pincode,households
464226,24385
464228,24385
464240,24385
464258,24385
464331,24385
464337,24385
464551,19300
464651,19300
464661,19300
464665,19300
464668,19300
464671,19300
464672,19300
464770,19300
464774,19300
464881,19300
464884,19300
464886,19300
464986,19300
464990,19300
464993,19300
465001,16439
465106,16439
465110,16439
465113,16439
465116,16439
465118,16439
465220,16439
465223,16439
465226,16439
465227,16439
465230,16439
465333,16439
465335,16439
465337,16439
465339,16439
465441,16439
465445,16439
465447,16439
465449,16439
465550,16439
465661,24015
465667,24015
465669,24015
465674,24015
465677,24015
465679,24015
465680,24015
465683,24015
465685,24015
465687,24015
465689,24015
465691,24015
465693,24015
465697,24015
466001,15833
466111,15833
466113,15833
466114,15833
466115,15833
466116,15833
466118,15833
466120,15833
466125,15833
466221,15833
466331,15833
466445,15833
466446,15833
466448,15833
466554,15833
466651,15833
466661,15833
466665,15833
470001,19149
470002,19149
470003,19149
470004,19149
470021,19149
470051,19149
470113,19149
470115,19149
470117,19149
470118,19149
470119,19149
470120,19149
470125,19149
470221,19149
470223,19149
470226,19149
470227,19149
470228,19149
470229,19149
470232,19149
470235,19149
470335,19149
470337,19149
470339,19149
470441,19149
470442,19149
470661,22893
470663,22893
470664,22893
470666,22893
470669,19149
470672,22893
470673,22893
470675,22893
470771,22893
470772,22893
470775,22893
470880,22893
470881,22893
471001,19161
471101,19161
471105,19161
471111,19161
471201,19161
471301,19161
471311,19161
471313,19161
471315,19161
471318,19161
471405,19161
471408,19161
471411,19161
471501,19161
471510,19161
471515,19161
471516,19161
471525,19161
471606,19161
471625,19161
472001,19632
472005,19632
472010,19632
472101,19632
472111,19632
472115,19632
472118,19632
472221,19632
472246,19632
472331,19632
472336,19632
472337,19632
472339,19632
472442,19632
472445,19632
472447,19632
473001,20751
473101,20751
473105,20751
473110,20751
473111,20751
473112,20751
473113,20751
473115,20751
473118,20751
473222,20751
473226,20751
473249,20751
473287,20751
473551,22069
473585,22069
473638,22069
473660,22069
473662,22069
473665,22069
473670,22069
473770,22069
473774,22069
473775,22069
473781,22069
473793,22069
473865,22069
473880,22069
473885,22069
473990,22069
473995,22069
474001,22071
474002,22071
474003,22071
474004,22071
474005,22071
474006,22071
474008,22071
474009,22071
474010,22071
474011,22071
474012,22071
474015,22071
474020,22071
475001,22071
475002,22071
475005,22071
475110,22071
475115,22071
475220,22071
475330,22071
475335,21369
475336,21369
475661,21369
475671,21369
475673,21369
475675,21369
475682,21369
475685,21369
476001,41327
476111,41327
476115,41327
476134,41327
476219,41327
476221,13932
476224,41327
476228,41327
476229,41327
476332,16742
476335,16742
476337,49664
476339,49664
476355,16742
476444,41327
476554,41327
477001,18517
477105,18517
477111,18517
477116,18517
477117,18517
477222,18517
477227,18517
477331,18517
477332,18517
477333,18517
477335,18517
477441,18517
477445,18517
477446,18517
477447,18517
477449,18517
477555,18517
477557,18517
477566,18517
477660,18517
480001,18177
480003,18177
480105,18177
480106,18177
480107,18177
480108,18177
480109,18177
480110,18177
480111,18177
480112,18177
480115,18177
480221,18177
480223,18177
480224,18177
480331,18177
480334,18177
480337,18177
480338,18177
480441,18177
480447,18177
480449,18177
480551,18177
480555,18177
480557,18177
480559,18177
480661,18735
480667,18735
480771,18735
480880,18735
480881,18735
480882,18735
480884,18735
480886,18735
480887,18735
480888,18735
480990,18735
480991,18735
480994,18735
480996,18735
480997,18735
480999,18735
481001,18491
481051,18491
481102,18491
481105,18491
481111,18491
481115,18491
481116,18491
481117,18491
481222,18491
481224,18491
481226,18491
481331,18491
481332,18491
481335,18491
481337,18491
481441,18491
481445,18491
481449,18491
481551,18491
481556,18491
481661,16359
481662,16359
481663,16359
481664,16359
481665,16359
481666,16359
481668,16359
481672,21870
481768,16359
481771,16359
481776,16359
481778,21870
481879,21870
481880,21870
481882,21870
481884,21870
481885,16359
481990,21870
481995,16359
481996,16359
481998,16359
482001,26747
482002,26747
482003,26747
482004,26747
482005,26747
482008,26747
482009,26747
482010,26747
482011,26747
482020,26747
482021,26747
482051,26747
482056,26747
483001,26747
483053,26747
483105,26747
483110,26747
483113,26747
483119,26747
483220,26747
483222,17550
483225,17550
483330,17550
483331,17550
483332,17550
483334,17550
483336,17550
483440,17550
483442,17550
483501,17550
483504,17550
483770,17550
483773,17550
483775,17550
483880,17550
483990,17550
484001,23152
484110,23152
484113,12534
484114,23152
484116,12534
484117,12534
484120,23152
484220,12534
484224,12534
484330,12534
484334,12534
484336,12534
484440,12534
484444,12534
484446,23152
484551,23318
484555,23318
484660,23318
484661,23318
484664,23318
484665,23318
484669,23152
484770,23152
484771,23152
484774,23152
484776,23152
484881,12534
484886,12534
484887,12534
485001,20187
485005,20187
485111,20187
485112,20187
485113,20187
485114,20187
485115,20187
485221,20187
485226,20187
485331,20187
485334,20187
485441,20187
485446,20187
485447,20187
485551,20187
485661,20187
485666,20187
485771,20187
485772,20187
485773,20187
485774,20187
485775,20187
485778,20187
485881,20187
486001,17719
486002,17719
486003,17719
486005,17719
486006,17719
486111,17719
486114,17719
486115,17719
486117,17719
486123,17719
486220,17719
486223,17719
486226,17719
486331,17719
486333,17719
486335,17719
486338,17719
486340,17719
486341,17719
486440,17719
486441,17719
486445,17719
486446,17719
486447,17719
486448,17719
486450,17719
486550,17719
486553,17719
486556,17719
486661,16326
486666,16326
486669,16326
486670,16326
486675,16326
486771,16326
486775,16326
486776,16326
486881,16326
486882,16326
486884,16326
486885,128058
486886,16326
486887,16326
486889,128058
486890,16326
486892,16326
487001,15828
487110,15828
487114,15828
487118,15828
487221,15828
487225,15828
487330,15828
487334,15828
487337,15828
487441,15828
487551,15828
487555,15828
487661,15828
487770,15828
487881,15828
488001,18105
488050,18105
488051,21725
488059,18105
488220,18105
488222,18105
488333,18105
488441,18105
488442,18105
488443,18105
488446,18105
488448,18105
493551,224408
494661,30480
495004,204817
495668,352311
496111,324702
496225,185227
497116,182535
515001,4170
515002,4170
515003,4170
515004,4170
515005,4170
515101,4170
515110,4170
515122,4170
515123,4170
515124,4170
515133,4170
515134,4170
515144,4170
515154,4170
515159,4170
515164,4170
515201,4170
515202,4170
515211,4170
515212,4170
515231,4170
515241,4170
515261,4170
515271,4170
515281,4170
515286,4170
515291,4170
515301,4170
515303,4170
515305,4170
515311,4170
515321,4170
515331,4170
515341,4170
515401,4170
515402,4170
515405,4170
515408,4170
515411,4170
515413,4170
515414,4170
515415,4170
515425,4170
515435,4170
515445,4170
515455,4170
515465,4170
515501,4170
515511,4170
515521,4170
515531,4170
515541,4170
515551,4170
515556,4170
515561,4170
515571,4170
515581,4170
515591,4170
515601,4170
515611,4170
515621,4170
515631,4170
515641,4170
515651,4170
515661,4170
515671,4170
515672,4170
515701,4170
515711,4170
515721,4170
515722,4170
515731,4170
515741,4170
515751,4170
515761,4170
515763,4170
515765,4170
515766,4170
515767,4170
515774,4170
515775,4170
515787,4170
515801,4170
515803,4170
515812,4170
515822,4170
515832,4170
515842,4170
515863,4170
515865,4170
515867,4170
515870,4170
515871,4170
515872,4170
517001,4155
517002,4155
517004,4155
517101,4155
517102,4155
517112,4155
517113,4155
517123,4155
517124,4155
517125,4155
517126,4155
517127,4155
517128,4155
517129,4155
517130,4155
517131,4155
517132,4155
517152,4155
517167,4155
517172,4155
517192,4155
517193,4155
517194,4155
517213,4155
517214,4155
517234,4155
517235,4155
517236,4155
517237,4155
517247,4155
517257,4155
517277,4155
517280,4155
517291,4155
517297,4155
517299,4155
517305,4155
517319,4155
517325,4155
517326,4155
517350,4155
517351,4155
517352,4155
517370,4155
517390,4155
517391,4155
517401,4155
517403,4155
517408,4155
517414,4155
517415,4155
517416,4155
517417,4155
517418,4155
517419,4155
517421,4155
517422,4155
517423,4155
517424,4155
517425,4155
517426,4155
517429,4155
517432,4155
517501,4155
517502,4155
517503,4155
517504,4155
517505,4155
517506,4155
517507,4155
517520,4155
517526,4155
517536,4155
517541,4155
517551,4155
517561,4155
517569,4155
517571,4155
517581,4155
517582,4155
517583,4155
517584,4155
517586,4155
517587,4155
517588,4155
517589,4155
517590,4155
517591,4155
517592,4155
517599,4155
517619,4155
517620,4155
517640,4155
517641,4155
517642,4155
517643,4155
517644,4155
517645,4155
518001,5879
518002,5879
518003,5879
518004,5879
518006,5879
518007,5879
518010,5879
518101,5879
518102,5879
518112,5879
518122,5879
518123,5879
518124,5879
518134,5879
518135,5879
518145,5879
518155,5879
518165,5879
518166,5879
518176,5879
518186,5879
518196,5879
518206,5879
518216,5879
518217,5879
518218,5879
518220,5879
518221,5879
518222,5879
518225,5879
518301,5879
518302,5879
518308,5879
518313,5879
518323,5879
518333,5879
518343,5879
518344,5879
518345,5879
518346,5879
518347,5879
518348,5879
518349,5879
518350,5879
518360,5879
518380,5879
518385,5879
518390,5879
518395,5879
518396,5879
518401,5879
518405,5879
518411,5879
518412,5879
518422,5879
518432,5879
518442,5879
518452,5879
518462,5879
518463,5879
518464,5879
518465,5879
518466,5879
518467,5879
518468,5879
518501,5879
518502,5879
518508,5879
518510,5879
518511,5879
518512,5879
518513,5879
518523,5879
518533,5879
518543,5879
518553,5879
518563,5879
518573,5879
518583,5879
518593,5879
518594,5879
518598,5879
518599,5879
518674,5879
520001,3309
520002,3309
520003,3309
520004,3309
520007,3309
520008,3309
520010,3309
520011,3309
520012,3309
520013,3309
520015,3309
521001,3309
521002,3309
521003,3309
521101,3309
521102,3309
521104,3309
521105,3309
521106,3309
521107,3309
521108,3309
521109,3309
521110,3309
521111,3309
521120,3309
521121,3309
521122,3309
521125,3309
521126,3309
521130,3309
521131,3309
521132,3309
521133,3309
521134,3309
521135,3309
521136,3309
521137,3309
521138,3309
521139,3309
521148,3309
521149,3309
521150,3309
521151,3309
521153,3309
521156,3309
521157,3309
521158,3309
521162,3309
521163,3309
521164,3309
521165,3309
521170,3309
521175,3309
521178,3309
521180,3309
521181,3309
521182,3309
521183,3309
521185,3309
521190,3309
521201,3309
521202,3309
521207,3309
521211,3309
521212,3309
521213,3309
521214,3309
521215,3309
521225,3309
521226,3309
521227,3309
521228,3309
521229,3309
521230,3309
521235,3309
521241,3309
521245,3309
521246,3309
521247,3309
521250,3309
521256,3309
521260,3309
521261,3309
521263,3309
521286,3309
521301,3309
521311,3309
521312,3309
521321,3309
521322,3309
521323,3309
521324,3309
521325,3309
521326,3309
521327,3309
521328,3309
521329,3309
521330,3309
521331,3309
521332,3309
521333,3309
521340,3309
521343,3309
521344,3309
521345,3309
521356,3309
521366,3309
521369,3309
521390,3309
521401,3309
521402,3309
521403,3309
521456,3309
521457,3309
522001,4170
522002,4170
522003,4170
522004,4170
522005,4170
522006,4170
522007,4170
522009,4170
522015,4170
522016,4170
522017,4170
522018,4170
522019,4170
522020,4170
522034,4170
522101,4170
522102,4170
522111,4170
522112,4170
522113,4170
522124,4170
522201,4170
522202,4170
522211,4170
522212,4170
522213,4170
522233,4170
522234,4170
522235,4170
522236,4170
522237,4170
522256,4170
522257,4170
522258,4170
522259,4170
522261,4170
522262,4170
522264,4170
522265,4170
522268,4170
522301,4170
522302,4170
522303,4170
522304,4170
522305,4170
522306,4170
522307,4170
522308,4170
522309,4170
522310,4170
522311,4170
522312,4170
522313,4170
522314,4170
522315,4170
522316,4170
522317,4170
522318,4170
522324,4170
522325,4170
522329,4170
522330,4170
522341,4170
522401,4170
522402,4170
522403,4170
522408,4170
522409,4170
522410,4170
522411,4170
522412,4170
522413,4170
522414,4170
522415,4170
522421,4170
522426,4170
522435,4170
522436,4170
522437,4170
522438,4170
522439,4170
522501,4170
522502,4170
522503,4170
522508,4170
522509,4170
522510,4170
522529,4170
522549,4170
522601,4170
522603,4170
522611,4170
522612,4170
522613,4170
522614,4170
522615,4170
522616,4170
522617,4170
522619,4170
522626,4170
522646,4170
522647,4170
522649,4170
522657,4170
522658,4170
522659,4170
522660,4170
522661,4170
522663,4170
523001,4974
523002,4974
523101,4974
523104,4974
523105,4974
523108,4974
523109,4974
523110,4974
523111,4974
523112,4974
523113,4974
523114,4974
523115,4974
523116,4974
523117,4974
523135,4974
523155,4974
523157,4974
523165,4974
523166,4974
523167,4974
523168,4974
523169,4974
523170,4974
523171,4974
523180,4974
523181,4974
523182,4974
523183,4974
523184,4974
523185,4974
523186,4974
523187,4974
523190,4974
523201,4974
523211,4974
523212,4974
523213,4974
523214,4974
523223,4974
523224,4974
523225,4974
523226,4974
523227,4974
523228,4974
523230,4974
523240,4974
523241,4974
523245,4974
523246,4974
523247,4974
523252,4974
523253,4974
523254,4974
523260,4974
523261,4974
523262,4974
523263,4974
523264,4974
523265,4974
523270,4974
523271,4974
523272,4974
523273,4974
523274,4974
523279,4974
523280,4974
523281,4974
523286,4974
523291,4974
523292,4974
523301,4974
523302,4974
523303,4974
523304,4974
523305,4974
523315,4974
523316,4974
523320,4974
523326,4974
523327,4974
523328,4974
523329,4974
523330,4974
523331,4974
523332,4974
523333,4974
523334,4974
523335,4974
523336,4974
523346,4974
523356,4974
523357,4974
523367,4974
523368,4974
523369,4974
523370,4974
523371,4974
523372,4974
523373,4974
524001,6883
524002,6883
524003,6883
524004,6883
524005,6883
524101,6883
524121,6883
524123,6883
524124,6883
524126,6883
524127,6883
524129,6883
524131,6883
524132,6883
524134,6883
524137,6883
524142,6883
524152,6883
524201,6883
524203,6883
524221,6883
524222,6883
524223,6883
524224,6883
524225,6883
524226,6883
524227,6883
524228,6883
524230,6883
524234,6883
524236,6883
524239,6883
524240,6883
524302,6883
524303,6883
524304,6883
524305,6883
524306,6883
524307,6883
524308,6883
524309,6883
524310,6883
524311,6883
524312,6883
524313,6883
524314,6883
524315,6883
524316,6883
524317,6883
524318,6883
524319,6883
524320,6883
524321,6883
524322,6883
524323,6883
524341,6883
524342,6883
524343,6883
524344,6883
524345,6883
524346,6883
524366,6883
524401,6883
524402,6883
524403,6883
524404,6883
524405,6883
524406,6883
524407,6883
524408,6883
524409,6883
524410,6883
524411,6883
524412,6883
524413,6883
524414,6883
524415,6883
524421,6883
530001,4896
530002,4896
530003,4896
530004,4896
530005,4896
530007,4896
530008,4896
530009,4896
530011,4896
530012,4896
530013,4896
530014,4896
530016,4896
530017,4896
530018,4896
530020,4896
530022,4896
530024,4896
530026,4896
530027,4896
530028,4896
530029,4896
530031,4896
530032,4896
530040,4896
530041,4896
530043,4896
530044,4896
530045,4896
530046,4896
530047,4896
530048,4896
530049,4896
530051,4896
530052,4896
530053,4896
531001,4896
531002,4896
531011,4896
531019,4896
531020,4896
531021,4896
531022,4896
531023,4896
531024,4896
531025,4896
531026,4896
531027,4896
531028,4896
531029,4896
531030,4896
531031,4896
531032,4896
531033,4896
531034,4896
531035,4896
531036,4896
531040,4896
531055,4896
