pincode,district,state_name,state_code
146108,Hoshiarpur,Punjab,PB
146109,Hoshiarpur,Punjab,PB
146110,Hoshiarpur,Punjab,PB
146111,Hoshiarpur,Punjab,PB
146112,Hoshiarpur,Punjab,PB
146113,Hoshiarpur,Punjab,PB
146114,Hoshiarpur,Punjab,PB
146115,Hoshiarpur,Punjab,PB
146116,Hoshiarpur,Punjab,PB
147001,Patiala,Punjab,PB
147002,Patiala,Punjab,PB
147003,Patiala,Punjab,PB
147004,Patiala,Punjab,PB
147005,Patiala,Punjab,PB
147006,Patiala,Punjab,PB
147007,Patiala,Punjab,PB
147021,Patiala,Punjab,PB
147101,Patiala,Punjab,PB
147102,Patiala,Punjab,PB
147103,Patiala,Punjab,PB
147104,Patiala,Punjab,PB
147105,Patiala,Punjab,PB
147111,Patiala,Punjab,PB
147201,Patiala,Punjab,PB
147202,Patiala,Punjab,PB
147203,Patiala,Punjab,PB
147301,Fatehgarh Sahib,Punjab,PB
148001,Sangrur,Punjab,PB
148002,Sangrur,Punjab,PB
148017,Sangrur,Punjab,PB
148018,Sangrur,Punjab,PB
148019,Sangrur,Punjab,PB
148020,Sangrur,Punjab,PB
148021,Sangrur,Punjab,PB
148022,Sangrur,Punjab,PB
148023,Sangrur,Punjab,PB
148024,Sangrur,Punjab,PB
148025,Sangrur,Punjab,PB
148026,Sangrur,Punjab,PB
148027,Sangrur,Punjab,PB
148028,Sangrur,Punjab,PB
148029,Sangrur,Punjab,PB
148030,Sangrur,Punjab,PB
148031,Sangrur,Punjab,PB
148033,Sangrur,Punjab,PB
148034,Sangrur,Punjab,PB
148035,Sangrur,Punjab,PB
148100,Barnala,Punjab,PB
148101,Barnala,Punjab,PB
148102,Barnala,Punjab,PB
148103,Barnala,Punjab,PB
148104,Barnala,Punjab,PB
148105,Barnala,Punjab,PB
148106,Sangrur,Punjab,PB
148107,Barnala,Punjab,PB
148108,Barnala,Punjab,PB
148109,Barnala,Punjab,PB
151001,Bathinda,Punjab,PB
151002,Bathinda,Punjab,PB
151003,Bathinda,Punjab,PB
151004,Bathinda,Punjab,PB
151005,Bathinda,Punjab,PB
151101,Bathinda,Punjab,PB
151102,Bathinda,Punjab,PB
151103,Bathinda,Punjab,PB
151104,Bathinda,Punjab,PB
151105,Bathinda,Punjab,PB
151106,Bathinda,Punjab,PB
151108,Bathinda,Punjab,PB
151111,Bathinda,Punjab,PB
151201,Bathinda,Punjab,PB
151202,Faridkot,Punjab,PB
151203,Faridkot,Punjab,PB
151204,Faridkot,Punjab,PB
151205,Faridkot,Punjab,PB
151206,Bathinda,Punjab,PB
151207,Faridkot,Punjab,PB
151208,Faridkot,Punjab,PB
151209,Faridkot,Punjab,PB
151210,Muktsar,Punjab,PB
151211,Muktsar,Punjab,PB
151212,Faridkot,Punjab,PB
151213,Faridkot,Punjab,PB
151301,Bathinda,Punjab,PB
151302,Bathinda,Punjab,PB
151401,Bathinda,Punjab,PB
151501,Bathinda,Punjab,PB
151502,Mansa,Punjab,PB
151503,Mansa,Punjab,PB
151504,Mansa,Punjab,PB
151505,Mansa,Punjab,PB
151506,Mansa,Punjab,PB
151507,Mansa,Punjab,PB
151508,Mansa,Punjab,PB
151509,Bathinda,Punjab,PB
151510,Mansa,Punjab,PB
152001,Firozpur,Punjab,PB
152002,Firozpur,Punjab,PB
152003,Firozpur,Punjab,PB
152004,Firozpur,Punjab,PB
152005,Firozpur,Punjab,PB
152021,Firozpur,Punjab,PB
152022,Firozpur,Punjab,PB
152023,Firozpur,Punjab,PB
152024,Firozpur,Punjab,PB
152025,Muktsar,Punjab,PB
152026,Muktsar,Punjab,PB
152028,Firozpur,Punjab,PB
152031,Muktsar,Punjab,PB
152032,Muktsar,Punjab,PB
152033,Firozpur,Punjab,PB
152101,Muktsar,Punjab,PB
152107,Muktsar,Punjab,PB
152112,Muktsar,Punjab,PB
152113,Muktsar,Punjab,PB
152114,Muktsar,Punjab,PB
152115,Muktsar,Punjab,PB
152116,Firozpur,Punjab,PB
152117,Firozpur,Punjab,PB
152118,Fazilka,Punjab,PB
152121,Firozpur,Punjab,PB
152122,Firozpur,Punjab,PB
152123,Firozpur,Punjab,PB
152124,Firozpur,Punjab,PB
152128,Firozpur,Punjab,PB
152132,Firozpur,Punjab,PB
160001,Chandigarh,Chandigarh,CH
160002,Chandigarh,Chandigarh,CH
160003,Chandigarh,Chandigarh,CH
160004,Chandigarh,Chandigarh,CH
160009,Chandigarh,Chandigarh,CH
160011,Chandigarh,Chandigarh,CH
160012,Chandigarh,Chandigarh,CH
160014,Chandigarh,Chandigarh,CH
160015,Chandigarh,Chandigarh,CH
160017,Chandigarh,Chandigarh,CH
160018,Chandigarh,Chandigarh,CH
160019,Chandigarh,Chandigarh,CH
160020,Chandigarh,Chandigarh,CH
160022,Chandigarh,Chandigarh,CH
160023,Chandigarh,Chandigarh,CH
160025,Chandigarh,Chandigarh,CH
160030,Chandigarh,Chandigarh,CH
160036,Chandigarh,Chandigarh,CH
160047,Chandigarh,Chandigarh,CH
160055,Rupnagar,Punjab,PB
160059,Rupnagar,Punjab,PB
160062,Rupnagar,Punjab,PB
160071,Rupnagar,Punjab,PB
160101,Chandigarh,Chandigarh,CH
160102,Chandigarh,Chandigarh,CH
160103,Mohali,Punjab,PB
160104,Mohali,Punjab,PB
171001,Shimla,Himachal Pradesh,HP
171002,Shimla,Himachal Pradesh,HP
171003,Shimla,Himachal Pradesh,HP
171004,Shimla,Himachal Pradesh,HP
171005,Shimla,Himachal Pradesh,HP
171006,Shimla,Himachal Pradesh,HP
171007,Shimla,Himachal Pradesh,HP
171008,Shimla,Himachal Pradesh,HP
171009,Shimla,Himachal Pradesh,HP
171010,Shimla,Himachal Pradesh,HP
171011,Shimla,Himachal Pradesh,HP
171012,Shimla,Himachal Pradesh,HP
171013,Shimla,Himachal Pradesh,HP
171018,Shimla,Himachal Pradesh,HP
171019,Shimla,Himachal Pradesh,HP
171102,Solan,Himachal Pradesh,HP
171103,Shimla,Himachal Pradesh,HP
171201,Shimla,Himachal Pradesh,HP
171202,Shimla,Himachal Pradesh,HP
171203,Shimla,Himachal Pradesh,HP
171204,Shimla,Himachal Pradesh,HP
171205,Shimla,Himachal Pradesh,HP
171206,Shimla,Himachal Pradesh,HP
171207,Shimla,Himachal Pradesh,HP
171208,Shimla,Himachal Pradesh,HP
171209,Shimla,Himachal Pradesh,HP
171210,Shimla,Himachal Pradesh,HP
171211,Shimla,Himachal Pradesh,HP
171212,Shimla,Himachal Pradesh,HP
171213,Shimla,Himachal Pradesh,HP
171214,Shimla,Himachal Pradesh,HP
171215,Shimla,Himachal Pradesh,HP
171216,Shimla,Himachal Pradesh,HP
171217,Shimla,Himachal Pradesh,HP
171218,Shimla,Himachal Pradesh,HP
171219,Shimla,Himachal Pradesh,HP
171220,Shimla,Himachal Pradesh,HP
171221,Shimla,Himachal Pradesh,HP
171222,Shimla,Himachal Pradesh,HP
171223,Shimla,Himachal Pradesh,HP
171224,Shimla,Himachal Pradesh,HP
171225,Shimla,Himachal Pradesh,HP
171226,Shimla,Himachal Pradesh,HP
171301,Shimla,Himachal Pradesh,HP
172001,Shimla,Himachal Pradesh,HP
172002,Kullu,Himachal Pradesh,HP
172021,Shimla,Himachal Pradesh,HP
172022,Shimla,Himachal Pradesh,HP
172023,Kullu,Himachal Pradesh,HP
172024,Shimla,Himachal Pradesh,HP
172025,Kullu,Himachal Pradesh,HP
172026,Kullu,Himachal Pradesh,HP
172027,Shimla,Himachal Pradesh,HP
172028,Shimla,Himachal Pradesh,HP
172029,Shimla,Himachal Pradesh,HP
172030,Shimla,Himachal Pradesh,HP
172031,Shimla,Himachal Pradesh,HP
172032,Kullu,Himachal Pradesh,HP
172033,Kullu,Himachal Pradesh,HP
172034,Shimla,Himachal Pradesh,HP
172101,Shimla,Himachal Pradesh,HP
172102,Shimla,Himachal Pradesh,HP
172103,Kinnaur,Himachal Pradesh,HP
172104,Kinnaur,Himachal Pradesh,HP
172105,Kinnaur,Himachal Pradesh,HP
172106,Kinnaur,Himachal Pradesh,HP
172107,Kinnaur,Himachal Pradesh,HP
172108,Kinnaur,Himachal Pradesh,HP
172109,Kinnaur,Himachal Pradesh,HP
172110,Kinnaur,Himachal Pradesh,HP
172111,Kinnaur,Himachal Pradesh,HP
172112,Kinnaur,Himachal Pradesh,HP
172113,Lahul & Spiti,Himachal Pradesh,HP
172114,Lahul & Spiti,Himachal Pradesh,HP
172115,Kinnaur,Himachal Pradesh,HP
172116,Kinnaur,Himachal Pradesh,HP
172117,Lahul & Spiti,Himachal Pradesh,HP
172118,Kinnaur,Himachal Pradesh,HP
172201,Shimla,Himachal Pradesh,HP
173001,Sirmaur,Himachal Pradesh,HP
173021,Sirmaur,Himachal Pradesh,HP
173022,Sirmaur,Himachal Pradesh,HP
173023,Sirmaur,Himachal Pradesh,HP
173024,Sirmaur,Himachal Pradesh,HP
173025,Sirmaur,Himachal Pradesh,HP
173026,Sirmaur,Himachal Pradesh,HP
173027,Sirmaur,Himachal Pradesh,HP
173028,Sirmaur,Himachal Pradesh,HP
173029,Sirmaur,Himachal Pradesh,HP
173030,Sirmaur,Himachal Pradesh,HP
173031,Sirmaur,Himachal Pradesh,HP
173032,Sirmaur,Himachal Pradesh,HP
173101,Sirmaur,Himachal Pradesh,HP
173104,Sirmaur,Himachal Pradesh,HP
173201,Solan,Himachal Pradesh,HP
173202,Solan,Himachal Pradesh,HP
173204,Solan,Himachal Pradesh,HP
173205,Solan,Himachal Pradesh,HP
173206,Solan,Himachal Pradesh,HP
173207,Solan,Himachal Pradesh,HP
173208,Solan,Himachal Pradesh,HP
173209,Solan,Himachal Pradesh,HP
173210,Solan,Himachal Pradesh,HP
173211,Solan,Himachal Pradesh,HP
173212,Solan,Himachal Pradesh,HP
173213,Solan,Himachal Pradesh,HP
173214,Solan,Himachal Pradesh,HP
173215,Solan,Himachal Pradesh,HP
173217,Solan,Himachal Pradesh,HP
173218,Solan,Himachal Pradesh,HP
173220,Solan,Himachal Pradesh,HP
173221,Solan,Himachal Pradesh,HP
173222,Solan,Himachal Pradesh,HP
173223,Sirmaur,Himachal Pradesh,HP
173225,Solan,Himachal Pradesh,HP
173229,Solan,Himachal Pradesh,HP
173230,Solan,Himachal Pradesh,HP
173233,Solan,Himachal Pradesh,HP
173234,Solan,Himachal Pradesh,HP
173235,Solan,Himachal Pradesh,HP
174001,Bilaspur (HP),Himachal Pradesh,HP
174002,Bilaspur (HP),Himachal Pradesh,HP
174003,Bilaspur (HP),Himachal Pradesh,HP
174004,Bilaspur (HP),Himachal Pradesh,HP
174005,Bilaspur (HP),Himachal Pradesh,HP
174011,Bilaspur (HP),Himachal Pradesh,HP
174012,Bilaspur (HP),Himachal Pradesh,HP
174013,Bilaspur (HP),Himachal Pradesh,HP
174015,Bilaspur (HP),Himachal Pradesh,HP
174017,Bilaspur (HP),Himachal Pradesh,HP
174021,Bilaspur (HP),Himachal Pradesh,HP
174023,Bilaspur (HP),Himachal Pradesh,HP
174024,Bilaspur (HP),Himachal Pradesh,HP
174026,Bilaspur (HP),Himachal Pradesh,HP
174027,Bilaspur (HP),Himachal Pradesh,HP
174028,Bilaspur (HP),Himachal Pradesh,HP
174029,Bilaspur (HP),Himachal Pradesh,HP
174030,Bilaspur (HP),Himachal Pradesh,HP
174031,Bilaspur (HP),Himachal Pradesh,HP
174032,Bilaspur (HP),Himachal Pradesh,HP
174033,Bilaspur (HP),Himachal Pradesh,HP
174034,Bilaspur (HP),Himachal Pradesh,HP
174035,Bilaspur (HP),Himachal Pradesh,HP
174036,Bilaspur (HP),Himachal Pradesh,HP
174101,Solan,Himachal Pradesh,HP
174102,Solan,Himachal Pradesh,HP
174103,Solan,Himachal Pradesh,HP
174201,Bilaspur (HP),Himachal Pradesh,HP
174301,Una,Himachal Pradesh,HP
174302,Una,Himachal Pradesh,HP
174303,Una,Himachal Pradesh,HP
174304,Hamirpur(HP),Himachal Pradesh,HP
174305,Hamirpur(HP),Himachal Pradesh,HP
174306,Una,Himachal Pradesh,HP
174307,Una,Himachal Pradesh,HP
174308,Una,Himachal Pradesh,HP
174309,Hamirpur(HP),Himachal Pradesh,HP
174310,Bilaspur (HP),Himachal Pradesh,HP
174311,Hamirpur(HP),Himachal Pradesh,HP
174312,Hamirpur(HP),Himachal Pradesh,HP
174314,Una,Himachal Pradesh,HP
174315,Una,Himachal Pradesh,HP
174316,Una,Himachal Pradesh,HP
174317,Una,Himachal Pradesh,HP
174319,Una,Himachal Pradesh,HP
174320,Una,Himachal Pradesh,HP
174321,Una,Himachal Pradesh,HP
174405,Hamirpur(HP),Himachal Pradesh,HP
174503,Una,Himachal Pradesh,HP
174505,Hamirpur(HP),Himachal Pradesh,HP
174507,Una,Himachal Pradesh,HP
175001,Mandi,Himachal Pradesh,HP
175002,Mandi,Himachal Pradesh,HP
175003,Mandi,Himachal Pradesh,HP
175004,Mandi,Himachal Pradesh,HP
175005,Mandi,Himachal Pradesh,HP
175006,Mandi,Himachal Pradesh,HP
175007,Mandi,Himachal Pradesh,HP
175008,Mandi,Himachal Pradesh,HP
175009,Mandi,Himachal Pradesh,HP
175010,Mandi,Himachal Pradesh,HP
175011,Mandi,Himachal Pradesh,HP
175012,Mandi,Himachal Pradesh,HP
175013,Kangra,Himachal Pradesh,HP
175014,Mandi,Himachal Pradesh,HP
175015,Mandi,Himachal Pradesh,HP
175016,Mandi,Himachal Pradesh,HP
175017,Mandi,Himachal Pradesh,HP
175018,Mandi,Himachal Pradesh,HP
175019,Mandi,Himachal Pradesh,HP
175021,Mandi,Himachal Pradesh,HP
175023,Mandi,Himachal Pradesh,HP
175024,Mandi,Himachal Pradesh,HP
175025,Mandi,Himachal Pradesh,HP
175026,Mandi,Himachal Pradesh,HP
175027,Mandi,Himachal Pradesh,HP
175028,Mandi,Himachal Pradesh,HP
175029,Mandi,Himachal Pradesh,HP
175030,Mandi,Himachal Pradesh,HP
175031,Mandi,Himachal Pradesh,HP
175032,Mandi,Himachal Pradesh,HP
175033,Mandi,Himachal Pradesh,HP
175034,Mandi,Himachal Pradesh,HP
175035,Mandi,Himachal Pradesh,HP
175036,Mandi,Himachal Pradesh,HP
175037,Mandi,Himachal Pradesh,HP
175038,Mandi,Himachal Pradesh,HP
175039,Mandi,Himachal Pradesh,HP
175040,Mandi,Himachal Pradesh,HP
175042,Mandi,Himachal Pradesh,HP
175046,Mandi,Himachal Pradesh,HP
175047,Mandi,Himachal Pradesh,HP
175048,Mandi,Himachal Pradesh,HP
175049,Mandi,Himachal Pradesh,HP
175050,Mandi,Himachal Pradesh,HP
175051,Mandi,Himachal Pradesh,HP
175052,Mandi,Himachal Pradesh,HP
175101,Kullu,Himachal Pradesh,HP
175102,Kullu,Himachal Pradesh,HP
175103,Kullu,Himachal Pradesh,HP
175104,Kullu,Himachal Pradesh,HP
175105,Kullu,Himachal Pradesh,HP
175106,Mandi,Himachal Pradesh,HP
175121,Mandi,Himachal Pradesh,HP
175122,Kullu,Himachal Pradesh,HP
175123,Kullu,Himachal Pradesh,HP
175124,Mandi,Himachal Pradesh,HP
175125,Kullu,Himachal Pradesh,HP
175126,Kullu,Himachal Pradesh,HP
175128,Kullu,Himachal Pradesh,HP
175129,Kullu,Himachal Pradesh,HP
175130,Kullu,Himachal Pradesh,HP
175131,Kullu,Himachal Pradesh,HP
175132,Lahul & Spiti,Himachal Pradesh,HP
175133,Lahul & Spiti,Himachal Pradesh,HP
175134,Kullu,Himachal Pradesh,HP
175136,Kullu,Himachal Pradesh,HP
175138,Kullu,Himachal Pradesh,HP
175139,Lahul & Spiti,Himachal Pradesh,HP
175140,Lahul & Spiti,Himachal Pradesh,HP
175141,Kullu,Himachal Pradesh,HP
175142,Lahul & Spiti,Himachal Pradesh,HP
175143,Kullu,Himachal Pradesh,HP
176001,Kangra,Himachal Pradesh,HP
176021,Kangra,Himachal Pradesh,HP
176022,Kangra,Himachal Pradesh,HP
176023,Kangra,Himachal Pradesh,HP
176025,Kangra,Himachal Pradesh,HP
176026,Kangra,Himachal Pradesh,HP
176027,Kangra,Himachal Pradesh,HP
176028,Kangra,Himachal Pradesh,HP
176029,Kangra,Himachal Pradesh,HP
176030,Kangra,Himachal Pradesh,HP
176031,Kangra,Himachal Pradesh,HP
176032,Kangra,Himachal Pradesh,HP
176033,Kangra,Himachal Pradesh,HP
176036,Kangra,Himachal Pradesh,HP
176037,Kangra,Himachal Pradesh,HP
176038,Kangra,Himachal Pradesh,HP
176039,Hamirpur(HP),Himachal Pradesh,HP
176040,Hamirpur(HP),Himachal Pradesh,HP
176041,Hamirpur(HP),Himachal Pradesh,HP
176042,Hamirpur(HP),Himachal Pradesh,HP
176043,Hamirpur(HP),Himachal Pradesh,HP
176044,Hamirpur(HP),Himachal Pradesh,HP
176045,Hamirpur(HP),Himachal Pradesh,HP
176047,Kangra,Himachal Pradesh,HP
176048,Hamirpur(HP),Himachal Pradesh,HP
176049,Hamirpur(HP),Himachal Pradesh,HP
176051,Kangra,Himachal Pradesh,HP
176052,Kangra,Himachal Pradesh,HP
176053,Kangra,Himachal Pradesh,HP
176054,Kangra,Himachal Pradesh,HP
176055,Kangra,Himachal Pradesh,HP
176056,Kangra,Himachal Pradesh,HP
176057,Kangra,Himachal Pradesh,HP
176058,Kangra,Himachal Pradesh,HP
176059,Kangra,Himachal Pradesh,HP
176060,Kangra,Himachal Pradesh,HP
176061,Kangra,Himachal Pradesh,HP
176062,Kangra,Himachal Pradesh,HP
176063,Kangra,Himachal Pradesh,HP
176064,Kangra,Himachal Pradesh,HP
176065,Kangra,Himachal Pradesh,HP
176066,Kangra,Himachal Pradesh,HP
176071,Kangra,Himachal Pradesh,HP
176073,Kangra,Himachal Pradesh,HP
176075,Kangra,Himachal Pradesh,HP
176076,Kangra,Himachal Pradesh,HP
176077,Kangra,Himachal Pradesh,HP
176081,Kangra,Himachal Pradesh,HP
176082,Kangra,Himachal Pradesh,HP
176083,Kangra,Himachal Pradesh,HP
176084,Kangra,Himachal Pradesh,HP
176085,Kangra,Himachal Pradesh,HP
176086,Kangra,Himachal Pradesh,HP
176087,Kangra,Himachal Pradesh,HP
176088,Kangra,Himachal Pradesh,HP
176089,Kangra,Himachal Pradesh,HP
176090,Mandi,Himachal Pradesh,HP
176091,Kangra,Himachal Pradesh,HP
176092,Kangra,Himachal Pradesh,HP
176093,Kangra,Himachal Pradesh,HP
176094,Kangra,Himachal Pradesh,HP
176095,Kangra,Himachal Pradesh,HP
176096,Kangra,Himachal Pradesh,HP
176097,Kangra,Himachal Pradesh,HP
176098,Kangra,Himachal Pradesh,HP
176101,Kangra,Himachal Pradesh,HP
176102,Kangra,Himachal Pradesh,HP
176103,Kangra,Himachal Pradesh,HP
176107,Kangra,Himachal Pradesh,HP
176108,Hamirpur(HP),Himachal Pradesh,HP
176109,Hamirpur(HP),Himachal Pradesh,HP
176110,Hamirpur(HP),Himachal Pradesh,HP
176111,Hamirpur(HP),Himachal Pradesh,HP
176115,Kangra,Himachal Pradesh,HP
176125,Kangra,Himachal Pradesh,HP
176128,Kangra,Himachal Pradesh,HP
176200,Kangra,Himachal Pradesh,HP
176201,Kangra,Himachal Pradesh,HP
176202,Kangra,Himachal Pradesh,HP
176203,Kangra,Himachal Pradesh,HP
176204,Kangra,Himachal Pradesh,HP
176205,Kangra,Himachal Pradesh,HP
176206,Kangra,Himachal Pradesh,HP
176207,Chamba,Himachal Pradesh,HP
176208,Kangra,Himachal Pradesh,HP
176209,Kangra,Himachal Pradesh,HP
176210,Kangra,Himachal Pradesh,HP
176211,Kangra,Himachal Pradesh,HP
176213,Kangra,Himachal Pradesh,HP
176214,Kangra,Himachal Pradesh,HP
176215,Kangra,Himachal Pradesh,HP
176216,Kangra,Himachal Pradesh,HP
176217,Kangra,Himachal Pradesh,HP
176218,Kangra,Himachal Pradesh,HP
176219,Kangra,Himachal Pradesh,HP
176225,Kangra,Himachal Pradesh,HP
176301,Chamba,Himachal Pradesh,HP
176302,Chamba,Himachal Pradesh,HP
176303,Chamba,Himachal Pradesh,HP
176304,Chamba,Himachal Pradesh,HP
176305,Chamba,Himachal Pradesh,HP
176306,Chamba,Himachal Pradesh,HP
176308,Chamba,Himachal Pradesh,HP
176309,Chamba,Himachal Pradesh,HP
176310,Chamba,Himachal Pradesh,HP
176311,Chamba,Himachal Pradesh,HP
176312,Chamba,Himachal Pradesh,HP
176313,Chamba,Himachal Pradesh,HP
176314,Chamba,Himachal Pradesh,HP
176315,Chamba,Himachal Pradesh,HP
176316,Chamba,Himachal Pradesh,HP
176317,Chamba,Himachal Pradesh,HP
176318,Chamba,Himachal Pradesh,HP
176319,Chamba,Himachal Pradesh,HP
176320,Chamba,Himachal Pradesh,HP
176321,Chamba,Himachal Pradesh,HP
176323,Chamba,Himachal Pradesh,HP
176324,Chamba,Himachal Pradesh,HP
176325,Chamba,Himachal Pradesh,HP
176401,Kangra,Himachal Pradesh,HP
176402,Kangra,Himachal Pradesh,HP
176403,Kangra,Himachal Pradesh,HP
176501,Kangra,Himachal Pradesh,HP
176502,Kangra,Himachal Pradesh,HP
176601,Una,Himachal Pradesh,HP
177001,Hamirpur(HP),Himachal Pradesh,HP
177005,Hamirpur(HP),Himachal Pradesh,HP
177006,Hamirpur(HP),Himachal Pradesh,HP
177007,Hamirpur(HP),Himachal Pradesh,HP
177020,Hamirpur(HP),Himachal Pradesh,HP
177021,Hamirpur(HP),Himachal Pradesh,HP
177022,Hamirpur(HP),Himachal Pradesh,HP
177023,Hamirpur(HP),Himachal Pradesh,HP
177024,Hamirpur(HP),Himachal Pradesh,HP
177025,Hamirpur(HP),Himachal Pradesh,HP
177026,Hamirpur(HP),Himachal Pradesh,HP
177027,Hamirpur(HP),Himachal Pradesh,HP
177028,Hamirpur(HP),Himachal Pradesh,HP
177029,Hamirpur(HP),Himachal Pradesh,HP
177031,Una,Himachal Pradesh,HP
177033,Hamirpur(HP),Himachal Pradesh,HP
177034,Kangra,Himachal Pradesh,HP
177038,Hamirpur(HP),Himachal Pradesh,HP
177039,Una,Himachal Pradesh,HP
177040,Hamirpur(HP),Himachal Pradesh,HP
177041,Hamirpur(HP),Himachal Pradesh,HP
177042,Hamirpur(HP),Himachal Pradesh,HP
177043,Kangra,Himachal Pradesh,HP
177044,Hamirpur(HP),Himachal Pradesh,HP
177045,Hamirpur(HP),Himachal Pradesh,HP
177048,Hamirpur(HP),Himachal Pradesh,HP
177101,Kangra,Himachal Pradesh,HP
177103,Kangra,Himachal Pradesh,HP
177104,Kangra,Himachal Pradesh,HP
177105,Kangra,Himachal Pradesh,HP
177106,Kangra,Himachal Pradesh,HP
177107,Kangra,Himachal Pradesh,HP
177108,Kangra,Himachal Pradesh,HP
177109,Una,Himachal Pradesh,HP
177110,Una,Himachal Pradesh,HP
177111,Kangra,Himachal Pradesh,HP
177112,Kangra,Himachal Pradesh,HP
177113,Kangra,Himachal Pradesh,HP
177114,Kangra,Himachal Pradesh,HP
177117,Kangra,Himachal Pradesh,HP
177118,Hamirpur(HP),Himachal Pradesh,HP
177119,Hamirpur(HP),Himachal Pradesh,HP
177201,Una,Himachal Pradesh,HP
177202,Una,Himachal Pradesh,HP
177203,Una,Himachal Pradesh,HP
177204,Una,Himachal Pradesh,HP
177205,Una,Himachal Pradesh,HP
177206,Una,Himachal Pradesh,HP
177207,Una,Himachal Pradesh,HP
177208,Una,Himachal Pradesh,HP
177209,Una,Himachal Pradesh,HP
177210,Una,Himachal Pradesh,HP
177211,Una,Himachal Pradesh,HP
177212,Una,Himachal Pradesh,HP
177213,Una,Himachal Pradesh,HP
177219,Una,Himachal Pradesh,HP
177220,Una,Himachal Pradesh,HP
177301,Hamirpur(HP),Himachal Pradesh,HP
177401,Hamirpur(HP),Himachal Pradesh,HP
177501,Hamirpur(HP),Himachal Pradesh,HP
177601,Hamirpur(HP),Himachal Pradesh,HP
180001,Jammu,Jammu & Kashmir,JK
180002,Jammu,Jammu & Kashmir,JK
180003,Jammu,Jammu & Kashmir,JK
180004,Jammu,Jammu & Kashmir,JK
180005,Jammu,Jammu & Kashmir,JK
180006,Jammu,Jammu & Kashmir,JK
180007,Jammu,Jammu & Kashmir,JK
180009,Jammu,Jammu & Kashmir,JK
180010,Jammu,Jammu & Kashmir,JK
180011,Jammu,Jammu & Kashmir,JK
180012,Jammu,Jammu & Kashmir,JK
180013,Jammu,Jammu & Kashmir,JK
180015,Jammu,Jammu & Kashmir,JK
180016,Jammu,Jammu & Kashmir,JK
180017,Jammu,Jammu & Kashmir,JK
180018,Jammu,Jammu & Kashmir,JK
180019,Jammu,Jammu & Kashmir,JK
180020,Jammu,Jammu & Kashmir,JK
181101,Jammu,Jammu & Kashmir,JK
181102,Jammu,Jammu & Kashmir,JK
181111,Jammu,Jammu & Kashmir,JK
181121,Jammu,Jammu & Kashmir,JK
181122,Jammu,Jammu & Kashmir,JK
181123,Jammu,Jammu & Kashmir,JK
181124,Jammu,Jammu & Kashmir,JK
181131,Jammu,Jammu & Kashmir,JK
181132,Jammu,Jammu & Kashmir,JK
181133,Jammu,Jammu & Kashmir,JK
181141,Jammu,Jammu & Kashmir,JK
181143,Jammu,Jammu & Kashmir,JK
181145,Jammu,Jammu & Kashmir,JK
181152,Jammu,Jammu & Kashmir,JK
181201,Jammu,Jammu & Kashmir,JK
181202,Jammu,Jammu & Kashmir,JK
181203,Jammu,Jammu & Kashmir,JK
181204,Jammu,Jammu & Kashmir,JK
181205,Jammu,Jammu & Kashmir,JK
181206,Jammu,Jammu & Kashmir,JK
181207,Jammu,Jammu & Kashmir,JK
181221,Jammu,Jammu & Kashmir,JK
181224,Jammu,Jammu & Kashmir,JK
182101,Udhampur,Jammu & Kashmir,JK
182104,Udhampur,Jammu & Kashmir,JK
182121,Udhampur,Jammu & Kashmir,JK
182122,Udhampur,Jammu & Kashmir,JK
182124,Udhampur,Jammu & Kashmir,JK
182125,Udhampur,Jammu & Kashmir,JK
182126,Udhampur,Jammu & Kashmir,JK
182127,Udhampur,Jammu & Kashmir,JK
182128,Udhampur,Jammu & Kashmir,JK
182141,Udhampur,Jammu & Kashmir,JK
182142,Udhampur,Jammu & Kashmir,JK
182143,Doda,Jammu & Kashmir,JK
182144,Doda,Jammu & Kashmir,JK
182145,Doda,Jammu & Kashmir,JK
182146,Doda,Jammu & Kashmir,JK
182147,Doda,Jammu & Kashmir,JK
182148,Doda,Jammu & Kashmir,JK
182161,Udhampur,Jammu & Kashmir,JK
182201,Doda,Jammu & Kashmir,JK
182202,Doda,Jammu & Kashmir,JK
182203,Doda,Jammu & Kashmir,JK
182204,Doda,Jammu & Kashmir,JK
182205,Doda,Jammu & Kashmir,JK
182206,Doda,Jammu & Kashmir,JK
182221,Doda,Jammu & Kashmir,JK
182222,Doda,Jammu & Kashmir,JK
182301,Udhampur,Jammu & Kashmir,JK
182311,Udhampur,Jammu & Kashmir,JK
182312,Udhampur,Jammu & Kashmir,JK
182313,Udhampur,Jammu & Kashmir,JK
182315,Udhampur,Jammu & Kashmir,JK
182320,Udhampur,Jammu & Kashmir,JK
184101,Kathua,Jammu & Kashmir,JK
184102,Kathua,Jammu & Kashmir,JK
184104,Kathua,Jammu & Kashmir,JK
184120,Jammu,Jammu & Kashmir,JK
184121,Jammu,Jammu & Kashmir,JK
184141,Kathua,Jammu & Kashmir,JK
184142,Kathua,Jammu & Kashmir,JK
184143,Kathua,Jammu & Kashmir,JK
184144,Kathua,Jammu & Kashmir,JK
184145,Kathua,Jammu & Kashmir,JK
184148,Kathua,Jammu & Kashmir,JK
184151,Kathua,Jammu & Kashmir,JK
184152,Kathua,Jammu & Kashmir,JK
184201,Kathua,Jammu & Kashmir,JK
184202,Kathua,Jammu & Kashmir,JK
