Sr.No.|Region|State|District|Sub District|Center|Bank Group|Bank Name|Banking Channel Name|Part 1 Code|Part 2 Code|Population Group|AD Category|License Number|License Date|Address|Banking Channel Type|Sub Type|MICR Code|IFSC Code|Date of opening
3215|WESTERN REGION|MAHARASHTRA|SATARA|KARAD|KALE|PUBLIC SECTOR BANKS|BANK OF INDIA|KALE (KARAD)|0222527|6150752|RURAL||BL.B.425|1987-04-29 00:00:00|"KARAD ANUDATTA BLDG. AT & POST KALE, TAL. KARAD, DIST. SATARA, 415104,-1,SATARA,MAHARASHTRA,415104"|BRANCH||415013524|BKID0001318|1994-07-19 11:00:00
3216|WESTERN REGION|MAHARASHTRA|NASIK|NASHIK|NASHIK (M CORP.)|PUBLIC SECTOR BANKS|BANK OF INDIA|INDRAKUND|0222528|6500019|METROPOLITAN||NOT AVAILABLE (CHECKED)|1977-09-24 00:00:00|"INDRAKUND SHRUMSMRUTI JAJUVADI,MHNO.4615,A/B/E/-2 INDIRAKUND,NASHIK,422003,-1,NASIK,MAHARASHTRA,422003"|BRANCH||422013008|BKID0000814|1977-09-24 00:00:00
3217|WESTERN REGION|MAHARASHTRA|NASIK|MALEGAON|MALEGAON (M CORP. + OG)|PUBLIC SECTOR BANKS|BANK OF INDIA|UMARANE|0222529|6500007|URBAN||NOT_AVAILABLE_(CHECKED)|1980-09-03 00:00:00|"Soygaon Market RD ,Gala No.1,2,3.16,17,18 Prabhadevi shopping center,-1,NASIK,MAHARASHTRA,423203"|BRANCH||423013101|BKID0000813|1980-09-03 00:00:00
3218|WESTERN REGION|MAHARASHTRA|SANGLI|MIRAJ|SANGLI MIRAJ KUPWAD (M CORP.)|PUBLIC SECTOR BANKS|BANK OF INDIA|GAONBAGH|0222531|6120008|URBAN||NOT_AVAILABLE_(CHECKED)|1974-12-08 00:00:00|". Near city Palace Hotel Bus stand road,-1,SANGLI,MAHARASHTRA,416416"|BRANCH||416013153|BKID0001609|1974-12-08 11:00:00
3219|WESTERN REGION|MAHARASHTRA|SANGLI|TASGAON|TASGAON (M CL)|PUBLIC SECTOR BANKS|BANK OF INDIA|TASGAON|0222533|6120084|SEMI URBAN||NOT_AVAILABLE_(CHECKED)|1959-02-11 00:00:00|"Tasgaon Mangalmurti Complex, Vande Mataram Chowk,,-1,SANGLI,MAHARASHTRA,416312"|BRANCH||416013301|BKID0001611|1994-09-07 11:00:00
3220|WESTERN REGION|MAHARASHTRA|SANGLI|WALWA|TAKARI|PUBLIC SECTOR BANKS|BANK OF INDIA|TAKARI|0222535|6120341|RURAL||NOT_AVAILABLE_(CHECKED)|1971-10-20 00:00:00|"TAKARI TAKARI,-1,SANGLI,MAHARASHTRA,415313"|BRANCH||416013545|BKID0001613|1971-10-20 00:00:00
3221|WESTERN REGION|MAHARASHTRA|SANGLI|PALUS|PALUS|PUBLIC SECTOR BANKS|BANK OF INDIA|PALUS|0222537|6120424|SEMI URBAN||NOT_AVAILABLE_(CHECKED)|1977-09-27 00:00:00|". MALI BLDG.PALUS,TEHSIL TASGAON,-1,SANGLI,MAHARASHTRA,416310"|BRANCH||416013546|BKID0001615|1977-09-27 11:00:00
3222|WESTERN REGION|MAHARASHTRA|SANGLI|KHANAPUR|LENGRE|PUBLIC SECTOR BANKS|BANK OF INDIA|LENGARE|0222538|6120652|RURAL||NOT_AVAILABLE_(CHECKED)|1977-10-18 00:00:00|". AT & POST LENGARE, TAL. KHANAPUR, DIST. SANGLI, MAHARASHTRA - 415109,-1,SANGLI,MAHARASHTRA,415109"|BRANCH||415013511|BKID0001616|1994-07-19 11:00:00
3223|WESTERN REGION|MAHARASHTRA|KOLHAPUR|PANHALA|KALE|PUBLIC SECTOR BANKS|BANK OF INDIA|KALE PANHALE|0222543|6080412|RURAL||NOT_AVAILABLE_(CHECKED)|1974-12-19 00:00:00|"KALE(PANHALE) HOUSE NO.295,MARKET ROAD,KALE,TEH.PANHALA,-1,KOLHAPUR,MAHARASHTRA,416416"|BRANCH||416013501|BKID0000960|1974-12-19 11:00:00
3224|WESTERN REGION|MAHARASHTRA|SOLAPUR|SOLAPUR NORTH|SOLAPUR (M CORP.)|PUBLIC SECTOR BANKS|BANK OF INDIA|SADAR BAZAR|0222546|6100008|URBAN||BL.B.11342|1983-02-25 00:00:00|". 660/1, KRUPA SOUTH SADAR BAZAR, SOLAPUR, MAHARASHTRA - 413203,-1,SOLAPUR,MAHARASHTRA,413003"|BRANCH||413013004|BKID0000704|1994-11-23 00:00:00
3225|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|BANK OF INDIA|M.I.T. COLLEGE BRANCH|0222550|6200019|METROPOLITAN||LIN B 195|1994-01-28 00:00:00|"M.I.T. CAMPUS, 'SARASWATI-VISHWA', S. NO. 123, KOTHRUD,,-1,PUNE,MAHARASHTRA,411038"|BRANCH||411013031|BKID0000530|1994-09-07 00:00:00
3226|WESTERN REGION|MAHARASHTRA|MUMBAI SUBURBAN|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|BANK OF INDIA|BORIVLI HOUSING & PERSONAL BANKING|0222553|2910009|METROPOLITAN||BLB.312|1995-01-09 00:00:00|"Chandravarkar Lane Borivali West Mumbai B-10/11, Patel  shopping Centre,,-1,MUMBAI SUBURBAN,MAHARASHTRA,400092"|BRANCH||400013125|BKID0000111|1995-01-12 11:00:00
3227|WESTERN REGION|MAHARASHTRA|THANE|THANE|NAVI MUMBAI (M CORP.)|PUBLIC SECTOR BANKS|BANK OF INDIA|CBD BELAPUR|0222566|6010489|METROPOLITAN||BLB 325|1995-01-23 00:00:00|". PLOT NO 11 SECTOR 11,CENTRAL BUSINESS DIST BELAPUR,N B'BAY,400614,-1,THANE,MAHARASHTRA,400614"|BRANCH||400013106|BKID0000116|1995-12-15 11:00:00
3228|WESTERN REGION|MAHARASHTRA|MUMBAI|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|BANK OF INDIA|SHIVAJI PARK SSI BR|0222572|6000009|METROPOLITAN||BLB 239|1996-03-23 00:00:00|"MUMBAI NO A&B INDRAVADAN CHS LTD,P THAKKAR RD,MAHIM,MUMBAI,400016,-1,MUMBAI,MAHARASHTRA,400016"|BRANCH||400013107|BKID0000153|1996-03-23 00:00:00
3229|WESTERN REGION|MAHARASHTRA|NAGPUR|HINGNA|TAKALGHAT (CT)|PUBLIC SECTOR BANKS|BANK OF INDIA|INDO RAMA|0222574|6400573|SEMI URBAN||BL B 410|1996-01-04 00:00:00|"INDORAMA INDORAMA SYN (I) LTD CPLX,A-31 BUTI BORI MIDC,TAKALGHAT,TEH.HINGNA,-1,NAGPUR,MAHARASHTRA,441108"|BRANCH||440013023|BKID0008748|1996-03-29 00:00:00
3230|WESTERN REGION|MAHARASHTRA|RAIGAD|PANVEL|PANVEL (M CL)|PUBLIC SECTOR BANKS|BANK OF INDIA|KALAMBOLI|0222578|6030027|URBAN||BL B 323|1996-07-16 00:00:00|"SECTOR-5E KRISHNA TOWER SHOP NO 20 TO 22 PLOT NO 12 13 KALAMBOLI,-1,RAIGAD,MAHARASHTRA,410218"|BRANCH||400013108|BKID0000117|1996-07-16 00:00:00
3231|WESTERN REGION|MAHARASHTRA|NASIK|SINNAR|MALEGAON|PUBLIC SECTOR BANKS|BANK OF INDIA|SINNAR SSI BRANCH|0222595|6501972|RURAL||DBOD/115/23-3-12/96|1996-07-12 00:00:00|". M I D C SINNAR (MALEGAON) SINNAR,TEH.SINNAR,-1,NASIK,MAHARASHTRA,422103"|BRANCH||422013010|BKID0000815|1997-03-31 00:00:00
3232|WESTERN REGION|MAHARASHTRA|PUNE|BARAMATI|BARAMATI (M CL)|PUBLIC SECTOR BANKS|BANK OF INDIA|BARAMATI|0222598|6200065|SEMI URBAN||BLB/384|1997-04-29 00:00:00|"MIDC-BHIGWAN S.NO.279/A/1/B,PLOT NO 12 BARAMATI,-1,PUNE,MAHARASHTRA,413102"|BRANCH||413013101|BKID0000619|1997-04-29 00:00:00
3233|WESTERN REGION|MAHARASHTRA|MUMBAI SUBURBAN|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|BANK OF INDIA|TREASURY BRANCH|0222642|2910009|METROPOLITAN|A|BL.M.656|1998-01-19 00:00:00|"boi bldg 7TH FLR.STAR HOUSE,C-5, G BLOCK, B.K.COMPLEX,BANDRA(E),MUMBAI,400051,-1,MUMBAI SUBURBAN,MAHARASHTRA,400051"|BRANCH||400013109|BKID0000156|1998-05-08 00:00:00
3234|WESTERN REGION|MAHARASHTRA|MUMBAI SUBURBAN|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|BANK OF INDIA|ANDHERI CORPORATE BANKING BR.|0222681|2910009|METROPOLITAN|B|BL.M.743|2000-06-11 00:00:00|". M.D.I.BLDG., IST FLOOR, 28/S.V.ROAD, ANDHERI(W), MUMBAI 400058,-1,MUMBAI SUBURBAN,MAHARASHTRA,400058"|BRANCH||400013115|BKID0000119|2000-09-16 00:00:00
3235|WESTERN REGION|MAHARASHTRA|MUMBAI SUBURBAN|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|BANK OF INDIA|BANDRA-KURLA COMPLEX|0222712|2910009|METROPOLITAN||1053|2001-04-19 00:00:00|"BANDRA KURLA STAR HOUSE,PLOT C-5,G-BLK,BANDRA-KURLA CPLX,BANDRA(E),MUMBAI  400051,-1,MUMBAI SUBURBAN,MAHARASHTRA,400051"|BRANCH||400013199|BKID0000122|2003-01-17 11:00:00
3236|WESTERN REGION|MAHARASHTRA|CHANDRAPUR|CHANDRAPUR|DURGAPUR (CT)|PUBLIC SECTOR BANKS|BANK OF INDIA|PADMAPUR BRANCH|0222714|6360273|SEMI URBAN||BL.M.1191|2002-07-15 00:00:00|". W.C.L.COLONY,SHAKTI NAGAR,DISTT.CHANDRAPUR,URJANGR,DURGANAGAR-442404,-1,CHANDRAPUR,MAHARASHTRA,442404"|BRANCH||442013104|BKID0009635|2003-02-01 00:00:00
3237|WESTERN REGION|MAHARASHTRA|THANE|THANE|MIRA-BHAYANDAR (M CORP.)|PUBLIC SECTOR BANKS|BANK OF INDIA|MIRA ROAD BRANCH|0222715|6010178|URBAN||BL.M.1188|2002-07-04 00:00:00|"SHANTI PARK, MIRA ROAD EAST GROUND & FIRST FLOOR, SKYLINE WING A, BEHIND ST. XAVIERS SCHOOL,-1,THANE,MAHARASHTRA,401107"|BRANCH||400013117|BKID0000120|2003-02-11 11:00:00
3238|WESTERN REGION|MAHARASHTRA|THANE|THANE|THANE (M CORP.)|PUBLIC SECTOR BANKS|BANK OF INDIA|KALWA BRANCH|0222716|6010009|METROPOLITAN||BL.M.1193|2002-07-17 00:00:00|"PARSIKNAGAR SANGHAVI VALLEY,-1,THANE,MAHARASHTRA,400605"|BRANCH||400013118|BKID0000121|2003-02-15 00:00:00
3239|WESTERN REGION|MAHARASHTRA|THANE|THANE|NAVI MUMBAI (M CORP.)|PUBLIC SECTOR BANKS|BANK OF INDIA|NERUL (NEW BOMBAY) BRANCH|0222727|6010489|METROPOLITAN||BLM.1293|2003-03-19 00:00:00|". SOCIO-WELFARE BLDG.,SRI AYYAPPA TEMPLE RD,NERUL,NEW BOMBAY 400706,-1,THANE,MAHARASHTRA,400706"|BRANCH||400013121|BKID0000123|2003-09-05 00:00:00
3240|WESTERN REGION|MAHARASHTRA|RAIGAD|PANVEL|PANVEL (M CL)|PUBLIC SECTOR BANKS|BANK OF INDIA|KHARGHAR BRANCH|0222738|6030027|URBAN||12|2004-02-02 00:00:00|"PLOT 14, SECTOR 7 1ST FLOOR, SWARNA COMPLEX,-1,RAIGAD,MAHARASHTRA,410210"|BRANCH||400013122|BKID0000124|2004-02-04 00:00:00
3241|WESTERN REGION|MAHARASHTRA|SINDHUDURG|MALWAN|MALWAN (M CL)|PUBLIC SECTOR BANKS|BANK OF INDIA|MALVAN BRANCH|0222740|6070023|SEMI URBAN||B.L.M.1411|2004-01-20 00:00:00|"MALWAN HOUSE NO.487(1), SOMWAR PETH, MALVAN 416606,-1,SINDHUDURG,MAHARASHTRA,416606"|BRANCH||416013573|BKID0001449|2004-02-27 11:00:00
3242|WESTERN REGION|MAHARASHTRA|THANE|KALYAN|KALYAN-DOMBIVLI (M CORP.)|PUBLIC SECTOR BANKS|BANK OF INDIA|KALYAN (EAST) BRANCH|0222750|6010029|METROPOLITAN||BLM.1432|2004-02-20 00:00:00|"SURVEY NO 58 A HISSA NO 9 SHIVDURGA COMPLEX,PUNE LINK RD.,KATEMANVALI,KALYAN (E),KALYAN 421306,-1,THANE,MAHARASHTRA,421306"|BRANCH||400013123|BKID0000126|2004-04-23 00:00:00
3243|WESTERN REGION|MAHARASHTRA|SOLAPUR|SOLAPUR NORTH|SOLAPUR (M CORP.)|PUBLIC SECTOR BANKS|BANK OF INDIA|SIDDESHWAR MARKET (SOLAPUR)|0222770|6100008|URBAN||BL.M.1585|2004-10-14 00:00:00|". 98/C,RAVIWAR PETH,BLCK 1,LOKHANDWALA CPX,HYDERABAD RD,SOLAPUR-413003,-1,SOLAPUR,MAHARASHTRA,413003"|BRANCH||413013006|BKID0000706|2005-01-27 00:00:00
3244|WESTERN REGION|MAHARASHTRA|MUMBAI SUBURBAN|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|BANK OF INDIA|LINK ROAD - MALAD (W)|0222777|2910009|METROPOLITAN|C|BL.M.1612|2004-11-08 00:00:00|". SHOP NO.7 , KESHAV SHRUSHTI , LINK ROAD , MUMBAI - 400064,-1,MUMBAI SUBURBAN,MAHARASHTRA,400064"|BRANCH||400013124|BKID0000127|2005-03-23 11:00:00
3245|WESTERN REGION|MAHARASHTRA|MUMBAI SUBURBAN|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|BANK OF INDIA|ANDHERI HS & PERSONAL FIN.|0222782|2910009|METROPOLITAN||BL.M.1787|2005-05-31 00:00:00|"ANDHERI 28 BANK OF INDIA BUILDING , S.V.ROAD , ANDHERI (W) , MUMBAI - 400058,-1,MUMBAI SUBURBAN,MAHARASHTRA,400058"|BRANCH||400013126|BKID0000128|2005-06-15 11:00:00
3246|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|BANK OF INDIA|AUNDH BANER|0222790|6200019|METROPOLITAN||BL.M.1817|2005-09-20 00:00:00|"Haveli Shop no S4 Adam court, Baner Road,-1,PUNE,MAHARASHTRA,411045"|BRANCH||411013037|BKID0000536|2005-10-11 00:00:00
3247|WESTERN REGION|MAHARASHTRA|CHHATRAPATI SAMBHAJINAGAR|CHHATRAPATI SAMBHAJINAGAR|CHHATRAPATI SAMBHAJINAGAR (M CORP.)|PUBLIC SECTOR BANKS|BANK OF INDIA|GARKHEDA|0222811|6240009|METROPOLITAN||BL.BC.55.22.01.001/05-06|2006-01-23 00:00:00|"ULKANAGARI PLOT NO.5, JYOTI COMPLEX,-1,CHHATRAPATI SAMBHAJINAGAR,MAHARASHTRA,431005"|BRANCH||431013004|BKID0000682|2006-03-30 00:00:00
3248|WESTERN REGION|MAHARASHTRA|MUMBAI|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|BANK OF INDIA|MUMBAI LARGE CORPORATE BRANCH|0222819|6000009|METROPOLITAN|B|DBOD NO. BL.6335/22.07.012/2005-06|2006-01-06 00:00:00|"70-80, M.G. ROAD, BANK OF INDIA BUILDING, MUMBAI,-1,MUMBAI,MAHARASHTRA,400023"|BRANCH||400013127|BKID0000160|2006-04-21 00:00:00
3249|WESTERN REGION|MAHARASHTRA|AHILYANAGAR|SANGAMNER|SANGAMNER (M CL)|PUBLIC SECTOR BANKS|BANK OF INDIA|SANGAMNER|0222825|6220045|SEMI URBAN||BL.3498/22.03.12. 2004-05|2019-12-23 12:58:07|"NASIK PUNE HIGHWAY MUNICIPAL NUMBER OF RAM LAXMAN SANKUL, G SANGAMNER,-1,AHILYANAGAR,MAHARASHTRA,422605"|BRANCH||422013201|BKID0000665|2006-06-26 00:00:00
3250|WESTERN REGION|MAHARASHTRA|THANE|THANE|NAVI MUMBAI (M CORP.)|PUBLIC SECTOR BANKS|BANK OF INDIA|GHANSOLI BRANCH|0222826|6010489|METROPOLITAN||DBOD/BL/2733/22.03.012/2004-05|2005-03-18 00:00:00|"PLOT NO.10, SECTOR-3, 101, GHANASHYAM BHUVAN, GHANSOLI,,-1,THANE,MAHARASHTRA,400701"|BRANCH||400013128|BKID0000129|2006-07-15 00:00:00
3251|WESTERN REGION|MAHARASHTRA|PALGHAR|VASAI|VASAI-VIRAR CITY (M CORP)|PUBLIC SECTOR BANKS|BANK OF INDIA|GOKHIVARE BRANCH|0222829|3820729|METROPOLITAN||BL 1243/22.07.12/2005-06|2006-08-08 00:00:00|"GOKHIVARE NAKA, GOKHIVARE, JOHN PEREIRA HOUSE, GOKHIVARE,,-1,PALGHAR,MAHARASHTRA,401208"|BRANCH||400013130|BKID0000131|2006-09-01 00:00:00
3252|WESTERN REGION|MAHARASHTRA|NASIK|NIPHAD|LASALGAON (CT)|PUBLIC SECTOR BANKS|BANK OF INDIA|LASALGAON BRANCH|0222832|6500453|SEMI URBAN||DBOD/BL-3498/22.03.012/2004-05|2005-05-30 00:00:00|"KOTAMGAON B.J. COMPLEX, GUT NO.370, GRAMPANCHAYAT LASALGAON,-1,NASIK,MAHARASHTRA,422306"|BRANCH||422013152|BKID0000816|2006-09-04 00:00:00
3253|WESTERN REGION|MAHARASHTRA|MUMBAI|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|BANK OF INDIA|BHAKTI PARK|0222833|6000009|METROPOLITAN||DBOD NO BL.1001/22.07.012/2005-06|2006-06-06 00:00:00|"Bhakti Park,Near I Max Theatre,Anik Wadala Link Road shop no1,2&3,Ajmera Treon,-1,MUMBAI,MAHARASHTRA,400037"|BRANCH||400013129|BKID0000130|2006-09-07 00:00:00
3254|WESTERN REGION|MAHARASHTRA|SOLAPUR|MALSHIRAS|MALEWADI|PUBLIC SECTOR BANKS|BANK OF INDIA|"SMP COLLEGE BRANCH, MALEWADI"|0222885|6102262|RURAL||DBOD NO.BL 2526/22.07.012/2006-07|2006-09-15 00:00:00|"AKLUJ PANDHARPUR ROAD, SHANKARRAO MOHITE MAHAVIDYALAY SHOPPING MALEWADI,-1,SOLAPUR,MAHARASHTRA,413101"|BRANCH||413013507|BKID0000707|2007-03-16 00:00:00
3255|WESTERN REGION|MAHARASHTRA|MUMBAI SUBURBAN|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|BANK OF INDIA|POWAI|0222922|2910009|METROPOLITAN||DBOD NO BL945/22.03.012/2005-06|2005-10-13 00:00:00|"CHANDIVLI FARM ROAD UNIT 1& 2 PARADISE EWING, RAHEJA VIHA POWAI,MUMBAI(L-WARD),-1,MUMBAI SUBURBAN,MAHARASHTRA,400072"|BRANCH||400013132|BKID0000132|2007-04-05 00:00:00
3256|WESTERN REGION|MAHARASHTRA|SOLAPUR|SOLAPUR NORTH|SOLAPUR (M CORP.)|PUBLIC SECTOR BANKS|BANK OF INDIA|VIJAPUR ROAD|0222924|6100008|URBAN||DBOD.BL.9591/22.07.012/2005-06|2006-05-22 00:00:00|"VIJAPUR ROAD DR.KOTNIS NAGAR,-1,SOLAPUR,MAHARASHTRA,413004"|BRANCH||413013008|BKID0000708|2007-05-14 00:00:00
3257|WESTERN REGION|MAHARASHTRA|NAGPUR|NAGPUR (URBAN)|NAGPUR (M CORP.)|PUBLIC SECTOR BANKS|BANK OF INDIA|NAGPUR RETAIL HUB BRANCH|0222931|6400009|METROPOLITAN||DBOD NO BL 2131/22.03.012/2007-08|2007-08-28 00:00:00|"- bank of india kingsway road nagpur,-1,NAGPUR,MAHARASHTRA,440001"|BRANCH||440013028|BKID0008752|2007-09-07 11:00:00
3258|WESTERN REGION|MAHARASHTRA|WARDHA|ARVI|ARVI (M CL)|PUBLIC SECTOR BANKS|BANK OF INDIA|ARVI NAKA BRANCH|0222937|6420034|SEMI URBAN||DBOD NO BL 8885/22.03.12/2006-07|2007-03-14 00:00:00|"ARVI ROAD, ARVI NAKA, GAJANAN NAGAR, ARVI NAKA, WARDHA,-1,WARDHA,MAHARASHTRA,442001"|BRANCH||442013002|BKID0009720|2007-09-17 00:00:00
3259|WESTERN REGION|MAHARASHTRA|RATNAGIRI|RATNAGIRI|GANAPATIPULE|PUBLIC SECTOR BANKS|BANK OF INDIA|GANAPATIPULE BRANCH|0222990|6051271|RURAL||DBOD NO BL 10906/22.03.012/2006-07|2007-05-09 00:00:00|"GANAPATIPULE 29/B NEAR YOGAYOG,-1,RATNAGIRI,MAHARASHTRA,415615"|BRANCH||415013615|BKID0001467|2007-12-18 11:00:00
3260|WESTERN REGION|MAHARASHTRA|SINDHUDURG|DEVGAD|DEVGAD JAMSANDE (NP)|PUBLIC SECTOR BANKS|BANK OF INDIA|DEVGAD BRANCH|0222994|6070003|SEMI URBAN||DBOD NO BL 2131/22.03.012/2007-08|2007-08-28 00:00:00|"NEAR S.T. STAND, 'SWANAND', DEVGAD,,-1,SINDHUDURG,MAHARASHTRA,416613"|BRANCH||416013613|BKID0001468|2007-12-20 11:00:00
3261|WESTERN REGION|MAHARASHTRA|THANE|THANE|NAVI MUMBAI (M CORP.)|PUBLIC SECTOR BANKS|BANK OF INDIA|SANPADA BRANCH|0222998|6010489|METROPOLITAN||DBOD/BL/2131/22.03.012/2007-08|2019-12-23 13:28:09|"PALM BEACH ROAD, SHOP NO. 26 & 27 MORAJ RESIDENCY, SECTOR SANPADA,,-1,THANE,MAHARASHTRA,400705"|BRANCH||400013133|BKID0000138|2007-12-28 00:00:00
3262|WESTERN REGION|MAHARASHTRA|SOLAPUR|SOLAPUR NORTH|SOLAPUR (M CORP.)|PUBLIC SECTOR BANKS|BANK OF INDIA|SOLAPUR- RETAIL HUB BRANCH|0223007|6100008|URBAN||DBOD NO BL 2131/22.03.012/2007-08|2007-08-28 00:00:00|"RAILWAY LINES SAHYADRI SHOPPING CENTRE OLD EMPLOYMENT CHOWK - RAILWAY LINES,-1,SOLAPUR,MAHARASHTRA,413001"|BRANCH||413013009|BKID0000709|2007-12-29 00:00:00
3263|WESTERN REGION|MAHARASHTRA|SATARA|KARAD|MALKAPUR (NP)|PUBLIC SECTOR BANKS|BANK OF INDIA|MALKAPUR BRANCH|0223023|6151344|SEMI URBAN||DBOD NO BL 2131/22.03.012/2007-08|2007-08-28 00:00:00|"NEAR POONA-BANGALORE HIGHWAY JAYANAND PLAZA, N-146 VITHAL DEO SOCIETY MALKAPUR GRAMPANCHAYAT,-1,SATARA,MAHARASHTRA,415539"|BRANCH||443013501|BKID0001314|2008-01-10 11:00:00
3264|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|BANK OF INDIA|VIMANNAGAR BRANCH|0223043|6200019|METROPOLITAN||DBOD NO BL 2131/22.03.012/2007-08|2007-08-28 00:00:00|". NIRMAL BUILDING, PLOT NO 68/1, S.NO. 199 NEAR TELEPHONE EXCHANGE,-1,PUNE,MAHARASHTRA,411014"|BRANCH||411013039|BKID0000537|2008-01-31 00:00:00
3265|WESTERN REGION|MAHARASHTRA|NAGPUR|NAGPUR (URBAN)|NAGPUR (M CORP.)|PUBLIC SECTOR BANKS|BANK OF INDIA|HUDKESHWAR BRANCH|0223044|6400009|METROPOLITAN||DBOD NO BL 2131/22.03.012/2007-08|2007-08-28 00:00:00|"HUDKESHWAR ROAD NAGPUR PLOT NO 5 AND 6 NEAR PETROL PUMP,-1,NAGPUR,MAHARASHTRA,440034"|BRANCH||440013029|BKID0008753|2008-01-31 00:00:00
3266|WESTERN REGION|MAHARASHTRA|PUNE|MULSHI|LAVALE|PUBLIC SECTOR BANKS|BANK OF INDIA|LAVALE BRANCH|0223045|6200782|RURAL||DBOD NO BL 211/22.03.012/2007-08|2007-02-28 00:00:00|". RAUTNAGAR, TALUKA MULSHI, AT & POST LAVALE,,-1,PUNE,MAHARASHTRA,411042"|BRANCH||411013040|BKID0000620|2008-02-01 00:00:00
3267|WESTERN REGION|MAHARASHTRA|PALGHAR|VASAI|VASAI-VIRAR CITY (M CORP)|PUBLIC SECTOR BANKS|BANK OF INDIA|VIRAR (W) BRANCH|0223053|3820729|METROPOLITAN||DBOD BL 2131/22.03.012/2007-08 |2007-08-28 00:00:00|"VIVA COLLEGE ROAD, YASHWANT SANKALPA, 1ST FLOOR, VIRAR (W), TALUKA - VASAI,,-1,PALGHAR,MAHARASHTRA,401303"|BRANCH||400013134|BKID0000134|2008-02-28 00:00:00
3268|WESTERN REGION|MAHARASHTRA|MUMBAI SUBURBAN|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|BANK OF INDIA|BHANDUP (W) BRANCH|0223059|2910009|METROPOLITAN||DBOD BL 2131/22.03.012/2007-08|2007-08-28 00:00:00|"Sadan wadi, Bhandup West Mumbai ski city building, near police chowki, next to Balaji Silks,-1,MUMBAI SUBURBAN,MAHARASHTRA,400078"|BRANCH||400013135|BKID0000135|2008-03-13 00:00:00
3269|WESTERN REGION|MAHARASHTRA|NANDED|NANDED|NANDED WAGHALA (M CORP.)|PUBLIC SECTOR BANKS|BANK OF INDIA|"VIP ROAD, NANDED BRANCH"|0223068|6320008|URBAN||DBOD NO BL 2131/22.03.012/2007-08|2007-08-28 00:00:00|"VIP ROAD, AGARWAL HOUSE, NEAR SBI, NAYA MONDA,,-1,NANDED,MAHARASHTRA,431602"|BRANCH||431013102|BKID0000651|2008-03-28 00:00:00
3270|WESTERN REGION|MAHARASHTRA|CHANDRAPUR|CHANDRAPUR|TADALI (CT)|PUBLIC SECTOR BANKS|BANK OF INDIA|URJAGRAM BRANCH|0223104|6361251|RURAL||DBOD NO. BL. 4763/22.03.012/2007-08|2008-09-19 00:00:00|"URJAGRAM B-15, WCL CENTRAL WORK SHOP COMPLEX TADALI,-1,CHANDRAPUR,MAHARASHTRA,442406"|BRANCH||442013554|BKID0009636|2008-10-31 00:00:00
3271|WESTERN REGION|MAHARASHTRA|CHANDRAPUR|CHANDRAPUR|CHANDRAPUR (M CL)|PUBLIC SECTOR BANKS|BANK OF INDIA|BABUPETH BRANCH|0223108|6360007|URBAN||DBOD NO. BL. 4763/22.03.012/2007-08|2008-09-19 00:00:00|"BALLARPUR ROAD RAJEEV GANDHI TECH. & RES. ENGG. COLLEGE BABUPETH,-1,CHANDRAPUR,MAHARASHTRA,442403"|BRANCH||442013103|BKID0009637|2008-11-14 00:00:00
3272|WESTERN REGION|MAHARASHTRA|NAGPUR|NAGPUR (RURAL)|DONGARGAON|PUBLIC SECTOR BANKS|BANK OF INDIA|DONGARGAON BRANCH|0223111|6401171|RURAL||DBOD NO. BL.3857/22.03.012/2008-09|2008-09-05 00:00:00|"WARDHA ROAD HOUSE NO.6,WARD NO. 1 DONGARGAON,-1,NAGPUR,MAHARASHTRA,441108"|BRANCH||440013030|BKID0008756|2008-11-28 00:00:00
