Sr.No.|Region|State|District|Sub District|Center|Bank Group|Bank Name|Banking Channel Name|Part 1 Code|Part 2 Code|Population Group|AD Category|License Number|License Date|Address|Banking Channel Type|Sub Type|MICR Code|IFSC Code|Date of opening
1736|WESTERN REGION|MAHARASHTRA|RAIGAD|URAN|URAN (M CL)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|JNPA SEZ URAN|01002Z1|6030044|SEMI URBAN|C|BRNWM/RK/2022-23/0242|2022-10-10 00:00:00|"Udyam Bhavan Building, JNPA SEZ,JNPT Road Ground floor,-1,RAIGAD,MAHARASHTRA,400702"|BRANCH||400002597|SBIN0064342|2023-03-20 00:00:00
1737|WESTERN REGION|MAHARASHTRA|DHARASHIV|DHARASHIV|DHARASHIV (M CL)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|SME OSMANABAD|01002Z3|6300026|URBAN|C|BRNWM/RK/2022-23/0332|2022-12-26 00:00:00|"Sanja Road Ground Floor ,BSNL building,-1,DHARASHIV,MAHARASHTRA,413501"|BRANCH||413002132|SBIN0064356|2023-03-31 00:00:00
1738|WESTERN REGION|MAHARASHTRA|MUMBAI|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|STARTUP BRANCH BANDRA KURLA COMPLEX|01002ZB|6000009|METROPOLITAN|B|BRNWM/RK/2022-23/0236|2023-03-10 00:00:00|"INS TOWER,BKC ROAD, OPP MMRDA GROUND 110-111, FIRST FLOOR,,-1,MUMBAI,MAHARASHTRA,400051"|BRANCH||400002598|SBIN0064369|2023-04-24 00:00:00
1739|WESTERN REGION|MAHARASHTRA|PALGHAR|PALGHAR|PALGHAR (M CL)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|PALGHAR COLLECTORATE CAMPUS|01002ZN|3820365|SEMI URBAN|C|BRNWM/RK/2023-24/003|2023-04-17 00:00:00|"KOLGAON BOISAR ROAD,-1,PALGHAR,MAHARASHTRA,401404"|BRANCH||401002003|SBIN0064375|2023-06-13 00:00:00
1740|WESTERN REGION|MAHARASHTRA|NAGPUR|NAGPUR (URBAN)|NAGPUR (M CORP.)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|JAFAR NAGAR|010035W|6400009|METROPOLITAN|C|||"ROAD, AWASTHI CHOWK, NAGPUR PLOT NO 36 CID OFFICE TO ZHINGABAI TAKL,-1,NAGPUR,MAHARASHTRA,440013"|BRANCH||440002089|SBIN0064459|2023-11-01 00:00:00
1741|WESTERN REGION|MAHARASHTRA|NAGPUR|NAGPUR (URBAN)|NAGPUR (M CORP.)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|"AJNI FCI, NAGPUR"|010035X|6400009|METROPOLITAN|C|||"NEAR MOUNT CARMEL ROAD,AJANI SQUARE, NAGPUR HOUSE NO. 231,-1,NAGPUR,MAHARASHTRA,440015"|BRANCH||440002090|SBIN0064460|2023-11-08 00:00:00
1742|WESTERN REGION|MAHARASHTRA|NAGPUR|NAGPUR (URBAN)|NAGPUR (M CORP.)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|Ginger Suare Nagpur|010035Y|6400009|METROPOLITAN|C|||"HEMU KALANI SQUARE, MAIN BAZAR ROAD JARIPATKA J P ARCADE PLOT NO 7, BLOCK NO 14,-1,NAGPUR,MAHARASHTRA,440014"|BRANCH||440002091|SBIN0064467|2023-11-10 00:00:00
1743|WESTERN REGION|MAHARASHTRA|SOLAPUR|MALSHIRAS|AKLUJ (CT)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|MALEWADI ROAD AKLUJ|010036R|6100024|SEMI URBAN|C|||"ROAD, MALEWADI, AKLUJ S SQUARE, GAT NO.8 AND 9, AKLUJ-MALEWAD,-1,SOLAPUR,MAHARASHTRA,413101"|BRANCH||413002009|SBIN0064488|2023-12-20 00:00:00
1744|WESTERN REGION|MAHARASHTRA|NAGPUR|NAGPUR (URBAN)|NAGPUR (M CORP.)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|GHAT ROAD BAIDYANATH SQUARE|010036S|6400009|METROPOLITAN|C|||"GREATE NAG ROAD VRG HOUSE 19 BAIDYANATH SQUARE,-1,NAGPUR,MAHARASHTRA,440024"|BRANCH||440002093|SBIN0064499|2023-12-22 00:00:00
1745|WESTERN REGION|MAHARASHTRA|MUMBAI|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|INS AGNIBAHU|010037Z|6000009|METROPOLITAN|C|||"22nd MVS Integrated Complex Ground Floor, INS Agnibahu,-1,MUMBAI,MAHARASHTRA,400001"|BRANCH||400002607|SBIN0064500|2024-01-18 00:00:00
1746|WESTERN REGION|MAHARASHTRA|NAGPUR|NAGPUR (RURAL)|WARANGA|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|MNLU WARANGA|010038B|6404401|RURAL|C|||"WARANGA, NAGPUR MAHARASHTRA NATIONAL LAW UNIVERSITY,-1,NAGPUR,MAHARASHTRA,441108"|BRANCH||440002092|SBIN0064486|2024-01-31 00:00:00
1747|WESTERN REGION|MAHARASHTRA|PALGHAR|VADA|KUDUS (CT)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|KUDUS|010038V|3820272|RURAL|C|||"GAT No.284/2, Kudus JAYA CHHAYA COMPLEX,-1,PALGHAR,MAHARASHTRA,421312"|BRANCH||421002002|SBIN0064536|2024-02-28 00:00:00
1748|WESTERN REGION|MAHARASHTRA|RAIGAD|KHALAPUR|KHOPOLI (M CL)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|STATION ROAD KHOPOLI BRANCH|010039S|6030115|SEMI URBAN|C|||"KHOPOLI, TAL.KHALAPUR, RAIGAD AARYA COMPLEX, SHOP NO.1 TO 4,,-1,RAIGAD,MAHARASHTRA,410203"|BRANCH||410002002|SBIN0064568|2024-03-16 00:00:00
1749|WESTERN REGION|MAHARASHTRA|PALGHAR|PALGHAR|PALGHAR (M CL)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|PALGHAR EAST BRANCH|010039U|3820365|SEMI URBAN|C|||"s NO.155 PARTS, PALGHAR EAST, PALGHAR SHOP NO.5,6,7,8, SYMPHONY HEIGHTS,-1,PALGHAR,MAHARASHTRA,401404"|BRANCH||401002004|SBIN0064542|2024-03-14 00:00:00
1750|WESTERN REGION|MAHARASHTRA|NANDED|MUKHED|SHIRUR|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|SHIRUR DABADE|010039Y|6320SO1|RURAL|C|||"TALUKA MUKHED DIST NANDED AT POST SHIRUR (DABADE),-1,NANDED,MAHARASHTRA,252454"|BRANCH||431002128|SBIN0064509|2024-03-27 00:00:00
1751|WESTERN REGION|MAHARASHTRA|RAIGAD|URAN|URAN (M CL)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|NAVADE|01003AC|6030044|SEMI URBAN|C|||"NAVADE ROAD, RAIGAD SAI CHHATRA RESIDENCY,-1,RAIGAD,MAHARASHTRA,410208"|BRANCH||410002003|SBIN0064569|2024-04-10 00:00:00
1752|WESTERN REGION|MAHARASHTRA|PALGHAR|PALGHAR|BOISAR (CT)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|BETEGAON BRANCH BOISAR EAST|01003AF|3820054|SEMI URBAN|C|||"ROYAL CLASSIC, BETEGAON, BOISAR ROAD shop No.32 to 41,-1,PALGHAR,MAHARASHTRA,401501"|BRANCH||401002007|SBIN0064580|2024-04-08 00:00:00
1753|WESTERN REGION|MAHARASHTRA|PALGHAR|PALGHAR|VELGAON|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|VANGAON BRANCH|01003B7|3822721|RURAL|C|||"Vangaon Main Road, Near JMT High School,Vangaon(west), Palghar Shop No.10 to 17, Prutha Residency,,-1,PALGHAR,MAHARASHTRA,401103"|BRANCH||401002008|SBIN0064621|2024-05-27 00:00:00
1754|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|START UP BRANCH PUNE|01003DF|6200019|METROPOLITAN|C|||"BANER-PASHAN HIGHWAY SIDE ROAD, NEXT TO  ROYAL COURT BANQUET, BANER, PUNE SHOWROOM 1, BALAJI BUSINESS CENTER,,-1,PUNE,MAHARASHTRA,411045"|BRANCH||411002024|SBIN0064614|2024-07-16 00:00:00
1755|WESTERN REGION|MAHARASHTRA|CHHATRAPATI SAMBHAJINAGAR|VAIJAPUR|LONI KH.|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|LONI KHURD|01003F3|6240681|RURAL|C|||"LONI KHURD GAT NO.264 BUSTAND WAKLA ROAD,-1,CHHATRAPATI SAMBHAJINAGAR,MAHARASHTRA,431116"|BRANCH||431002011|SBIN0064702|2024-09-24 00:00:00
1756|WESTERN REGION|MAHARASHTRA|CHHATRAPATI SAMBHAJINAGAR|VAIJAPUR|VAIJAPUR (M CL)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|KHANDALA|01003F4|6240034|SEMI URBAN|C|||"VAIJAPUR-KHANDALA ROAD, KHANDALA GUT NO.137, PROPERTY NO.1697,,-1,CHHATRAPATI SAMBHAJINAGAR,MAHARASHTRA,431116"|BRANCH||431002051|SBIN0064703|2024-09-24 00:00:00
1757|WESTERN REGION|MAHARASHTRA|CHANDRAPUR|CHANDRAPUR|HALDI|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|HALDA|01003FJ|6369221|RURAL|C|||"POST HALDA, TAL BRAMHAPURI Halda village,-1,CHANDRAPUR,MAHARASHTRA,441206"|BRANCH||441002006|SBIN0064514|2024-09-30 00:00:00
1758|WESTERN REGION|MAHARASHTRA|MUMBAI SUBURBAN|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|INS HAMLA|01003FY|2910009|METROPOLITAN|C|||"Malad (West) Marve Madh Road,-1,MUMBAI SUBURBAN,MAHARASHTRA,400095"|BRANCH||400002251|SBIN0064719|2024-10-10 00:00:00
1759|WESTERN REGION|MAHARASHTRA|PUNE|INDAPUR|BHIGVAN|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|BHIGWAN|01003GA|6200792|RURAL|C|||"BHIGWAN, TAL-INDAPUR, DIST-PUNE RAHI ANGAN, BUILDING C GROUNF FLOOR,-1,PUNE,MAHARASHTRA,413130"|BRANCH||413002011|SBIN0064772|2024-10-31 00:00:00
1760|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|CHKHALI PCMC|01003GS|6200019|METROPOLITAN|C|||"DEHU-ALANDI ROAD MIDC-MOSHI, SUMESH BUILDING GAT NO 110,-1,PUNE,MAHARASHTRA,411062"|BRANCH||411002022|SBIN0064733|2024-11-26 00:00:00
1761|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|Moshi|01003HR|6200019|METROPOLITAN|C|||"Moshi Glory block A First floor,-1,PUNE,MAHARASHTRA,412105"|BRANCH||412002002|SBIN0064734|2024-12-19 00:00:00
1762|WESTERN REGION|MAHARASHTRA|KOLHAPUR|CHANDGAD|CHANDGAD|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|CHANDGAD|01003J3|6080123|SEMI URBAN|C|||"FLOOR, MAHADEV EXECUTIVE BLDG, COLLAGE , CHANDGAD MILKAT NO 2098 SHOP NO 10 AND 11 GROUND,-1,KOLHAPUR,MAHARASHTRA,416509"|BRANCH||416002028|SBIN0064825|2025-01-02 00:00:00
1763|WESTERN REGION|MAHARASHTRA|THANE|AMBARNATH|AMBARNATH(M CL)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|SME MIDC Ambernath|01003J6|6011367|URBAN|C|||"MIDC, OPP Jai Shankar Hotel Plot no PAP 55, Anand Nagar,-1,THANE,MAHARASHTRA,421506"|BRANCH||||2025-01-17 00:00:00
1764|WESTERN REGION|MAHARASHTRA|SANGLI|TASGAON|SAVALAJ|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|SAVALAJ BRANCH|01003JE|6120613|SEMI URBAN|C|||"JAI HIND CHOWK, SAVALAJ-DONGARSONI RD 2227, SHETKARI BUSINESS COMPLEX,-1,SANGLI,MAHARASHTRA,413311"|BRANCH||413002021|SBIN0064855|2025-01-28 00:00:00
1765|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|B T KAWADE ROAD GHORPADI|01003JF|6200019|METROPOLITAN|C|||"GROUND FLOOR, B T KAWADE ROAD BORATE BUSINESS CENTRE,,-1,PUNE,MAHARASHTRA,411036"|BRANCH||411002025|SBIN0064854|2025-01-28 00:00:00
1766|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|KIWALE PCMC|01003LH|6200019|METROPOLITAN|C|||"KIWLE ROAD , CHINCHWAD PLOT SEC 275 K- TOWN SHOP NO - 1234 & 5 ,MUKAI CHOWK,-1,PUNE,MAHARASHTRA,402101"|BRANCH||412002003|SBIN0064866|2025-02-21 00:00:00
1767|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|HANDEWADI|01003LI|6200019|METROPOLITAN|C|||"SHOP NO 26 TO 30 PANDHARI NAGAR, PUNE KINGSTON AURA GROUND FLOOR,-1,PUNE,MAHARASHTRA,411028"|BRANCH||411002026|SBIN0064865|2025-02-21 00:00:00
1768|WESTERN REGION|MAHARASHTRA|AHILYANAGAR|NAGAR|AHILYANAGAR (M CORP.)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|TAPOVAN BRANCH|01003ML|6220007|URBAN|C|||"TAL DIST- AHILYANAGAR (AHMEDNAGAR), TAPOVAN ROAD, NANA CHOWK,-1,AHILYANAGAR,MAHARASHTRA,414003"|BRANCH||414002007|SBIN0064905|2025-02-28 00:00:00
1769|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|KESHAVNAGAR|01003MP|6200019|METROPOLITAN|C|||"GROUND FLOOR, KESHAV NAGAR CRYSTAL FORTUNE, SHOP NO. 5 & 6,-1,PUNE,MAHARASHTRA,411036"|BRANCH||411002027|SBIN0064877|2025-02-28 00:00:00
1770|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|CORPORATE SALARY BRANCH HINJEWADI|01003MQ|6200019|METROPOLITAN|C|||"PLOT NO. 1B, ZONE A, RAJIV GANDHI, INFOTEC PARK ,HINJEWADI SHOP NO. 204 & 205 GERAS IMPERIUM RISE,,-1,PUNE,MAHARASHTRA,411057"|BRANCH||411002028|SBIN0064904|2025-02-27 00:00:00
1771|WESTERN REGION|MAHARASHTRA|RAIGAD|KHALAPUR|KHALAPUR|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|Chowk Manivali|01003NR|6030101|RURAL|C|||"Taluka Khalapur Thakur Complex,-1,RAIGAD,MAHARASHTRA,410206"|BRANCH||410002005|SBIN0064940|2025-03-08 00:00:00
1772|WESTERN REGION|MAHARASHTRA|KOLHAPUR|SHIROL|KURUNDVAD (M CL)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|Kurundwad|01003P8|6080064|SEMI URBAN|C|||"Ghori Colony, College Road, Kurundwad C.S. No.1256/C/1, Plot no.1, Aman Multipurpose Hall,,-1,KOLHAPUR,MAHARASHTRA,416106"|BRANCH||416002030|SBIN0065070|2025-05-09 00:00:00
1773|WESTERN REGION|MAHARASHTRA|KOLHAPUR|KARVIR|KALAMBE T. THANE (CT)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|KALAMBA|01003PD|6082173|SEMI URBAN|C|||"GIRLS HIGH SCHOOL KOLHAPUR-GARGOTI RD CSN 518, SHANTA-SHANKAR, BESIDE KALAMBA,-1,KOLHAPUR,MAHARASHTRA,416007"|BRANCH||146002029|SBIN0065071|2025-05-22 00:00:00
1774|WESTERN REGION|MAHARASHTRA|MUMBAI SUBURBAN|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|IIM Mumbai|01003PF|2910009|METROPOLITAN|C|||"Powai Vihar Lake Road,-1,MUMBAI SUBURBAN,MAHARASHTRA,400087"|BRANCH||400002252|SBIN0065065|2025-05-08 00:00:00
1775|WESTERN REGION|MAHARASHTRA|CHHATRAPATI SAMBHAJINAGAR|CHHATRAPATI SAMBHAJINAGAR|CHHATRAPATI SAMBHAJINAGAR (M CORP.)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|AURIC CITY|01003PQ|6240009|METROPOLITAN|C|||"SHENDRA MIDC, CHATRAPATI SAMBAHJI NAGAR AURIC CITY BRANCH, AURIC CITY BUILDING,-1,CHHATRAPATI SAMBHAJINAGAR,MAHARASHTRA,431154"|BRANCH||431002066|SBIN0065082|2025-06-19 00:00:00
1776|WESTERN REGION|MAHARASHTRA|NAGPUR|NAGPUR (URBAN)|NAGPUR (M CORP.)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|BESA PIPLA ROAD|01003PT|6400009|METROPOLITAN|C|||"Besa Pipla Road Nagpur AB Wing Jayanti Nagari VII,-1,NAGPUR,MAHARASHTRA,440027"|BRANCH||440002022|SBIN0065074|2025-06-21 00:00:00
1777|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|MANJRI BUDRUK|01003Q0|6200019|METROPOLITAN|C|||"Solapur highway, Manjri Budruk, Pune Shop no 11,Opulent properties II,-1,PUNE,MAHARASHTRA,411028"|BRANCH||412002004|SBIN0065103|2025-06-30 00:00:00
1778|WESTERN REGION|MAHARASHTRA|RAIGAD|PEN|PEN RURAL|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|JITE|01003S8|6038251|RURAL|C|||"AT POST JITE, TALUKA PEN DIST. RAIGAD PLOT NO. 1070 SHRI OM SAI COMM. COMPELX,-1,RAIGAD,MAHARASHTRA,402107"|BRANCH||402002003|SBIN0065146|2025-08-08 00:00:00
1779|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|CCG BRANCH PUNE|01003SB|6200019|METROPOLITAN|B|||"Podium Floor S.no 198/A Lohegaon City Space Showroom, No 1,-1,PUNE,MAHARASHTRA,411014"|BRANCH||411002030|SBIN0065127|2025-09-01 00:00:00
1780|WESTERN REGION|MAHARASHTRA|NASIK|NASHIK|NASHIK (M CORP.)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|SERENE MEADOWS|01003TX|6500019|METROPOLITAN|C|||"Shop no 7 & 8, Shreeji Excelentia, Wing 2,-1,NASIK,MAHARASHTRA,422013"|BRANCH||422002063|SBIN0065219|2025-11-05 00:00:00
1781|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|PBB KHARADI|01003UD|6200019|METROPOLITAN|C|||"Stilt floor,Near Zensar IT Park SBI Local Head Office Spandan,-1,PUNE,MAHARASHTRA,411014"|BRANCH||411002036|SBIN0065206|2025-11-27 00:00:00
1782|WESTERN REGION|MAHARASHTRA|SATARA|KARAD|SAIDAPUR (CT)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|VIDYANAGAR|01003UF|6153073|SEMI URBAN|C|||"Vita-Karad Road, Vidyanagar Saidapur, Tal. Karad Gat no 228/4/5/10 Shivalaya, Opp Hotel Surya,-1,SATARA,MAHARASHTRA,415124"|BRANCH||415002010|SBIN0065250|2025-11-24 00:00:00
1783|WESTERN REGION|MAHARASHTRA|KOLHAPUR|KARVIR|KOLHAPUR (M CORP.)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|Stadium Road Kolhapur|01003YB|6080008|URBAN|C|||"Hockey Stadium Road, Mhada Colony R.S.NO 599/B/2, PLOT NO 2,,-1,KOLHAPUR,MAHARASHTRA,416012"|BRANCH||416002032|SBIN0065397|2026-02-24 00:00:00
1784|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|AIRPORT ROAD PUNE|01003YZ|6200019|METROPOLITAN|C|||"SHUBH NIRVANA PHASE 4 J- WING VIP ROAD, LOHEGAON SHOROOM NO 14 , GROUND FLOOR,,-1,PUNE,MAHARASHTRA,411047"|BRANCH||411002052|SBIN0065423|2026-03-03 00:00:00
1785|WESTERN REGION|MAHARASHTRA|RAIGAD|PANVEL|BHOKARPADA|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|HIRANANDANI PANVEL|01003ZP|6030VW1|RURAL|C|||"SECTOR C, INSIDE HIRANANDANI FORTUNE CITY, PANVEL SHOP NO. 3, GROUND FLOOR,-1,RAIGAD,MAHARASHTRA,410207"|BRANCH||410002007|SBIN0065442|2026-03-16 00:00:00
1786|WESTERN REGION|MAHARASHTRA|CHHATRAPATI SAMBHAJINAGAR|CHHATRAPATI SAMBHAJINAGAR|CHHATRAPATI SAMBHAJINAGAR (M CORP.)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|AIRPORT ROAD CHHATRAPATI SAMBHAJINAGAR|010040K|6240009|METROPOLITAN|C|||"SHIVSMRUTI NAGAR AIRPORT ROAD CHIKHALTHANA CHHATRAPATI SAMBHAJINAGAR PLOT NO 1 GUT NUMBER 735 GROUND FLOOR,-1,CHHATRAPATI SAMBHAJINAGAR,MAHARASHTRA,431007"|BRANCH||431002068|SBIN0065421|2026-04-06 00:00:00
1787|WESTERN REGION|MAHARASHTRA|CHANDRAPUR|SAWALI|SAWALI|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|SAOLI|010040L|6361322|RURAL|C|||"STAND, MUL ROAD, SAOLI C/O RAKESH DANDAMWAR OPP. TO S.T.BUS.,-1,CHANDRAPUR,MAHARASHTRA,441225"|BRANCH||441002011|SBIN0065438|2026-04-15 00:00:00
1788|WESTERN REGION|MAHARASHTRA|BHANDARA|BHANDARA|BHANDARA (M CL)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|SME BHANDARA|010040R|6380015|SEMI URBAN|C|||"STATION ROAD, BHANDARA C/O STATE BANK OF INDIA, KESHAV BHAVAN,-1,BHANDARA,MAHARASHTRA,414904"|BRANCH||441002012|SBIN0065499|2026-04-27 00:00:00
1789|WESTERN REGION|MAHARASHTRA|NASIK|NASHIK|NASHIK (M CORP.)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|NANDUR NAKA NASHIK|010040V|6500019|METROPOLITAN|C|||"AND 12, NADUR JATRA ROAD VARSHA BUSINESS ARCADE SHOP NO 10,11,-1,NASIK,MAHARASHTRA,422003"|BRANCH||422002064|SBIN0065454|2026-05-04 00:00:00
1790|WESTERN REGION|MAHARASHTRA|MUMBAI|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|STATE BANK OF INDIA|DEFENCE SERVICE BRANCH COLABA|0101183|6000009|METROPOLITAN|C|MUM/98|2013-09-25 00:00:00|"NEAR VIJAY CHOWK, DHOBI GHAT BULDING NO.P-17 GROUNG FLOOR COLABA MILITARY COLABA, MUMBAI,-1,MUMBAI,MAHARASHTRA,400005"|BRANCH||400002552|SBIN0061183|2018-04-16 00:00:00
1791|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|BANK OF BARODA|IUCAA|020000P|6200019|METROPOLITAN||||"GANESH KHIND PUNE IUCAA UNIVERSITY CAMPUS,-1,PUNE,MAHARASHTRA,411007"|BRANCH||411012053|BARB0EXTPOO|1993-02-04 00:00:00
1792|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|BANK OF BARODA|AUTOMOTIVE RESEARCH ASSOCIATION OF INDIA (ARAI)|020000R|6200019|METROPOLITAN||||"VETAL TEKDI SURVEY NO 102 PAUD ROAD KOTHRUD THE AUTOMOTIVE RESEARCH ASSOCIATION OF INDIA,-1,PUNE,MAHARASHTRA,411038"|BRANCH||411012052|BARB0DRCKAR|1988-06-22 00:00:00
1793|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|BANK OF BARODA|B J MEDICAL|020000S|6200019|METROPOLITAN||||"STATION ROAD PUNE SASSON HOSPITAL COMPOUND,-1,PUNE,MAHARASHTRA,411001"|BRANCH||411012054|BARB0DRCBJM|1976-04-12 00:00:00
1794|WESTERN REGION|MAHARASHTRA|WARDHA|WARDHA|WARDHA (M CL)|PUBLIC SECTOR BANKS|BANK OF BARODA|"NALWADI, WARDHA"|020001K|6420026|URBAN||DBOD/BL/3239/22.03.027/2007-08|2008-08-26 00:00:00|"NALWADI NAGPUR ROAD WARDHA NO.3, GITAI NAGAR WARDHA,-1,WARDHA,MAHARASHTRA,442001"|BRANCH||442012003|BARB0VJWARD|2008-09-29 00:00:00
1795|WESTERN REGION|MAHARASHTRA|RAIGAD|PANVEL|PANVEL (M CL)|PUBLIC SECTOR BANKS|BANK OF BARODA|"KHARGHAR, PANVEL"|020002B|6030027|URBAN||DBOD.NO.BL.8140/22.03.027/2008-09|2008-11-25 00:00:00|"SECTOR 12 GROUND FLOOR , SHOP NO. 14, VIGHNAHAR CO KHARGAR,-1,RAIGAD,MAHARASHTRA,410210"|BRANCH||400012399|BARB0VJKGAR|2009-03-31 00:00:00
1796|WESTERN REGION|MAHARASHTRA|JALNA|JALNA|JALNA (M CL)|PUBLIC SECTOR BANKS|BANK OF BARODA|"JALNA, SAROJINI ROAD"|020002S|6250007|URBAN||DBOD.BL/3239/22.03.027/2008-09|2008-08-26 00:00:00|"SAROJINI DEVI ROAD 3-4, SHARADA COMPLEX SAROJINI DEVI ROAD,-1,JALNA,MAHARASHTRA,431203"|BRANCH||431012053|BARB0VJJALN|2009-03-18 00:00:00
1797|WESTERN REGION|MAHARASHTRA|BID|BID|BID (M CL)|PUBLIC SECTOR BANKS|BANK OF BARODA|"BEED, SUBHAS ROAD"|020002Y|6280007|URBAN||DBOD.NO.BL.8140/22.03.027/2008-09|2008-11-25 00:00:00|"SAHYOG NAGAR, D.P. ROAD, BEED BEED MAIN BRANCH 171,-1,BID,MAHARASHTRA,431122"|BRANCH||431012303|BARB0VJBEED|2009-03-23 00:00:00
1798|WESTERN REGION|MAHARASHTRA|YAVATMAL|YAVATMAL|YAVATMAL (M CL)|PUBLIC SECTOR BANKS|BANK OF BARODA|PESHVE PLOT|020003E|6340006|URBAN||DBOD/BL/14472/22.03.027/08-09|2010-02-19 00:00:00|"OPP. D S P OFFICE, CIVIL LINES PESHWE COMPLEX, PESHWE PLOTS YAVATMAL,-1,YAVATMAL,MAHARASHTRA,445001"|BRANCH||445012003|BARB0VJYAVA|2010-03-23 00:00:00
