Sr.No.|Region|State|District|Sub District|Center|Bank Group|Bank Name|Banking Channel Name|Part 1 Code|Part 2 Code|Population Group|AD Category|License Number|License Date|Address|Banking Channel Type|Sub Type|MICR Code|IFSC Code|Date of opening
7331|WESTERN REGION|MAHARASHTRA|THANE|THANE|THANE (M CORP.)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|THANE(WEST)|0303632|6010009|METROPOLITAN|B|NOT_AVAILABLE_(CHECKED)|1980-06-07 00:00:00|"NAUPADA,THANE, SATYAM,N.G.ROAD,,-1,THANE,MAHARASHTRA,400062"|BRANCH||400024061|PUNB0373900|1980-06-07 00:00:00
7332|WESTERN REGION|MAHARASHTRA|MUMBAI|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|BOMBAY-WORLI SEA FACE|0303766|6000009|METROPOLITAN|C|BLD-5097|1985-10-24 00:00:00|"CO.OP. HSG.SOC.BOMBAY,P.O.WORLI SEA FACE, 9-A,SPORTFIELD,-1,MUMBAI,MAHARASHTRA,400025"|BRANCH||400024060|PUNB0374000|1985-10-24 00:00:00
7333|WESTERN REGION|MAHARASHTRA|AHILYANAGAR|PATHARDI|MANIK DAUNDI|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|MANAKDHONDHI|0303810|6221841|RURAL||BLB.747|1990-03-19 00:00:00|"TEH.PATHARDI MANIK DAUNDI,,-1,AHILYANAGAR,MAHARASHTRA,414102"|BRANCH||414024502|PUNB0375800|1990-03-31 00:00:00
7334|WESTERN REGION|MAHARASHTRA|AHILYANAGAR|SHRIGONDA|GHOGARGAON|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|GHOGHARGAON|0303811|6221761|RURAL||BLB.748|1990-03-19 00:00:00|"BLDG., 1ST FLOOR GHOGARGAON GRAM PANCHAYAT,-1,AHILYANAGAR,MAHARASHTRA,414401"|BRANCH||414024501|PUNB0375700|1990-03-31 00:00:00
7335|WESTERN REGION|MAHARASHTRA|THANE|THANE|NAVI MUMBAI (M CORP.)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|APMC PHASE-II MARKET-II|0303837|6010489|METROPOLITAN||BLB-137|1993-01-22 00:00:00|"VASHI PHASE II SECTOR 19,NEW BOMBAY, CENTRAL FACILITY BLDG,,-1,THANE,MAHARASHTRA,400705"|BRANCH||400024065|PUNB0386400|1994-01-17 00:00:00
7336|WESTERN REGION|MAHARASHTRA|MUMBAI SUBURBAN|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|KANDIVALI (EAST)|0303933|2910009|METROPOLITAN||BL.M.516|1997-02-19 00:00:00|"OFF AKURLI ROAD,KANDIVILI(EAST),MUMBAI, THAKUR HOUSE FL-1,,-1,MUMBAI SUBURBAN,MAHARASHTRA,400101"|BRANCH||400024066|PUNB0398500|1997-03-17 00:00:00
7337|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|PUNE-SATARA ROAD BRANCH|0303936|6200019|METROPOLITAN||BL.M.544|1997-03-17 00:00:00|"PUNE CITY,PUNE, 692-1/6,PUNE-SATARA ROAD,,-1,PUNE,MAHARASHTRA,411037"|BRANCH||411024013|PUNB0398400|1997-03-25 00:00:00
7338|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|"KOTHRUD, PUNE"|0303938|6200019|METROPOLITAN||BL.M.521|1997-02-20 00:00:00|"PUNE 119/1 PLOT 1-B, ANANTKRIPA SOCIETY, KOTHRUD,-1,PUNE,MAHARASHTRA,411038"|BRANCH||411024012|PUNB0397400|1997-03-27 00:00:00
7339|WESTERN REGION|MAHARASHTRA|THANE|KALYAN|KALYAN-DOMBIVLI (M CORP.)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|DOMBIVILI(WEST)|0303943|6010029|METROPOLITAN||BL.M.517|1997-02-19 00:00:00|"X,SUBHASH ROAD,DOMBIVILI(WEST),KALYAN, SHANKAR SMRITI ANNE,-1,THANE,MAHARASHTRA,421202"|BRANCH||400024067|PUNB0398800|1997-06-09 00:00:00
7340|WESTERN REGION|MAHARASHTRA|MUMBAI SUBURBAN|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|GHATKOPAR(E)|0304033|2910009|METROPOLITAN||BL.M.861|1999-06-25 00:00:00|"TILAK RD,MUMBAI, P.O.GHATKOPAR, 1&2 SIDDHI APTM,,-1,MUMBAI SUBURBAN,MAHARASHTRA,400077"|BRANCH||400024068|PUNB0409300|1999-12-03 00:00:00
7341|WESTERN REGION|MAHARASHTRA|THANE|THANE|NAVI MUMBAI (M CORP.)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|"BELAPUR,NAVI MUMBAI"|0304100|6010489|METROPOLITAN||BL.M.915|2000-03-07 00:00:00|"KONKAN BHAVAN P.O.,CBD BELAPUR,NEW MUMBAI- PNB CPX,PLOT NO.29,,-1,THANE,MAHARASHTRA,400614"|BRANCH||400024070|PUNB0413800|2002-03-05 00:00:00
7342|WESTERN REGION|MAHARASHTRA|MUMBAI SUBURBAN|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|ANDHERI(EAST)|0304250|2910009|METROPOLITAN|B|BLM 755|1998-07-21 00:00:00|"DARSHAN,RAJMATA JIJABAI MARG,MUMBAI, CTS 369/6 NIRMAN,-1,MUMBAI SUBURBAN,MAHARASHTRA,400093"|BRANCH||400024074|PUNB0436400|2003-02-01 00:00:00
7343|WESTERN REGION|MAHARASHTRA|NAGPUR|NAGPUR (URBAN)|NAGPUR (M CORP.)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|SURYA NAGAR NAGPUR|0304304|6400009|METROPOLITAN||BL.M.1171|2002-04-22 00:00:00|"KALAMNA MARKET ROAD 8 B SURYA NAGAR METRO,-1,NAGPUR,MAHARASHTRA,440008"|BRANCH||440024016|PUNB0420400|2003-03-22 00:00:00
7344|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|"AUNDH, PUNE"|0304384|6200019|METROPOLITAN|C|BL.M.01|2005-07-05 00:00:00|"S NO. 127/1 1/2/3 GAIKWAD HEIGHTS AUNDH,-1,PUNE,MAHARASHTRA,411007"|BRANCH||411024014|PUNB0450800|2005-08-29 00:00:00
7345|WESTERN REGION|MAHARASHTRA|PUNE|HAVELI|PIMPRI CHINCHWAD (M CORP.)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|PIMPRI|0304387|6200179|METROPOLITAN|C|BL.M.1805|2005-08-10 00:00:00|"MUMBAI PUNE ROAD THE JEWEL OF PIMPRI SHOP NO. 7&8/B WING PIMPRI,-1,PUNE,MAHARASHTRA,411018"|BRANCH||411024015|PUNB0451800|2005-09-15 00:00:00
7346|WESTERN REGION|MAHARASHTRA|THANE|THANE|NAVI MUMBAI (M CORP.)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|"KHARGHAR, NAVI MUMBAI"|0304392|6010489|METROPOLITAN||BL.M.02|2005-07-12 00:00:00|"SEC. 7 SHOP NO. 6 , PLOT NO. 11, ARM ENCLAVE,-1,THANE,MAHARASHTRA,410210"|BRANCH||400024076|PUNB0451000|2005-10-17 00:00:00
7347|WESTERN REGION|MAHARASHTRA|THANE|THANE|MIRA-BHAYANDAR (M CORP.)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|MIRA ROAD THANE MUMBAI|0304395|6010178|URBAN||BL.M 1800|2005-07-12 00:00:00|"MIRA ROAD EAST NEAR SANGAM HOTEL GREEN VIEW SHASTRI PARK THANE,-1,THANE,MAHARASHTRA,401107"|BRANCH||400024077|PUNB0450900|2005-12-14 00:00:00
7348|WESTERN REGION|MAHARASHTRA|THANE|KALYAN|KALYAN-DOMBIVLI (M CORP.)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|DOMBIVALI (EAST)|0304433|6010029|METROPOLITAN||DBOD.NO.BL.23/22.07.022/2005-06|2006-07-03 00:00:00|"OPP PENDHARKAR COLLEGE GROUND FLOOR, CITI MALL DOMBIVALI EAST,-1,THANE,MAHARASHTRA,421203"|BRANCH||400024073|PUNB0436500|2006-11-13 00:00:00
7349|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|PUNE KALYANI NAGAR|0304484|6200019|METROPOLITAN|B|BL5411/22.03.022/2007-08|2007-11-05 00:00:00|"NEAR BISHAP'S SCHOOL 7. UPPER GROUND FLOOR , GERA77 KALYANI NAGAR,-1,PUNE,MAHARASHTRA,411006"|BRANCH||411024017|PUNB0464400|2007-12-08 00:00:00
7350|WESTERN REGION|MAHARASHTRA|NAGPUR|NAGPUR (URBAN)|NAGPUR (M CORP.)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|"MECL SEMINARY HILLS, NAGPUR"|0304491|6400009|METROPOLITAN||DBOD.NO.BL.9726/22.03.022/2006-07|2007-04-04 00:00:00|"OPP. GEO COMPLEX MINERAL EXPLORTION CORPORATION LIMITED SEMINARY HILLS,,-1,NAGPUR,MAHARASHTRA,440006"|BRANCH||440024017|PUNB0460900|2007-04-04 00:00:00
7351|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|"MAGARPATTA, PUNE"|0304602|6200019|METROPOLITAN||BL.12662/22.03.022/2006-07|2005-06-11 00:00:00|"HADAPSAR 26-28, DESTINATION CENTRE MAGARPATTA,-1,PUNE,MAHARASHTRA,411013"|BRANCH||411024016|PUNB0473900|2007-12-08 00:00:00
7352|WESTERN REGION|MAHARASHTRA|PALGHAR|VASAI|VASAI-VIRAR CITY (M CORP)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|VASAI (EAST)|0304654|3820729|METROPOLITAN||BL.3717|2005-11-06 00:00:00|"GOKHIVARE NAKA DL SHELTER GR FLOOR BELOW BASIN CATHO VASAI EAST,-1,PALGHAR,MAHARASHTRA,401202"|BRANCH||400024080|PUNB0479200|2008-03-10 00:00:00
7353|WESTERN REGION|MAHARASHTRA|SOLAPUR|SOLAPUR NORTH|SOLAPUR (M CORP.)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|"DAV COLLEGE, SOLAPUR"|0304664|6100008|URBAN||DBOD NO.BL.3893/22.03.022/2007-08|2007-10-09 00:00:00|"BHAWANI PETH DAV COLLEGE ANNEXE, DAYANAND NAGAR,-1,SOLAPUR,MAHARASHTRA,413002"|BRANCH||413024003|PUNB0480700|2008-05-26 00:00:00
7354|WESTERN REGION|MAHARASHTRA|NASIK|NASHIK|NASHIK (M CORP.)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|"MAHATMANAGAR, NASIK"|0304699|6500019|METROPOLITAN||DBOD. BL 7175 / 22.03.022 / 2007-08|2007-12-10 00:00:00|"UNTWADI ROAD SHOP NO. 22-24, MADHURA TOWERS CIDCO,-1,NASIK,MAHARASHTRA,422109"|BRANCH||422024006|PUNB0484300|2008-08-05 00:00:00
7355|WESTERN REGION|MAHARASHTRA|PUNE|MULSHI|HINJAVADI (CT)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|HINJAWADI|0304727|6202093|SEMI URBAN||DBOD.BL. 7175/22.03.022/2007-08|2007-12-10 00:00:00|"HINJAWADI, HINJAWADI-WAKAD ROAD SHOP NO.1 TO 7, SURVEY NO.39/3, SURYA NARAYAN BUILDING HINJAWADI,-1,PUNE,MAHARASHTRA,411057"|BRANCH||411024018|PUNB0487000|2008-12-05 00:00:00
7356|WESTERN REGION|MAHARASHTRA|THANE|THANE|MIRA-BHAYANDAR (M CORP.)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|BHAYANDER (EAST)|0304797|6010178|URBAN||DBOD.NO.BL.8284/22.03.022/2008-09|2008-11-26 00:00:00|"BLDG. NO. C 8,   MIRA BHAYANDER ROAD OSWAL PARADISE, SHOP NO.118 -122,IST FLR OPP. RELIANCE PETROL PUMP,-1,THANE,MAHARASHTRA,401105"|BRANCH||400024082|PUNB0493800|2009-01-19 00:00:00
7357|WESTERN REGION|MAHARASHTRA|NAGPUR|NAGPUR (URBAN)|NAGPUR (M CORP.)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|"NAGPUR, NANDANVAN"|0304842|6400009|METROPOLITAN||DBOD NO. BL. 9726/22.03.022/2006-07|2007-04-04 00:00:00|"NANDANVAN MAIN ROAD PATHODE HOUSE, NEHRU NAGAR NAGPUR,-1,NAGPUR,MAHARASHTRA,440009"|BRANCH||440024019|PUNB0460800|2009-04-13 00:00:00
7358|WESTERN REGION|MAHARASHTRA|THANE|AMBARNATH|AMBARNATH(M CL)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|AMBERNATH|0304951|6011367|URBAN||DBOD NO BL15125/22.03.022/2008-09|2009-03-12 00:00:00|"NEAR COMMISSIONER BUNGALOW, SHOP NO.1, &2, UPPER GROUND FLOOR, LAXMI AMBERNATH,-1,THANE,MAHARASHTRA,421501"|BRANCH||400024086|PUNB0609800|2010-02-08 00:00:00
7359|WESTERN REGION|MAHARASHTRA|THANE|BHIWANDI|BHIWANDI NIZAMPUR (M CORP.)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|BHIWANDI|0304952|6010068|URBAN|B|DBOD NO BL15125/22.03.022/2008-09|2009-03-12 00:00:00|"BHIWANDI KALYAN ROAD ASHOK COMPLEX, SHOP NO 5,6 & 7 OPP. DAND BHIWANDI,-1,THANE,MAHARASHTRA,421302"|BRANCH||400024083|PUNB0609900|2010-02-10 00:00:00
7360|WESTERN REGION|MAHARASHTRA|THANE|THANE|THANE (M CORP.)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|THANE GHODBANDER ROAD|0304953|6010009|METROPOLITAN||DOBD NO BL. 15125/22.03.022/2008-09|2009-03-12 00:00:00|"GHODBUNDER ROAD SHOP NO 23, SOHAM PLAZA MANPADA JUNCTION MANPADA,-1,THANE,MAHARASHTRA,400607"|BRANCH||400024088|PUNB0610000|2011-03-07 00:00:00
7361|WESTERN REGION|MAHARASHTRA|PALGHAR|VASAI|VASAI-VIRAR CITY (M CORP)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|VIRAR (W)|0304954|3820729|METROPOLITAN||DBOD NO BL 15125/22.03.022/2008-09|2009-03-12 00:00:00|"VIVA COLLEGE ROAD, NR VARTAK WARD LAKE YESHWANT SANKALP, GROUND FLOOR, SHOP NO VIRAR(W),-1,PALGHAR,MAHARASHTRA,401303"|BRANCH||400024087|PUNB0610100|2010-03-08 00:00:00
7362|WESTERN REGION|MAHARASHTRA|SATARA|KARAD|KARAD (M CL)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|KARAD|0304955|6150005|SEMI URBAN||DBOD.BL.15125/22.03.022/2008-09|2009-03-12 00:00:00|"SHANIWAR PETH, TASGAON ROAD PLOT NO. 419/3, MULLAH BUILDING KARAD,-1,SATARA,MAHARASHTRA,415110"|BRANCH||415024352|PUNB0610200|2010-09-06 00:00:00
7363|WESTERN REGION|MAHARASHTRA|WARDHA|WARDHA|SAWANGI (MEGHE) (CT)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|"SAWANGI (MEGHE), JAWAHARLAL NEHRU MEDICAL COLLEGE"|0305027|6420543|SEMI URBAN||DBOD NO.BL 5066/22.03.022/2009-10|2009-09-18 00:00:00|"MEDICAL COLLEGE SAWANGI (MEGHE) JAWAHARLAL NEHRU,-1,WARDHA,MAHARASHTRA,442004"|BRANCH||442024023|PUNB0617800|2009-09-22 00:00:00
7364|WESTERN REGION|MAHARASHTRA|WARDHA|WARDHA|WARDHA (M CL)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|"WARDHA, COLLECTOR OFFICE"|0305028|6420026|URBAN||DBOD NO. BL 5038/22.03.022/2009-10|2009-09-18 00:00:00|"COLLECTOR OFFICE CAMPUS VIVIDHA BHAWAN, COLLECTOR OFFICE CIVIL LINES WARDHA,-1,WARDHA,MAHARASHTRA,442001"|BRANCH||442024021|PUNB0617900|2009-09-22 00:00:00
7365|WESTERN REGION|MAHARASHTRA|MUMBAI SUBURBAN|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|"MUMBAI, ANUSHAKTINAGAR- CHEETAH CAMP"|0305052|2910009|METROPOLITAN||DBOD NO BL 5037/22.03.022/2009-10|2009-09-18 00:00:00|"OPP NARMADESHWAR MANDIR NAUSENA BAUG,-1,MUMBAI SUBURBAN,MAHARASHTRA,400088"|BRANCH||400024085|PUNB0620300|2009-09-22 00:00:00
7366|WESTERN REGION|MAHARASHTRA|NASIK|NASHIK|NASHIK (M CORP.)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|"NASIK, REGIMENT OF ARTILLERY ASSOCIATION"|0305084|6500019|METROPOLITAN||DBOD.BL 7919/22.03.022/2009-10|2009-05-11 00:00:00|"NASIK ROAD REGIMENT OF ARTILLERY ASSOCIATION NASIK,-1,NASIK,MAHARASHTRA,422102"|BRANCH||182024505|PUNB0624400|2010-05-03 00:00:00
7367|WESTERN REGION|MAHARASHTRA|NAGPUR|NAGPUR (URBAN)|NAGPUR (M CORP.)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|"CBB NAGPUR, CIVIL LINES"|0305132|6400009|METROPOLITAN|B|DBOD NO. BL 9626/22.03.022/2009-10|2009-12-01 00:00:00|"MAHARASHTRA NS BUILDING, CIVIL LINES, NAGPUR ,,-1,NAGPUR,MAHARASHTRA,440001"|BRANCH||440024021|PUNB0629500|2010-01-11 00:00:00
7368|WESTERN REGION|MAHARASHTRA|NAGPUR|NAGPUR (URBAN)|NAGPUR (M CORP.)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|"NAGPUR, KALAMANA"|0305157|6400009|METROPOLITAN||DBOD NO. BL 9628/22.03.022/2009-10|2009-12-01 00:00:00|"MAIN ROAD AGRL. PRODUCE MARKET COMMITTEE BUILDING NAGPUR,-1,NAGPUR,MAHARASHTRA,440008"|BRANCH||440024022|PUNB0630500|2010-01-11 00:00:00
7369|WESTERN REGION|MAHARASHTRA|GONDIA|GONDIYA|KUDWA (CT)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|KUDWA|0305175|6390403|SEMI URBAN||DBOD NO. BL 10777/22.03.022/2009-10|2009-12-16 00:00:00|"TIRODA ROAD KUDWA DIST.GONDIA PNB, NAVIN PALACE RURAL,-1,GONDIA,MAHARASHTRA,441614"|BRANCH||203024009|PUNB0632200|2010-01-11 00:00:00
7370|WESTERN REGION|MAHARASHTRA|NAGPUR|NAGPUR (URBAN)|NAGPUR (M CORP.)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|"NARI ROAD, NAGPUR"|0305287|6400009|METROPOLITAN||DBOD NO. BL 11683/22.03.022/2009-10|2010-01-01 00:00:00|"NARI ROAD EKAM ENCLAVE, PRABHAT COLONY, NAGPUR,-1,NAGPUR,MAHARASHTRA,440026"|BRANCH||440024023|PUNB0637000|2010-01-25 00:00:00
7371|WESTERN REGION|MAHARASHTRA|PUNE|KHED|CHAKAN (CT)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|CHAKAN|0305440|6200314|SEMI URBAN||||"AMBETHAN CHOWK SADASONAI BUILDING CHAKAN,-1,PUNE,MAHARASHTRA,411501"|BRANCH||411024019|PUNB0651400|2010-06-25 00:00:00
7372|WESTERN REGION|MAHARASHTRA|PUNE|MAWAL|TALEGAON DABHADE (M CL)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|TALEGAON DABHADE|0305441|6200195|SEMI URBAN||||"TAPODHAM COLONY PLOT NO.99, 100, SWAMIDHAM APTS., SHOP NO.4,5 TALEGAON DABHADE,-1,PUNE,MAHARASHTRA,410507"|BRANCH||411024021|PUNB0651500|2011-04-13 00:00:00
7373|WESTERN REGION|MAHARASHTRA|THANE|THANE|NAVI MUMBAI (M CORP.)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|"KOPARKHAIRNE, NAVI MUMBAI"|0305553|6010489|METROPOLITAN||DBOD.NO BL.13849/22.03.022/2009-10|2010-02-08 00:00:00|"SECTOR 20, KOPARKHAIRNE SHOP NO 1 & 2, BHOOMI SYMPONY, PLOT NO 16 KOPARKHAIRNE,-1,THANE,MAHARASHTRA,400703"|BRANCH||400024089|PUNB0662700|2012-02-07 00:00:00
7374|WESTERN REGION|MAHARASHTRA|MUMBAI SUBURBAN|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|OSHIWARA JOGESHWARI (W)|0305554|2910009|METROPOLITAN||DBOD.NO.BL. 13849/22.03.022/2009-10|2010-02-08 00:00:00|"S V ROAD 130 KOHLI VILLA ANDHERI,-1,MUMBAI SUBURBAN,MAHARASHTRA,400058"|BRANCH||400024092|PUNB0662800|2012-02-06 00:00:00
7375|WESTERN REGION|MAHARASHTRA|MUMBAI SUBURBAN|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|KHAR ROAD|0305555|2910009|METROPOLITAN||DBOD.NO.BL. 13849/22.03.022/2009-10|2010-02-08 00:00:00|"P D HINDUJA ROAD, OFF LINKING ROAD KHAR TELEPHONE EXCHANGE KHAR WEST,-1,MUMBAI SUBURBAN,MAHARASHTRA,400052"|BRANCH||400024093|PUNB0662900|2012-02-06 00:00:00
7376|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|KHARADI|0305556|6200019|METROPOLITAN||DBOD NO BL.13849/22.03.022/2010-11|2010-02-08 00:00:00|"THITE NAGAR SHIVASHAKTI APARTMENTS KHARADI,-1,PUNE,MAHARASHTRA,411014"|BRANCH||411024023|PUNB0663000|2012-01-25 00:00:00
7377|WESTERN REGION|MAHARASHTRA|PUNE|PUNE CITY|PUNE (M CORP.)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|KONDHWA|0305557|6200019|METROPOLITAN||DBOD NO.BL.13849/22.03.022/2010-11|2010-07-18 00:00:00|"SALUNKE VIHAR ROAD UNIT NO.9 TO 12, GULMOHAR KUBERA SOCIETY KONDHWA, PUNE,-1,PUNE,MAHARASHTRA,411048"|BRANCH||411024022|PUNB0663100|2012-07-16 00:00:00
7378|WESTERN REGION|MAHARASHTRA|RAIGAD|ALIBAG|ALIBAG (M CL)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|ALIBAGH|0305578|6030054|SEMI URBAN||||"TILAK ROAD, A WING OPP.SBI, GR.FLOOR, VASANT PUSHPA CHSL, ALIBAGH,-1,RAIGAD,MAHARASHTRA,402201"|BRANCH||402024102|PUNB0665500|2011-10-17 00:00:00
7379|WESTERN REGION|MAHARASHTRA|RAIGAD|PEN|PEN (M CL)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|PEN|0305579|6030184|SEMI URBAN||||"OPP S T  STAND PEN PANJRATNA COMPLEX NEAR PEN S T STAND,-1,RAIGAD,MAHARASHTRA,402107"|BRANCH||402024051|PUNB0665600|2012-10-29 00:00:00
7380|WESTERN REGION|MAHARASHTRA|NAGPUR|NAGPUR (RURAL)|WADI (CT)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|WADI|0306373|6400495|SEMI URBAN||||"HINGNA INDUSTRIAL AREA, WADI, NAGPUR P-115, BOMBAY WARE HOUSE, OPP. OCTROI POST NAGPUR,-1,NAGPUR,MAHARASHTRA,440028"|BRANCH||440024025|PUNB0745800|2012-04-10 00:00:00
7381|WESTERN REGION|MAHARASHTRA|MUMBAI SUBURBAN|NO BLOCK|GREATER MUMBAI (M CORP.) (PART)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|BANDRA KURLA COMPLEX|0306449|2910009|METROPOLITAN|B|DBOD.NO.BL.15439/22.03.022/2011-12|2012-04-17 00:00:00|"BANDRA KURLA COMPLEX PNB PRAGATI BUILDING, C-9 G BLOCK GROUND FLOOR BANDA KURLA COMPLEX,-1,MUMBAI SUBURBAN,MAHARASHTRA,400051"|BRANCH||400024091|PUNB0753800|2012-12-01 00:00:00
7382|WESTERN REGION|MAHARASHTRA|KOLHAPUR|HATKANANGLE|ICHALKARANJI (M CL)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|ICHALKARANJI|0306531|6080017|URBAN||DBOD.NO.BL.15439/22.03.022/2011-2012|2012-04-17 00:00:00|"7795/D/2, SAMBHAJI CHOWK RANJANA HEIGHTS ICHALKARANJI,-1,KOLHAPUR,MAHARASHTRA,416115"|BRANCH||416024201|PUNB0762100|2013-06-18 00:00:00
7383|WESTERN REGION|MAHARASHTRA|BHANDARA|BHANDARA|BHANDARA (M CL)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|BHANDARA|0306638|6380015|SEMI URBAN||DBOD NO. BL 15439/22.03.022/2011-12|2012-04-17 00:00:00|"MAHAL ROAD BHANDARA RAHANDGALE BHAVAN NEAR GANGA COMPLEX SEMI URBAN,-1,BHANDARA,MAHARASHTRA,441904"|BRANCH||441024102|PUNB0773000|2013-07-17 00:00:00
7384|WESTERN REGION|MAHARASHTRA|JALNA|JALNA|JALNA (M CL)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|"JALNA, SAMHAJI NAGAR"|0306685|6250007|URBAN||DBOD.BL.NO.15439/22.03.022/2011-12|2012-04-17 00:00:00|"30, BHOKRDAN ROAD SAMBHAJI NAGAR JALNA,-1,JALNA,MAHARASHTRA,431203"|BRANCH||431024052|PUNB0777800|2013-10-11 00:00:00
7385|WESTERN REGION|MAHARASHTRA|SATARA|SATARA|SATARA (M CL)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|SATARA|0306686|6150026|URBAN||DBOD.BL.NO.15439/22.03.022/2011-2012|2012-04-17 00:00:00|"13, MARKET YARD, SATARA DIGVIJAY BUILDING SATARA,-1,SATARA,MAHARASHTRA,415001"|BRANCH||415024001|PUNB0777900|2014-01-29 00:00:00
7386|WESTERN REGION|MAHARASHTRA|NAGPUR|SAVNER|SAVNER (M CL)|PUBLIC SECTOR BANKS|PUNJAB NATIONAL BANK|SAONER|0306714|6400054|SEMI URBAN||DBOD.NO.BL.15439/22.03.022/2011.12 DATED 17.04.12|2012-04-17 00:00:00|"MAIN ROAD CIVIL LINES IN FRONT OF LIC PUNJAB NATIONAL BANK AVTAR MEHER BABA CHOWK,-1,NAGPUR,MAHARASHTRA,441107"|BRANCH||440024501|PUNB0780800|2013-12-05 00:00:00
