pincode,bank_branches_per_lakh,deposits_per_capita
632513,9.1,239795.0
632514,9.1,239795.0
632515,9.1,239795.0
632516,9.1,239795.0
632517,9.1,239795.0
632518,9.1,239795.0
632519,9.1,239795.0
632520,9.1,239795.0
632521,9.1,239795.0
632531,9.1,239795.0
632601,9.1,239795.0
632602,9.1,239795.0
632603,9.1,239795.0
632604,9.1,239795.0
635001,9.1,239795.0
635002,9.1,239795.0
635101,9.1,239795.0
635102,9.1,239795.0
635103,9.1,239795.0
635104,9.1,239795.0
635105,9.1,239795.0
635106,9.1,239795.0
635107,9.1,239795.0
635108,9.1,239795.0
635109,9.1,239795.0
635110,9.1,239795.0
635111,9.1,239795.0
635112,9.1,239795.0
635113,9.1,239795.0
635114,9.1,239795.0
635115,9.1,239795.0
635117,9.1,239795.0
635118,9.1,239795.0
635119,9.1,239795.0
635120,9.1,239795.0
635121,9.1,239795.0
635122,9.1,239795.0
635123,9.1,239795.0
635124,9.1,239795.0
635126,9.1,239795.0
635201,9.1,239795.0
635202,9.1,239795.0
635203,9.1,239795.0
635204,9.1,239795.0
635205,9.1,239795.0
635206,9.1,239795.0
635207,9.1,239795.0
635301,9.1,239795.0
635302,9.1,239795.0
635303,9.1,239795.0
635304,9.1,239795.0
635305,9.1,239795.0
635306,9.1,239795.0
635307,9.1,239795.0
635601,9.1,239795.0
635602,9.1,239795.0
635651,9.1,239795.0
635652,9.1,239795.0
635653,9.1,239795.0
635654,9.1,239795.0
635655,9.1,239795.0
635701,9.1,239795.0
635702,9.1,239795.0
635703,9.1,239795.0
635710,9.1,239795.0
635751,9.1,239795.0
635752,9.1,239795.0
635754,9.1,239795.0
635801,9.1,239795.0
635802,9.1,239795.0
635803,9.1,239795.0
635804,9.1,239795.0
635805,9.1,239795.0
635806,9.1,239795.0
635807,9.1,239795.0
635808,9.1,239795.0
635809,9.1,239795.0
635810,9.1,239795.0
635811,9.1,239795.0
635812,9.1,239795.0
635813,9.1,239795.0
635814,9.1,239795.0
635815,9.1,239795.0
635851,9.1,239795.0
635852,9.1,239795.0
635853,9.1,239795.0
635854,9.1,239795.0
635901,9.1,239795.0
636001,9.1,239795.0
636002,9.1,239795.0
636003,9.1,239795.0
636004,9.1,239795.0
636005,9.1,239795.0
636006,9.1,239795.0
636007,8.7,239795.0
636008,9.1,239795.0
636009,8.8,239795.0
636010,8.8,239795.0
636011,9.1,239795.0
636012,9.1,239795.0
636013,9.1,239795.0
636015,9.1,239795.0
636016,9.1,239795.0
636030,9.1,239795.0
636101,9.1,239795.0
636102,9.1,239795.0
636103,9.1,239795.0
636104,9.1,239795.0
636105,9.1,239795.0
636106,9.1,239795.0
636107,9.1,239795.0
636108,9.1,239795.0
636109,9.1,239795.0
636110,9.1,239795.0
636111,9.1,239795.0
636112,9.1,239795.0
636113,9.1,239795.0
636114,9.1,239795.0
636115,9.1,239795.0
636116,9.1,239795.0
636117,9.1,239795.0
636118,9.1,239795.0
636119,9.1,239795.0
636121,9.1,239795.0
636122,9.1,239795.0
636138,9.1,239795.0
636139,9.1,239795.0
636140,9.1,239795.0
636141,9.1,239795.0
636142,9.1,239795.0
636201,9.1,239795.0
636202,9.1,239795.0
636203,9.1,239795.0
636204,9.1,239795.0
636301,9.1,239795.0
636302,9.1,239795.0
636303,9.1,239795.0
636304,9.1,239795.0
636305,9.1,239795.0
636306,9.1,239795.0
636307,9.1,239795.0
636308,9.1,239795.0
636309,9.1,239795.0
636351,9.1,239795.0
636352,9.1,239795.0
636354,9.1,239795.0
636401,9.1,239795.0
636402,19.3,239795.0
636403,19.3,239795.0
636404,19.3,239795.0
636406,19.3,239795.0
636451,19.3,239795.0
636452,19.3,239795.0
636453,19.3,239795.0
636454,19.3,239795.0
636455,19.3,239795.0
636456,19.3,239795.0
636457,19.3,239795.0
636458,19.3,239795.0
636501,19.3,239795.0
636502,19.3,239795.0
636503,19.3,239795.0
636601,19.3,239795.0
636602,19.3,239795.0
636701,19.2,239795.0
636704,19.3,239795.0
636705,19.3,239795.0
636803,19.3,239795.0
636804,19.3,239795.0
636805,19.3,239795.0
636806,19.3,239795.0
636807,19.3,239795.0
636808,19.3,239795.0
636809,19.3,239795.0
636810,19.3,239795.0
636811,19.3,239795.0
636813,19.3,239795.0
636902,19.3,239795.0
636903,19.3,239795.0
636904,19.3,239795.0
636905,19.3,239795.0
636906,19.3,239795.0
637001,19.3,239795.0
637002,19.3,239795.0
637013,19.3,239795.0
637014,19.3,239795.0
637015,19.3,239795.0
637017,19.3,239795.0
637018,19.2,239795.0
637019,19.3,239795.0
637020,19.3,239795.0
637021,19.3,239795.0
637101,19.3,239795.0
637102,19.3,239795.0
637103,19.3,239795.0
637104,19.3,239795.0
637105,19.3,239795.0
637107,19.2,239795.0
637201,19.3,239795.0
637202,19.3,239795.0
637203,19.3,239795.0
637204,19.3,239795.0
637205,19.3,239795.0
637206,19.3,239795.0
637207,19.3,239795.0
637208,19.3,239795.0
637209,19.3,239795.0
637210,19.3,239795.0
637211,19.3,239795.0
637212,19.3,239795.0
637213,19.3,239795.0
637214,19.3,239795.0
637215,19.3,239795.0
637301,19.3,239795.0
637302,19.3,239795.0
637303,19.3,239795.0
637304,19.3,239795.0
637401,19.3,239795.0
637402,19.3,239795.0
637403,19.3,239795.0
637404,19.3,239795.0
637405,19.3,239795.0
637406,19.3,239795.0
637407,19.3,239795.0
637408,19.3,239795.0
637409,19.3,239795.0
637410,19.3,239795.0
637411,19.3,239795.0
637412,19.3,239795.0
637501,19.3,239795.0
637502,19.3,239795.0
637503,19.3,239795.0
637504,19.3,239795.0
637505,19.3,239795.0
638001,19.3,239795.0
638002,19.3,239795.0
638003,19.3,239795.0
638004,19.3,239795.0
638005,19.3,239795.0
638006,19.3,239795.0
638007,19.3,239795.0
638008,19.3,239795.0
638009,19.3,239795.0
638011,19.3,239795.0
638012,19.3,239795.0
638051,19.0,239795.0
638052,19.0,239795.0
638053,19.3,239795.0
638054,18.9,239795.0
638055,19.2,239795.0
638056,19.0,239795.0
638057,19.2,239795.0
638101,19.2,239795.0
638102,19.0,239795.0
638103,19.2,239795.0
638104,19.2,239795.0
638105,19.2,239795.0
638106,19.2,239795.0
638107,19.0,239795.0
638108,19.2,239795.0
638109,19.0,239795.0
638110,19.0,239795.0
638111,19.0,239795.0
638112,19.2,239795.0
638115,19.2,239795.0
638116,19.0,239795.0
638151,19.3,239795.0
638152,19.2,239795.0
638153,19.2,239795.0
638154,19.2,239795.0
638181,19.2,239795.0
638182,19.1,239795.0
638183,19.2,239795.0
638301,19.0,239795.0
638311,19.0,239795.0
638312,19.1,239795.0
638313,19.6,239795.0
638314,19.7,239795.0
638315,19.7,239795.0
638316,19.6,239795.0
638401,18.9,239795.0
638402,18.9,239795.0
638451,18.9,239795.0
638452,18.9,239795.0
638453,19.1,239795.0
638454,19.1,239795.0
638455,18.7,239795.0
638456,18.8,239795.0
638457,18.9,239795.0
638458,18.9,239795.0
638459,19.0,239795.0
638460,18.9,239795.0
638461,18.9,239795.0
638462,19.1,239795.0
638476,19.1,239795.0
638501,19.0,239795.0
638502,19.0,239795.0
638503,18.9,239795.0
638504,19.0,239795.0
638505,18.7,239795.0
638657,19.0,239795.0
638660,18.7,239795.0
638661,18.9,239795.0
638672,18.9,239795.0
638673,18.5,239795.0
638701,19.0,239795.0
638702,18.9,239795.0
638703,18.9,239795.0
638706,18.9,239795.0
638751,18.7,239795.0
638752,18.9,239795.0
638812,19.0,239795.0
639001,18.6,239795.0
639002,19.0,239795.0
639003,18.9,239795.0
639004,19.0,239795.0
639005,19.2,239795.0
639006,19.1,239795.0
639007,19.1,239795.0
639008,19.1,239795.0
639101,19.2,239795.0
639102,19.0,239795.0
639103,19.0,239795.0
639104,19.1,239795.0
639105,19.1,239795.0
639107,19.0,239795.0
639108,18.9,239795.0
639109,18.5,239795.0
639110,18.8,239795.0
639111,18.9,239795.0
639112,18.9,239795.0
639113,18.5,239795.0
639114,19.0,239795.0
639115,18.8,239795.0
639116,18.7,239795.0
639117,18.5,239795.0
639118,18.5,239795.0
639119,18.7,239795.0
639120,18.5,239795.0
639136,18.3,239795.0
639201,19.2,239795.0
639202,19.2,239795.0
639203,19.0,239795.0
639205,19.0,239795.0
639206,18.5,239795.0
639207,18.9,239795.0
641001,18.9,239795.0
641002,18.7,239795.0
641003,18.4,239795.0
641004,18.5,239795.0
641005,18.3,239795.0
641006,18.3,239795.0
641007,18.2,239795.0
641008,18.2,239795.0
641009,18.7,239795.0
641010,18.7,239795.0
641011,18.7,239795.0
641012,18.6,239795.0
641013,18.9,239795.0
641014,18.7,239795.0
641015,18.9,239795.0
641016,18.3,239795.0
641017,18.3,239795.0
641018,18.7,239795.0
641019,18.7,239795.0
641020,18.2,239795.0
641021,19.1,239795.0
641022,18.8,239795.0
641023,18.8,239795.0
641024,18.7,239795.0
641025,19.0,239795.0
641026,18.9,239795.0
641027,19.5,239795.0
641028,18.4,239795.0
641029,18.7,239795.0
641030,18.5,239795.0
641031,18.3,239795.0
641032,18.7,239795.0
641033,18.9,239795.0
641034,19.0,239795.0
641035,19.1,239795.0
641036,19.0,239795.0
641037,18.9,239795.0
641038,18.8,239795.0
641039,18.6,239795.0
641041,19.2,239795.0
641042,18.8,239795.0
641043,18.8,239795.0
641044,18.5,239795.0
641045,19.1,239795.0
641046,19.1,239795.0
641047,19.5,239795.0
641048,19.4,239795.0
641049,19.4,239795.0
641050,18.7,239795.0
641062,18.7,239795.0
641101,18.7,239795.0
641103,18.7,239795.0
641104,18.3,239795.0
641105,18.7,239795.0
641107,18.8,239795.0
641108,18.5,239795.0
641109,18.7,239795.0
641110,18.7,239795.0
641111,18.5,239795.0
641112,18.9,239795.0
641113,18.7,239795.0
641114,18.8,239795.0
641201,20.0,239795.0
641202,19.9,239795.0
641301,19.9,239795.0
641302,20.0,239795.0
641305,19.9,239795.0
641401,20.0,239795.0
641402,20.0,239795.0
641407,19.9,239795.0
641601,19.8,239795.0
641602,19.8,239795.0
641603,19.9,239795.0
641604,19.9,239795.0
641605,19.8,239795.0
641606,18.6,239795.0
641607,18.9,239795.0
641652,19.4,239795.0
641653,19.4,239795.0
641654,19.4,239795.0
641655,19.2,239795.0
641658,19.2,239795.0
641659,19.2,239795.0
641662,19.7,239795.0
641663,19.3,239795.0
641664,19.6,239795.0
641665,19.6,239795.0
641666,19.6,239795.0
641667,19.7,239795.0
641668,19.7,239795.0
641669,19.7,239795.0
641670,19.4,239795.0
641671,19.4,239795.0
641687,19.8,239795.0
641697,19.7,239795.0
642001,19.5,239795.0
642002,19.9,239795.0
642003,20.4,239795.0
642004,19.4,239795.0
642005,19.6,239795.0
642006,20.2,239795.0
642007,20.0,239795.0
642101,19.7,239795.0
642102,18.6,239795.0
642103,19.7,239795.0
642104,19.8,239795.0
642105,18.6,239795.0
642106,18.4,239795.0
642107,18.5,239795.0
642108,18.7,239795.0
642109,20.0,239795.0
642110,20.7,239795.0
642111,20.2,239795.0
642112,19.6,239795.0
642113,20.3,239795.0
642114,19.4,239795.0
642117,20.2,239795.0
642120,19.1,239795.0
642122,20.0,239795.0
642123,20.1,239795.0
642125,20.0,239795.0
642126,18.2,239795.0
642127,20.1,239795.0
642128,20.3,239795.0
642129,20.0,239795.0
642130,17.6,239795.0
642132,20.2,239795.0
642133,18.9,239795.0
642134,17.9,239795.0
642154,18.9,239795.0
642201,18.0,239795.0
642202,18.1,239795.0
642203,17.6,239795.0
642204,18.1,239795.0
642205,18.0,239795.0
642206,20.3,239795.0
642207,20.3,239795.0
643002,17.8,239795.0
643003,20.3,239795.0
643004,20.2,239795.0
643005,20.5,239795.0
643006,19.4,239795.0
643007,20.4,239795.0
643101,17.5,239795.0
643102,16.4,239795.0
643103,18.0,239795.0
643105,20.3,239795.0
643201,20.3,239795.0
643202,20.4,239795.0
643203,20.4,239795.0
643204,20.3,239795.0
643205,20.2,239795.0
643206,19.5,239795.0
643207,16.4,239795.0
643209,16.5,239795.0
643211,16.4,239795.0
643212,17.6,239795.0
643213,16.2,239795.0
643214,15.2,239795.0
643215,15.2,239795.0
643216,17.5,239795.0
643217,15.3,239795.0
643218,16.1,239795.0
643219,15.2,239795.0
643220,16.3,239795.0
643221,22.1,239795.0
643223,23.5,239795.0
643224,21.3,239795.0
643225,19.5,239795.0
643226,17.9,239795.0
643231,19.3,239795.0
643233,22.0,239795.0
643236,18.9,239795.0
643237,18.6,239795.0
643238,19.1,239795.0
643239,21.3,239795.0
643240,19.4,239795.0
643241,21.0,239795.0
643242,17.8,239795.0
643243,22.2,239795.0
643253,19.3,239795.0
500001,19.8,231802.0
500002,19.7,231802.0
500003,19.8,231802.0
500004,19.7,231802.0
500006,19.5,231802.0
500007,19.8,231802.0
500008,19.8,231802.0
500009,19.7,231802.0
500010,19.7,231802.0
500011,19.7,231802.0
500012,19.7,231802.0
500013,19.8,231802.0
500014,19.8,231802.0
500015,19.4,231802.0
500016,19.8,231802.0
500017,19.5,231802.0
500018,19.7,231802.0
500020,19.8,231802.0
500024,19.5,231802.0
500026,19.5,231802.0
500027,19.5,231802.0
500028,19.5,231802.0
500029,19.7,231802.0
500030,19.8,231802.0
500031,19.8,231802.0
500032,19.7,231802.0
500033,19.8,231802.0
500034,19.9,231802.0
500036,19.5,231802.0
500037,19.9,231802.0
500038,19.8,231802.0
500040,19.5,231802.0
500042,19.6,231802.0
500044,19.6,231802.0
500045,19.3,231802.0
500046,19.6,231802.0
500047,19.6,231802.0
500048,19.6,231802.0
500049,19.3,231802.0
500050,19.3,231802.0
500051,19.6,231802.0
500053,19.3,231802.0
500054,19.3,231802.0
500055,19.6,231802.0
500056,19.4,231802.0
500057,19.3,231802.0
500058,19.3,231802.0
500059,19.3,231802.0
500061,19.3,231802.0
500062,19.6,231802.0
500064,19.6,231802.0
500065,19.6,231802.0
500067,19.6,231802.0
500068,19.4,231802.0
500069,19.7,231802.0
500072,19.7,231802.0
500073,19.7,231802.0
500074,19.7,231802.0
500077,19.6,231802.0
500078,19.7,231802.0
500080,19.6,231802.0
500082,19.7,231802.0
500083,19.6,231802.0
500084,19.6,231802.0
500085,19.7,231802.0
500086,19.7,231802.0
500087,19.7,231802.0
500088,19.6,231802.0
500090,19.7,231802.0
500091,19.8,231802.0
500092,19.7,231802.0
500094,19.8,231802.0
500096,19.8,231802.0
500098,19.4,231802.0
501101,19.4,231802.0
501401,19.4,231802.0
502001,19.4,231802.0
502032,19.6,231802.0
502101,19.5,231802.0
502102,19.4,231802.0
502103,19.7,231802.0
502107,19.3,231802.0
502108,19.5,231802.0
502109,19.5,231802.0
502110,19.9,231802.0
502113,19.2,231802.0
502114,19.3,231802.0
502115,19.4,231802.0
502117,19.4,231802.0
502125,19.2,231802.0
502130,19.2,231802.0
502205,19.5,231802.0
502210,19.1,231802.0
502220,19.1,231802.0
502221,19.5,231802.0
502228,19.3,231802.0
502247,19.4,231802.0
502248,19.5,231802.0
502249,19.5,231802.0
502251,19.6,231802.0
502255,19.1,231802.0
502256,19.5,231802.0
502267,19.5,231802.0
502270,19.2,231802.0
502271,19.3,231802.0
502276,19.5,231802.0
502277,18.5,231802.0
502278,18.0,231802.0
502279,17.9,231802.0
502280,18.7,231802.0
502281,18.6,231802.0
502285,18.4,231802.0
502286,18.7,231802.0
502287,18.9,231802.0
502290,18.8,231802.0
502291,18.6,231802.0
502293,17.9,231802.0
502294,19.0,231802.0
502295,19.3,231802.0
502296,19.4,231802.0
502300,19.5,231802.0
502301,19.4,231802.0
502302,19.6,231802.0
502303,19.3,231802.0
502305,19.3,231802.0
502306,19.4,231802.0
502307,19.4,231802.0
502310,19.4,231802.0
502311,19.4,231802.0
502312,19.4,231802.0
502313,19.5,231802.0
502314,19.4,231802.0
502316,19.5,231802.0
502318,19.5,231802.0
502321,13.8,231802.0
502324,13.8,231802.0
502325,13.7,231802.0
502329,13.8,231802.0
502331,13.7,231802.0
502334,13.8,231802.0
502335,13.8,231802.0
502336,13.8,231802.0
502371,13.7,231802.0
502372,13.7,231802.0
502375,13.6,231802.0
502381,13.6,231802.0
503001,13.8,231802.0
503002,13.8,231802.0
503003,13.6,231802.0
503101,13.6,231802.0
503102,13.5,231802.0
503108,13.5,231802.0
503110,13.5,231802.0
503111,13.5,231802.0
503112,13.5,231802.0
503114,13.5,231802.0
503120,13.5,231802.0
503122,13.5,231802.0
503123,13.4,231802.0
503124,13.4,231802.0
503125,13.5,231802.0
503144,13.6,231802.0
503145,13.5,231802.0
503164,13.5,231802.0
503165,13.4,231802.0
503174,13.6,231802.0
503175,13.5,231802.0
503180,13.4,231802.0
503185,13.9,231802.0
503186,13.9,231802.0
503187,14.0,231802.0
503188,14.1,231802.0
503201,14.1,231802.0
503202,14.2,231802.0
503206,13.9,231802.0
503207,14.0,231802.0
503212,14.0,231802.0
503213,14.0,231802.0
503217,14.0,231802.0
503218,14.1,231802.0
503219,14.1,231802.0
503223,14.1,231802.0
503224,13.9,231802.0
503225,14.0,231802.0
503230,14.0,231802.0
503235,14.0,231802.0
503245,14.0,231802.0
503246,14.0,231802.0
503301,14.0,231802.0
503302,14.0,231802.0
503305,14.0,231802.0
503306,14.0,231802.0
503307,14.0,231802.0
503308,14.0,231802.0
503309,14.0,231802.0
503310,14.0,231802.0
503311,14.0,231802.0
503321,14.0,231802.0
503322,14.0,231802.0
504001,14.1,231802.0
504002,14.0,231802.0
504101,13.9,231802.0
504102,13.8,231802.0
504103,13.8,231802.0
504104,13.7,231802.0
504105,14.0,231802.0
504106,14.0,231802.0
504107,14.0,231802.0
504109,14.0,231802.0
504110,14.1,231802.0
504201,14.1,231802.0
504202,14.1,231802.0
504203,14.1,231802.0
504204,14.0,231802.0
504205,14.0,231802.0
504206,14.0,231802.0
504207,13.7,231802.0
504208,13.7,231802.0
504209,13.7,231802.0
504214,13.6,231802.0
504215,13.7,231802.0
504216,13.6,231802.0
504218,14.0,231802.0
504219,14.1,231802.0
504220,14.0,231802.0
504231,14.1,231802.0
504251,14.1,231802.0
504272,14.2,231802.0
504273,14.1,231802.0
504292,14.3,231802.0
504293,14.2,231802.0
504294,14.3,231802.0
504295,14.1,231802.0
504296,14.3,231802.0
504297,14.0,231802.0
504299,14.0,231802.0
504301,14.1,231802.0
504302,14.1,231802.0
504303,14.2,231802.0
504304,14.1,231802.0
504306,14.0,231802.0
504307,14.0,231802.0
504308,14.1,231802.0
504309,14.2,231802.0
504310,14.2,231802.0
504311,14.2,231802.0
504312,14.3,231802.0
504313,14.2,231802.0
504323,14.3,231802.0
504346,14.2,231802.0
506001,14.2,231802.0
506002,14.2,231802.0
506003,14.1,231802.0
506004,14.2,231802.0
506005,14.2,231802.0
506006,14.2,231802.0
506007,14.2,231802.0
506008,14.0,231802.0
506009,14.1,231802.0
506011,14.1,231802.0
506013,14.1,231802.0
506015,14.1,231802.0
506101,14.1,231802.0
506102,14.1,231802.0
506104,14.1,231802.0
506105,14.1,231802.0
506112,14.1,231802.0
506122,14.1,231802.0
506132,14.1,231802.0
506134,14.0,231802.0
506135,14.1,231802.0
506142,14.1,231802.0
506143,14.0,231802.0
506144,14.3,231802.0
506145,14.1,231802.0
506151,14.4,231802.0
506163,14.5,231802.0
506164,14.1,231802.0
506165,14.0,231802.0
506167,14.1,231802.0
506168,14.1,231802.0
506169,14.6,231802.0
506170,14.5,231802.0
506172,14.1,231802.0
506175,14.5,231802.0
506201,14.4,231802.0
506221,14.1,231802.0
506222,14.1,231802.0
506223,14.3,231802.0
506224,14.4,231802.0
506244,14.7,231802.0
506252,14.1,231802.0
506301,14.1,231802.0
506302,14.1,231802.0
506303,14.1,231802.0
506310,14.1,231802.0
506313,14.2,231802.0
506314,14.1,231802.0
506315,13.7,231802.0
506316,14.1,231802.0
506317,14.1,231802.0
506318,14.1,231802.0
506319,14.1,231802.0
506324,14.1,231802.0
506329,14.5,231802.0
506330,14.1,231802.0
506332,14.1,231802.0
506342,14.1,231802.0
506343,14.5,231802.0
506344,14.1,231802.0
506345,14.5,231802.0
506347,14.2,231802.0
506348,14.0,231802.0
506349,14.4,231802.0
506352,14.1,231802.0
506355,14.1,231802.0
506356,14.1,231802.0
506365,14.0,231802.0
506366,14.1,231802.0
506367,14.0,231802.0
506368,14.1,231802.0
506369,14.1,231802.0
506370,14.1,231802.0
506371,14.1,231802.0
506381,14.1,231802.0
506391,14.6,231802.0
507001,14.1,231802.0
507002,14.1,231802.0
507003,14.1,231802.0
507101,14.1,231802.0
507111,14.1,231802.0
507114,14.1,231802.0
507115,14.9,231802.0
507116,15.0,231802.0
507117,15.1,231802.0
507118,14.6,231802.0
507119,15.0,231802.0
507120,14.6,231802.0
507122,15.2,231802.0
507123,14.7,231802.0
507124,14.6,231802.0
507125,14.7,231802.0
507128,14.7,231802.0
507133,14.5,231802.0
507136,14.4,231802.0
507137,14.1,231802.0
507140,14.9,231802.0
507154,15.1,231802.0
507157,15.2,231802.0
507158,14.7,231802.0
507159,14.7,231802.0
507160,14.8,231802.0
507161,14.8,231802.0
507163,14.8,231802.0
507164,14.7,231802.0
507165,14.6,231802.0
507166,15.0,231802.0
507168,14.7,231802.0
507169,14.6,231802.0
507170,14.7,231802.0
507182,14.6,231802.0
507183,15.4,231802.0
507201,14.7,231802.0
507202,14.9,231802.0
507203,15.1,231802.0
507204,14.8,231802.0
507208,15.3,231802.0
507209,14.8,231802.0
507210,14.9,231802.0
507211,16.7,231802.0
507301,16.7,231802.0
507302,16.7,231802.0
507303,16.7,231802.0
507304,16.7,231802.0
507305,16.8,231802.0
507306,16.7,231802.0
507316,16.2,231802.0
507318,16.7,231802.0
508001,17.3,231802.0
508002,17.3,231802.0
508004,16.8,231802.0
508101,16.7,231802.0
508105,16.7,231802.0
508111,16.7,231802.0
508112,16.7,231802.0
508113,16.9,231802.0
508114,16.7,231802.0
508115,16.7,231802.0
508116,17.2,231802.0
508117,17.1,231802.0
508126,16.6,231802.0
508201,16.3,231802.0
508202,16.0,231802.0
508204,15.8,231802.0
508205,15.6,231802.0
508206,15.6,231802.0
508207,15.5,231802.0
508208,15.9,231802.0
508210,16.1,231802.0
508211,17.2,231802.0
508212,17.1,231802.0
508213,17.1,231802.0
508217,17.2,231802.0
508218,16.3,231802.0
508221,17.2,231802.0
508223,16.7,231802.0
508224,17.0,231802.0
508233,17.9,231802.0
508234,16.8,231802.0
508238,17.4,231802.0
508243,17.3,231802.0
508244,16.7,231802.0
508245,16.7,231802.0
508246,16.7,231802.0
508247,16.7,231802.0
508248,15.9,231802.0
508250,15.6,231802.0
508252,17.2,231802.0
508253,16.9,231802.0
508254,16.8,231802.0
508255,17.3,231802.0
508256,16.3,231802.0
508257,17.2,231802.0
508258,16.1,231802.0
508266,16.7,231802.0
508277,17.2,231802.0
508278,16.7,231802.0
508279,16.1,231802.0
508280,16.3,231802.0
508284,16.7,231802.0
508285,16.2,231802.0
508286,16.7,231802.0
508355,15.7,231802.0
508373,16.7,231802.0
508374,14.6,231802.0
508376,14.6,231802.0
201002,14.6,187840.0
201004,14.7,187840.0
201005,15.3,187840.0
201006,15.1,187840.0
201007,14.2,187840.0
201010,14.1,187840.0
201011,14.2,187840.0
201012,15.3,187840.0
201013,14.2,187840.0
201014,15.3,187840.0
201016,14.6,187840.0
201017,14.1,187840.0
201019,14.8,187840.0
201103,14.2,187840.0
201201,14.8,187840.0
201304,14.9,187840.0
201309,14.7,187840.0
201310,14.8,187840.0
201311,15.6,187840.0
201313,15.7,187840.0
202002,15.8,187840.0
202121,15.8,187840.0
202122,15.7,187840.0
202123,15.7,187840.0
202124,15.8,187840.0
202125,14.1,187840.0
202126,15.4,187840.0
202127,15.3,187840.0
202128,14.8,187840.0
202129,15.7,187840.0
202130,14.1,187840.0
202131,15.4,187840.0
202132,14.2,187840.0
202133,14.6,187840.0
202134,15.5,187840.0
202135,14.2,187840.0
202136,14.2,187840.0
202137,14.1,187840.0
202138,14.6,187840.0
202139,13.8,187840.0
202140,13.8,187840.0
202141,13.9,187840.0
202142,13.7,187840.0
202143,14.0,187840.0
202145,14.1,187840.0
202150,14.0,187840.0
202155,13.9,187840.0
202165,13.8,187840.0
202170,13.7,187840.0
202280,13.7,187840.0
202281,13.9,187840.0
202282,14.0,187840.0
203002,13.8,187840.0
203129,13.9,187840.0
203131,13.9,187840.0
203132,14.0,187840.0
203135,14.1,187840.0
203141,13.9,187840.0
203150,13.8,187840.0
203155,13.9,187840.0
203201,13.5,187840.0
203203,13.5,187840.0
203206,13.5,187840.0
203209,13.5,187840.0
203389,13.5,187840.0
203390,13.5,187840.0
203391,13.5,187840.0
203392,13.5,187840.0
203393,13.5,187840.0
