pincode,mpce_combined,mpce_rural,mpce_urban,hces_ppi,hces_district,hces_state
131409,6642.0,5386.0,7928.0,28.2,SONIPAT,HARYANA
132001,6394.0,5723.0,8144.0,26.6,KARNAL,HARYANA
132022,6394.0,5723.0,8144.0,26.6,KARNAL,HARYANA
132023,6394.0,5723.0,8144.0,26.6,KARNAL,HARYANA
132024,6394.0,5723.0,8144.0,26.6,KARNAL,HARYANA
132036,6394.0,5723.0,8144.0,26.6,KARNAL,HARYANA
132037,6394.0,5723.0,8144.0,26.6,KARNAL,HARYANA
132039,6394.0,5723.0,8144.0,26.6,KARNAL,HARYANA
132040,6394.0,5723.0,8144.0,26.6,KARNAL,HARYANA
132041,6394.0,5723.0,8144.0,26.6,KARNAL,HARYANA
132046,6394.0,5723.0,8144.0,26.6,KARNAL,HARYANA
132054,6394.0,5723.0,8144.0,26.6,KARNAL,HARYANA
132101,6603.0,5113.0,7114.0,27.9,PANIPAT,HARYANA
132102,6603.0,5113.0,7114.0,27.9,PANIPAT,HARYANA
132103,6603.0,5113.0,7114.0,27.9,PANIPAT,HARYANA
132104,6603.0,5113.0,7114.0,27.9,PANIPAT,HARYANA
132105,6603.0,5113.0,7114.0,27.9,PANIPAT,HARYANA
132106,6603.0,5113.0,7114.0,27.9,PANIPAT,HARYANA
132107,6603.0,5113.0,7114.0,27.9,PANIPAT,HARYANA
132108,6603.0,5113.0,7114.0,27.9,PANIPAT,HARYANA
132113,6603.0,5113.0,7114.0,27.9,PANIPAT,HARYANA
132114,6394.0,5723.0,8144.0,26.6,KARNAL,HARYANA
132115,6603.0,5113.0,7114.0,27.9,PANIPAT,HARYANA
132116,6394.0,5723.0,8144.0,26.6,KARNAL,HARYANA
132117,6394.0,5723.0,8144.0,26.6,KARNAL,HARYANA
132122,6603.0,5113.0,7114.0,27.9,PANIPAT,HARYANA
132140,6603.0,5113.0,7114.0,27.9,PANIPAT,HARYANA
132145,6603.0,5113.0,7114.0,27.9,PANIPAT,HARYANA
132157,6394.0,5723.0,8144.0,26.6,KARNAL,HARYANA
133001,7156.0,5613.0,8478.0,31.5,AMBALA,HARYANA
133004,7156.0,5613.0,8478.0,31.5,AMBALA,HARYANA
133005,7156.0,5613.0,8478.0,31.5,AMBALA,HARYANA
133006,7156.0,5613.0,8478.0,31.5,AMBALA,HARYANA
133101,7156.0,5613.0,8478.0,31.5,AMBALA,HARYANA
133102,7156.0,5613.0,8478.0,31.5,AMBALA,HARYANA
133104,7156.0,5613.0,8478.0,31.5,AMBALA,HARYANA
133201,7156.0,5613.0,8478.0,31.5,AMBALA,HARYANA
133202,7156.0,5613.0,8478.0,31.5,AMBALA,HARYANA
133203,7156.0,5613.0,8478.0,31.5,AMBALA,HARYANA
133205,7156.0,5613.0,8478.0,31.5,AMBALA,HARYANA
133207,7156.0,5613.0,8478.0,31.5,AMBALA,HARYANA
133301,11671.0,0.0,11671.0,60.5,PANCHKULA,HARYANA
133302,11671.0,0.0,11671.0,60.5,PANCHKULA,HARYANA
134003,7156.0,5613.0,8478.0,31.5,AMBALA,HARYANA
134005,7156.0,5613.0,8478.0,31.5,AMBALA,HARYANA
134007,7156.0,5613.0,8478.0,31.5,AMBALA,HARYANA
134101,11671.0,0.0,11671.0,60.5,PANCHKULA,HARYANA
134102,11671.0,0.0,11671.0,60.5,PANCHKULA,HARYANA
134103,11671.0,0.0,11671.0,60.5,PANCHKULA,HARYANA
134104,11671.0,0.0,11671.0,60.5,PANCHKULA,HARYANA
134107,11671.0,0.0,11671.0,60.5,PANCHKULA,HARYANA
134108,11671.0,0.0,11671.0,60.5,PANCHKULA,HARYANA
134109,11671.0,0.0,11671.0,60.5,PANCHKULA,HARYANA
134112,11671.0,0.0,11671.0,60.5,PANCHKULA,HARYANA
134113,11671.0,0.0,11671.0,60.5,PANCHKULA,HARYANA
134114,11671.0,0.0,11671.0,60.5,PANCHKULA,HARYANA
134116,11671.0,0.0,11671.0,60.5,PANCHKULA,HARYANA
134117,11671.0,0.0,11671.0,60.5,PANCHKULA,HARYANA
134118,11671.0,0.0,11671.0,60.5,PANCHKULA,HARYANA
134201,7156.0,5613.0,8478.0,31.5,AMBALA,HARYANA
134202,7156.0,5613.0,8478.0,31.5,AMBALA,HARYANA
134203,7156.0,5613.0,8478.0,31.5,AMBALA,HARYANA
134204,7156.0,5613.0,8478.0,31.5,AMBALA,HARYANA
134205,11671.0,0.0,11671.0,60.5,PANCHKULA,HARYANA
136020,5235.0,5235.0,0.0,19.1,KAITHAL,HARYANA
136021,5235.0,5235.0,0.0,19.1,KAITHAL,HARYANA
136026,5235.0,5235.0,0.0,19.1,KAITHAL,HARYANA
136027,5235.0,5235.0,0.0,19.1,KAITHAL,HARYANA
136030,6615.0,6295.0,7754.0,28.0,KURUKSHETRA,HARYANA
136033,5235.0,5235.0,0.0,19.1,KAITHAL,HARYANA
136034,5235.0,5235.0,0.0,19.1,KAITHAL,HARYANA
136035,5235.0,5235.0,0.0,19.1,KAITHAL,HARYANA
136038,6615.0,6295.0,7754.0,28.0,KURUKSHETRA,HARYANA
136042,5235.0,5235.0,0.0,19.1,KAITHAL,HARYANA
136043,5235.0,5235.0,0.0,19.1,KAITHAL,HARYANA
136044,5235.0,5235.0,0.0,19.1,KAITHAL,HARYANA
136117,5235.0,5235.0,0.0,19.1,KAITHAL,HARYANA
136118,6615.0,6295.0,7754.0,28.0,KURUKSHETRA,HARYANA
136119,6615.0,6295.0,7754.0,28.0,KURUKSHETRA,HARYANA
136128,6615.0,6295.0,7754.0,28.0,KURUKSHETRA,HARYANA
136129,6615.0,6295.0,7754.0,28.0,KURUKSHETRA,HARYANA
136130,6615.0,6295.0,7754.0,28.0,KURUKSHETRA,HARYANA
136131,6615.0,6295.0,7754.0,28.0,KURUKSHETRA,HARYANA
136132,6615.0,6295.0,7754.0,28.0,KURUKSHETRA,HARYANA
136135,6615.0,6295.0,7754.0,28.0,KURUKSHETRA,HARYANA
136136,6615.0,6295.0,7754.0,28.0,KURUKSHETRA,HARYANA
136156,6615.0,6295.0,7754.0,28.0,KURUKSHETRA,HARYANA
140001,6757.0,5818.0,7523.0,28.9,RUPNAGAR,PUNJAB
140101,6757.0,5818.0,7523.0,28.9,RUPNAGAR,PUNJAB
140103,6757.0,5818.0,7523.0,28.9,RUPNAGAR,PUNJAB
140108,6757.0,5818.0,7523.0,28.9,RUPNAGAR,PUNJAB
140111,6757.0,5818.0,7523.0,28.9,RUPNAGAR,PUNJAB
140112,6757.0,5818.0,7523.0,28.9,RUPNAGAR,PUNJAB
140113,6757.0,5818.0,7523.0,28.9,RUPNAGAR,PUNJAB
140114,6757.0,5818.0,7523.0,28.9,RUPNAGAR,PUNJAB
140116,6757.0,5818.0,7523.0,28.9,RUPNAGAR,PUNJAB
140117,6757.0,5818.0,7523.0,28.9,RUPNAGAR,PUNJAB
140119,6757.0,5818.0,7523.0,28.9,RUPNAGAR,PUNJAB
140123,6757.0,5818.0,7523.0,28.9,RUPNAGAR,PUNJAB
140124,6757.0,5818.0,7523.0,28.9,RUPNAGAR,PUNJAB
140126,6757.0,5818.0,7523.0,28.9,RUPNAGAR,PUNJAB
140133,6757.0,5818.0,7523.0,28.9,RUPNAGAR,PUNJAB
140301,6757.0,5818.0,7523.0,28.9,RUPNAGAR,PUNJAB
140306,6757.0,5818.0,7523.0,28.9,RUPNAGAR,PUNJAB
140307,6757.0,5818.0,7523.0,28.9,RUPNAGAR,PUNJAB
140308,6757.0,5818.0,7523.0,28.9,RUPNAGAR,PUNJAB
140401,5794.0,5314.0,7333.0,22.7,PATIALA,PUNJAB
140402,5794.0,5314.0,7333.0,22.7,PATIALA,PUNJAB
140405,6606.0,6616.0,6497.0,27.9,FATEHGARH SAHIB,PUNJAB
140406,6606.0,6616.0,6497.0,27.9,FATEHGARH SAHIB,PUNJAB
140407,6606.0,6616.0,6497.0,27.9,FATEHGARH SAHIB,PUNJAB
140412,6606.0,6616.0,6497.0,27.9,FATEHGARH SAHIB,PUNJAB
140417,5794.0,5314.0,7333.0,22.7,PATIALA,PUNJAB
140506,5794.0,5314.0,7333.0,22.7,PATIALA,PUNJAB
140601,5794.0,5314.0,7333.0,22.7,PATIALA,PUNJAB
140602,5794.0,5314.0,7333.0,22.7,PATIALA,PUNJAB
140603,5794.0,5314.0,7333.0,22.7,PATIALA,PUNJAB
140701,5794.0,5314.0,7333.0,22.7,PATIALA,PUNJAB
140702,5794.0,5314.0,7333.0,22.7,PATIALA,PUNJAB
140802,5794.0,5314.0,7333.0,22.7,PATIALA,PUNJAB
141002,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141003,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141004,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141006,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141007,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141008,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141010,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141012,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141013,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141014,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141015,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141016,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141017,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141101,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141102,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141103,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141104,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141105,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141106,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141107,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141108,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141109,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141110,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141112,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141113,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141114,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141115,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141116,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141117,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141118,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141119,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141120,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141121,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141122,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141123,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141125,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141126,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141127,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141201,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141202,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141203,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141204,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141205,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141206,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141401,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141411,6606.0,6616.0,6497.0,27.9,FATEHGARH SAHIB,PUNJAB
141412,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141413,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141414,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141415,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141416,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141417,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141418,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141419,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141421,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141422,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
141801,6606.0,6616.0,6497.0,27.9,FATEHGARH SAHIB,PUNJAB
142001,7118.0,7169.0,6907.0,31.2,MOGA,PUNJAB
142002,7118.0,7169.0,6907.0,31.2,MOGA,PUNJAB
142003,7118.0,7169.0,6907.0,31.2,MOGA,PUNJAB
142011,7118.0,7169.0,6907.0,31.2,MOGA,PUNJAB
142021,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
142022,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
142023,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
142024,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
142025,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
142026,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
142027,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
142028,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
142029,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
142030,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
142031,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
142032,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
142033,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
142034,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
142035,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
142036,8397.0,6577.0,9357.0,39.4,LUDHIANA,PUNJAB
142037,7118.0,7169.0,6907.0,31.2,MOGA,PUNJAB
142038,7118.0,7169.0,6907.0,31.2,MOGA,PUNJAB
142039,7118.0,7169.0,6907.0,31.2,MOGA,PUNJAB
142040,7118.0,7169.0,6907.0,31.2,MOGA,PUNJAB
142041,7494.0,7357.0,7588.0,33.6,FIROZPUR,PUNJAB
142042,7118.0,7169.0,6907.0,31.2,MOGA,PUNJAB
142043,7118.0,7169.0,6907.0,31.2,MOGA,PUNJAB
142044,7494.0,7357.0,7588.0,33.6,FIROZPUR,PUNJAB
142045,7118.0,7169.0,6907.0,31.2,MOGA,PUNJAB
142046,7118.0,7169.0,6907.0,31.2,MOGA,PUNJAB
142047,7494.0,7357.0,7588.0,33.6,FIROZPUR,PUNJAB
142048,7118.0,7169.0,6907.0,31.2,MOGA,PUNJAB
142049,7118.0,7169.0,6907.0,31.2,MOGA,PUNJAB
142050,7494.0,7357.0,7588.0,33.6,FIROZPUR,PUNJAB
142052,7494.0,7357.0,7588.0,33.6,FIROZPUR,PUNJAB
142053,7118.0,7169.0,6907.0,31.2,MOGA,PUNJAB
142054,7118.0,7169.0,6907.0,31.2,MOGA,PUNJAB
142055,7118.0,7169.0,6907.0,31.2,MOGA,PUNJAB
142056,7118.0,7169.0,6907.0,31.2,MOGA,PUNJAB
142057,7118.0,7169.0,6907.0,31.2,MOGA,PUNJAB
142058,7118.0,7169.0,6907.0,31.2,MOGA,PUNJAB
142060,7494.0,7357.0,7588.0,33.6,FIROZPUR,PUNJAB
143001,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143002,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143005,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143006,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143008,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143009,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143022,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143101,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143102,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143103,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143105,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143107,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143108,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143109,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143111,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143112,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143113,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143114,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143115,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143116,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143117,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143118,6041.0,6104.0,4853.0,24.3,TARN TARAN,PUNJAB
143119,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143149,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143201,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143202,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143203,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143204,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143205,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143301,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143302,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143303,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143304,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143305,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143401,6041.0,6104.0,4853.0,24.3,TARN TARAN,PUNJAB
143402,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143406,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143407,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143408,6041.0,6104.0,4853.0,24.3,TARN TARAN,PUNJAB
143409,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143410,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143411,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143412,6041.0,6104.0,4853.0,24.3,TARN TARAN,PUNJAB
143413,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143414,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143415,6041.0,6104.0,4853.0,24.3,TARN TARAN,PUNJAB
143416,6041.0,6104.0,4853.0,24.3,TARN TARAN,PUNJAB
143419,6041.0,6104.0,4853.0,24.3,TARN TARAN,PUNJAB
143422,6041.0,6104.0,4853.0,24.3,TARN TARAN,PUNJAB
143501,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143502,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143504,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143505,7531.0,6937.0,9831.0,33.9,GURDASPUR,PUNJAB
143506,7531.0,6937.0,9831.0,33.9,GURDASPUR,PUNJAB
143507,7531.0,6937.0,9831.0,33.9,GURDASPUR,PUNJAB
143511,7531.0,6937.0,9831.0,33.9,GURDASPUR,PUNJAB
143512,7531.0,6937.0,9831.0,33.9,GURDASPUR,PUNJAB
143513,7531.0,6937.0,9831.0,33.9,GURDASPUR,PUNJAB
143514,7531.0,6937.0,9831.0,33.9,GURDASPUR,PUNJAB
143515,7531.0,6937.0,9831.0,33.9,GURDASPUR,PUNJAB
143516,7531.0,6937.0,9831.0,33.9,GURDASPUR,PUNJAB
143517,7531.0,6937.0,9831.0,33.9,GURDASPUR,PUNJAB
143518,7531.0,6937.0,9831.0,33.9,GURDASPUR,PUNJAB
143519,7531.0,6937.0,9831.0,33.9,GURDASPUR,PUNJAB
143520,7531.0,6937.0,9831.0,33.9,GURDASPUR,PUNJAB
143521,7531.0,6937.0,9831.0,33.9,GURDASPUR,PUNJAB
143525,7531.0,6937.0,9831.0,33.9,GURDASPUR,PUNJAB
143526,7531.0,6937.0,9831.0,33.9,GURDASPUR,PUNJAB
143527,7531.0,6937.0,9831.0,33.9,GURDASPUR,PUNJAB
143528,7531.0,6937.0,9831.0,33.9,GURDASPUR,PUNJAB
143529,7531.0,6937.0,9831.0,33.9,GURDASPUR,PUNJAB
143530,7531.0,6937.0,9831.0,33.9,GURDASPUR,PUNJAB
143531,7531.0,6937.0,9831.0,33.9,GURDASPUR,PUNJAB
143532,7531.0,6937.0,9831.0,33.9,GURDASPUR,PUNJAB
143533,7531.0,6937.0,9831.0,33.9,GURDASPUR,PUNJAB
143534,7531.0,6937.0,9831.0,33.9,GURDASPUR,PUNJAB
143601,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143602,7531.0,6937.0,9831.0,33.9,GURDASPUR,PUNJAB
143603,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
143604,7531.0,6937.0,9831.0,33.9,GURDASPUR,PUNJAB
143605,7531.0,6937.0,9831.0,33.9,GURDASPUR,PUNJAB
143606,7092.0,5729.0,7928.0,31.1,AMRITSAR,PUNJAB
144001,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144002,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144003,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144004,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144005,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144006,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144007,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144008,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144009,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144010,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144011,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144012,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144014,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144020,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144021,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144022,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144023,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144024,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144025,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144026,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144027,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144028,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144029,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144030,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144031,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144032,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144033,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144034,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144035,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144036,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144037,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144039,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144040,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144041,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144042,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144043,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144044,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144101,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144102,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144103,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144104,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144105,7426.0,6317.0,9171.0,33.2,HOSHIARPUR,PUNJAB
144106,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144201,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144202,7426.0,6317.0,9171.0,33.2,HOSHIARPUR,PUNJAB
144204,7426.0,6317.0,9171.0,33.2,HOSHIARPUR,PUNJAB
144205,7426.0,6317.0,9171.0,33.2,HOSHIARPUR,PUNJAB
144206,7426.0,6317.0,9171.0,33.2,HOSHIARPUR,PUNJAB
144207,7426.0,6317.0,9171.0,33.2,HOSHIARPUR,PUNJAB
144208,7426.0,6317.0,9171.0,33.2,HOSHIARPUR,PUNJAB
144209,7426.0,6317.0,9171.0,33.2,HOSHIARPUR,PUNJAB
144210,7426.0,6317.0,9171.0,33.2,HOSHIARPUR,PUNJAB
144211,7426.0,6317.0,9171.0,33.2,HOSHIARPUR,PUNJAB
144212,7426.0,6317.0,9171.0,33.2,HOSHIARPUR,PUNJAB
144213,7426.0,6317.0,9171.0,33.2,HOSHIARPUR,PUNJAB
144214,7426.0,6317.0,9171.0,33.2,HOSHIARPUR,PUNJAB
144216,7426.0,6317.0,9171.0,33.2,HOSHIARPUR,PUNJAB
144221,7426.0,6317.0,9171.0,33.2,HOSHIARPUR,PUNJAB
144222,7426.0,6317.0,9171.0,33.2,HOSHIARPUR,PUNJAB
144223,7426.0,6317.0,9171.0,33.2,HOSHIARPUR,PUNJAB
144224,7426.0,6317.0,9171.0,33.2,HOSHIARPUR,PUNJAB
144301,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144302,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144303,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144305,7426.0,6317.0,9171.0,33.2,HOSHIARPUR,PUNJAB
144306,7426.0,6317.0,9171.0,33.2,HOSHIARPUR,PUNJAB
144311,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144401,8775.0,8977.0,8212.0,41.9,KAPURTHALA,PUNJAB
144402,8775.0,8977.0,8212.0,41.9,KAPURTHALA,PUNJAB
144403,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144404,7426.0,6317.0,9171.0,33.2,HOSHIARPUR,PUNJAB
144405,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144406,7426.0,6317.0,9171.0,33.2,HOSHIARPUR,PUNJAB
144407,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144408,8775.0,8977.0,8212.0,41.9,KAPURTHALA,PUNJAB
144409,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144410,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144411,8775.0,8977.0,8212.0,41.9,KAPURTHALA,PUNJAB
144416,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
144417,7748.0,6544.0,8258.0,35.3,JALANDHAR,PUNJAB
