pincode,msme_per_lakh
689661,3011.78
689662,3011.78
689663,3011.78
689664,3011.78
689666,3011.78
689667,3011.78
689668,3011.78
689671,3011.78
689672,3011.78
689673,3011.78
689674,3011.78
689675,3011.78
689676,3011.78
689677,3011.78
689678,3011.78
689691,3011.78
689692,3011.78
689693,3011.78
689694,3011.78
689695,2844.35
689696,2844.35
689698,3011.78
689699,3011.78
689711,3011.78
690101,2999.94
690102,2999.94
690103,2999.94
690104,2999.94
690105,2999.94
690106,2999.94
690107,2999.94
690108,2999.94
690110,2999.94
690501,2999.94
690502,2999.94
690503,2999.94
690504,2999.94
690505,2999.94
690506,2999.94
690507,2999.94
690508,2999.94
690509,2999.94
690510,2999.94
690511,2999.94
690512,2999.94
690513,2999.94
690514,2999.94
690515,2999.94
690516,2999.94
690517,2999.94
690518,2844.35
690519,2844.35
690520,2844.35
690521,2844.35
690522,2844.35
690523,2844.35
690524,2844.35
690525,2844.35
690526,2844.35
690527,2999.94
690528,2844.35
690529,2999.94
690530,2999.94
690531,2999.94
690532,2999.94
690533,2999.94
690534,2999.94
690535,2999.94
690536,2844.35
690537,2999.94
690538,2844.35
690539,2844.35
690540,2844.35
690542,2844.35
690544,2844.35
690547,2999.94
690548,2999.94
690558,2999.94
690559,2999.94
690561,2844.35
690571,2999.94
690572,2999.94
690573,2844.35
690574,2844.35
691001,2844.35
691002,2844.35
691003,2844.35
691004,2844.35
691005,2844.35
691006,2844.35
691007,2844.35
691008,2844.35
691009,2844.35
691010,2844.35
691011,2844.35
691012,2844.35
691013,2844.35
691014,2844.35
691015,2844.35
691016,2844.35
691019,2844.35
691020,2844.35
691021,2844.35
691301,2844.35
691302,2844.35
691303,2844.35
691304,2844.35
691305,2844.35
691306,2844.35
691307,2844.35
691308,2844.35
691309,2844.35
691310,2844.35
691311,2844.35
691312,2844.35
691319,2844.35
691322,2844.35
691331,2844.35
691332,2844.35
691333,2844.35
691334,2844.35
691500,2844.35
691501,2844.35
691502,2844.35
691503,2844.35
691504,2844.35
691505,2844.35
691506,2844.35
691507,2844.35
691508,2844.35
691509,2844.35
691510,2844.35
691511,2844.35
691512,2844.35
691515,2844.35
691516,2844.35
691520,2844.35
691521,2844.35
691522,2844.35
691523,3011.78
691524,3011.78
691525,3011.78
691526,3011.78
691530,3011.78
691531,2844.35
691532,2844.35
691533,2844.35
691534,2844.35
691535,2844.35
691536,2844.35
691537,2844.35
691538,2844.35
691540,2844.35
691541,2844.35
691543,2844.35
691551,3011.78
691552,3011.78
691553,2844.35
691554,3011.78
691555,3011.78
691556,3011.78
691557,2844.35
691559,2844.35
691560,2844.35
691566,2844.35
691571,2844.35
691572,2844.35
691573,2844.35
691574,2844.35
691576,2844.35
691577,2844.35
691578,2844.35
691579,2844.35
691581,2844.35
691582,2844.35
691583,2844.35
691584,2844.35
691585,2844.35
691589,2844.35
691590,2844.35
691601,2844.35
691602,2844.35
695001,3988.95
695002,3988.95
695003,3988.95
695004,3988.95
695005,3988.95
695006,3988.95
695007,3988.95
695008,3988.95
695009,3988.95
695010,3988.95
695011,3988.95
695012,3988.95
695013,3988.95
695014,3988.95
695015,3988.95
695016,3988.95
695017,3988.95
695018,3988.95
695019,3988.95
695020,3988.95
695021,3988.95
695022,3988.95
695023,3988.95
695024,3988.95
695025,3988.95
695026,3988.95
695027,3988.95
695028,3988.95
695029,3988.95
695030,3988.95
695032,3988.95
695033,3988.95
695034,3988.95
695035,3988.95
695036,3988.95
695038,3988.95
695040,3988.95
695042,3988.95
695043,3988.95
695101,3988.95
695102,3988.95
695103,3988.95
695104,3988.95
695121,3988.95
695122,3988.95
695123,3988.95
695124,3988.95
695125,3988.95
695126,3988.95
695132,3988.95
695133,3988.95
695134,3988.95
695141,3988.95
695142,3988.95
695143,3988.95
695144,3988.95
695145,3988.95
695146,3988.95
695301,3988.95
695302,3988.95
695303,3988.95
695304,3988.95
695305,3988.95
695306,3988.95
695307,3988.95
695308,3988.95
695309,3988.95
695310,3988.95
695311,3988.95
695312,3988.95
695313,3988.95
695316,3988.95
695317,3988.95
695318,3988.95
695501,3988.95
695502,3988.95
695503,3988.95
695504,3988.95
695505,3988.95
695506,3988.95
695507,3988.95
695508,3988.95
695512,3988.95
695513,3988.95
695521,3988.95
695522,3988.95
695523,3988.95
695524,3988.95
695525,3988.95
695526,3988.95
695527,3988.95
695528,3988.95
695541,3988.95
695542,3988.95
695543,3988.95
695551,3988.95
695561,3988.95
695562,3988.95
695563,3988.95
695564,3988.95
695568,3988.95
695571,3988.95
695572,3988.95
695573,3988.95
695574,3988.95
695575,3988.95
695581,3988.95
695582,3988.95
695583,3988.95
695584,3988.95
695585,3988.95
695586,3988.95
695587,3988.95
695588,3988.95
695589,3988.95
695601,3988.95
695602,3988.95
695603,3988.95
695604,3988.95
695605,3988.95
695606,3988.95
695607,3988.95
695608,3988.95
695609,3988.95
695610,3988.95
695611,3988.95
695612,3988.95
695614,3988.95
695615,3988.95
711101,2671.35
711102,2671.35
711103,2671.35
711104,2671.35
711105,2671.35
711106,2671.35
711107,2671.35
711108,2671.35
711109,2671.35
711110,2671.35
711111,2671.35
711112,2671.35
711113,2671.35
711114,2671.35
711201,2671.35
711202,2671.35
711203,2671.35
711204,2671.35
711205,2671.35
711225,2671.35
711226,2671.35
711227,2671.35
711301,2671.35
711302,2671.35
711303,2671.35
711304,2671.35
711305,2671.35
711306,2671.35
711307,2671.35
711308,2671.35
711309,2671.35
711310,2671.35
711312,2671.35
711313,2671.35
711314,2671.35
711315,2671.35
711316,2671.35
711317,2671.35
711322,2671.35
711401,2671.35
711403,2671.35
711404,2671.35
711405,2671.35
711408,2671.35
711409,2671.35
711410,2671.35
711411,2671.35
711412,2671.35
711413,2671.35
711414,2671.35
712306,2200.75
713150,1484.86
713513,1484.86
713514,1484.86
713519,1484.86
722101,1484.86
722102,1484.86
722121,1484.86
722122,1484.86
722132,1484.86
722133,1484.86
722134,1484.86
722135,1484.86
722136,1484.86
722137,1484.86
722138,1484.86
722139,1484.86
722140,1484.86
722141,1484.86
722142,1484.86
722143,1484.86
722144,1484.86
722146,1484.86
722147,1484.86
722148,1484.86
722149,1484.86
722150,1484.86
722151,1484.86
722152,1484.86
722153,1484.86
722154,1484.86
722155,1484.86
722156,1484.86
722157,1484.86
722158,1484.86
722160,1484.86
722161,1484.86
722162,1484.86
722164,1484.86
722173,1484.86
722183,1484.86
722201,1484.86
722202,1484.86
722203,1484.86
722204,1484.86
722205,1484.86
722206,1484.86
722207,1484.86
722208,1484.86
731101,2070.56
731102,2070.56
731103,2070.56
731104,2070.56
731121,2070.56
731123,2070.56
731124,2070.56
731125,2070.56
731126,2070.56
731127,2070.56
731129,2070.56
731130,2070.56
731132,2070.56
731133,2070.56
731201,2070.56
731202,2070.56
731204,2070.56
731214,2070.56
731215,2070.56
731216,2070.56
731219,2070.56
731220,2070.56
731221,2070.56
731222,2070.56
731223,2070.56
731224,2070.56
731233,2070.56
731234,2070.56
731235,2070.56
731236,2070.56
731237,2070.56
731238,2070.56
731240,2070.56
731241,2070.56
731242,2070.56
731243,2070.56
731244,2070.56
731245,2070.56
731301,2070.56
731302,2070.56
731303,2070.56
734006,1564.83
734007,1564.83
734015,1564.83
734501,1564.83
735101,1564.83
735102,1564.83
735121,1564.83
735132,1564.83
735133,1564.83
735134,1564.83
735135,1564.83
735202,1564.83
735203,1564.83
735204,1564.83
735205,1564.83
735206,1564.83
735207,1564.83
735208,1564.83
735209,1564.83
735210,1564.83
735211,1564.83
735212,1564.83
735213,1564.83
735214,1564.83
735215,1564.83
735216,1564.83
735217,1564.83
735218,1564.83
735219,1564.83
735220,1564.83
735221,1564.83
735222,1564.83
735223,1564.83
735224,1564.83
735225,1564.83
735226,1564.83
735227,1564.83
735228,1564.83
735229,1564.83
735230,1564.83
735232,1564.83
735233,1564.83
735234,1564.83
735302,1564.83
735305,1564.83
736121,1564.83
736122,1564.83
736123,1564.83
736182,1564.83
736201,1564.83
736202,1564.83
736203,1564.83
736204,1564.83
736205,1564.83
736206,1564.83
736207,1564.83
736208,1564.83
737101,3381.53
737102,3381.53
737103,3381.53
737106,3381.53
737107,3381.53
737111,1654.45
737113,1654.45
737116,3005.49
737120,3005.49
737121,1654.45
737126,3351.46
737128,3351.46
737131,3381.53
737132,3381.53
737133,3381.53
737134,3381.53
737135,3381.53
737136,3381.53
737139,3351.46
741101,2212.27
741102,2212.27
741103,2212.27
741121,2212.27
741122,2212.27
741123,2212.27
741124,2212.27
741125,2212.27
741126,2212.27
741127,2212.27
741137,2212.27
741138,2212.27
741139,2212.27
741140,2212.27
741150,2212.27
741151,2212.27
741152,2212.27
741153,2212.27
741154,2212.27
741155,2212.27
741156,2212.27
741157,2212.27
741158,2212.27
741159,2212.27
741160,2212.27
741161,2212.27
741162,2212.27
741163,2212.27
741164,2212.27
741165,2212.27
741166,2212.27
741167,2212.27
741181,2212.27
741201,2212.27
741202,2212.27
741221,2212.27
741222,2212.27
741223,2212.27
741232,2212.27
741234,2212.27
741235,2212.27
741238,2212.27
741245,2212.27
741246,2212.27
741247,2212.27
741248,2212.27
741249,2212.27
741250,2212.27
741251,2212.27
741252,2212.27
741253,2212.27
741254,2212.27
741255,2212.27
741256,2212.27
741257,2212.27
741301,2212.27
741302,2212.27
741313,2212.27
741315,2212.27
741316,2212.27
741317,2212.27
741319,2212.27
741401,2212.27
741402,2212.27
741404,2212.27
741501,2212.27
741502,2212.27
741503,2212.27
741504,2212.27
741505,2212.27
741506,2212.27
741507,2212.27
741508,2212.27
741509,2212.27
742101,2036.32
742102,2036.32
742103,2036.32
742104,2036.32
742113,2036.32
742121,2036.32
742122,2036.32
742123,2036.32
742132,2036.32
742133,2036.32
742134,2036.32
742135,2036.32
742136,2036.32
742137,2036.32
742138,2036.32
742140,2036.32
742147,2036.32
742148,2036.32
742149,2036.32
742151,2036.32
742159,2036.32
742160,2036.32
742161,2036.32
742163,2036.32
742164,2036.32
742165,2036.32
742166,2036.32
742168,2036.32
742174,2036.32
742175,2036.32
742184,2036.32
742187,2036.32
742189,2036.32
742201,2036.32
742202,2036.32
742212,2036.32
742213,2036.32
742223,2036.32
742224,2036.32
742225,2036.32
742226,2036.32
742227,2036.32
742235,2036.32
742236,2036.32
742237,2036.32
742238,2036.32
742301,2036.32
742302,2036.32
742303,2036.32
742304,2036.32
742305,2036.32
742306,2036.32
742308,2036.32
742401,2036.32
742402,2036.32
742404,2036.32
742405,2036.32
742406,2036.32
742407,2036.32
742408,2036.32
742409,2036.32
743438,2584.21
744202,2730.19
752001,4578.96
752002,4578.96
752003,4578.96
752011,4578.96
752012,4578.96
752013,4578.96
752014,4578.96
752015,4578.96
752016,4578.96
752017,4578.96
752024,3748.43
752025,3748.43
752026,3748.43
752045,4578.96
752046,4578.96
752063,3748.43
752065,3748.43
752068,3748.43
752069,3748.43
752070,3748.43
752077,3748.43
752078,3748.43
752079,3748.43
752080,3748.43
752081,3748.43
752082,3748.43
752083,3748.43
752084,3748.43
752085,3748.43
752089,3748.43
752090,3748.43
752091,3748.43
752092,3748.43
752093,3748.43
752094,3748.43
752104,4578.96
752105,4578.96
752106,4578.96
752107,4578.96
752108,4578.96
752109,4578.96
752110,4578.96
752111,4578.96
752113,4578.96
752114,4578.96
752116,4578.96
752118,4578.96
752119,4578.96
752120,4578.96
752121,4578.96
753001,4493.97
753002,4493.97
753003,4493.97
753004,4493.97
753006,4493.97
753007,4493.97
753008,4493.97
753009,4493.97
753010,4493.97
753011,4493.97
753012,4493.97
753013,4493.97
753014,4493.97
754001,4493.97
754002,4493.97
754003,4493.97
754004,4493.97
754005,4493.97
754006,4493.97
754007,4493.97
754008,4493.97
754009,4493.97
754010,4493.97
754011,4493.97
754018,4493.97
754021,4493.97
754022,4493.97
754023,3212.77
754024,3212.77
754025,4493.97
754026,4493.97
754027,4493.97
754028,4493.97
754029,4493.97
754030,4493.97
754031,4493.97
754032,4493.97
754035,4493.97
754037,4493.97
754071,4493.97
754082,3212.77
754100,4493.97
754105,4493.97
754112,4493.97
754131,4493.97
754134,3251.22
754153,3251.22
754200,4493.97
754201,4493.97
754202,4493.97
754203,3251.22
754204,4493.97
754205,3212.77
754206,4493.97
754207,4493.97
754208,4493.97
754209,4493.97
754210,3251.22
754211,3251.22
754212,3251.22
754213,3251.22
754214,3251.22
754215,3251.22
754216,3251.22
754217,3251.22
754218,3251.22
754219,3251.22
754220,3251.22
754221,4493.97
754222,3251.22
754223,3251.22
754224,3251.22
754225,3251.22
754227,3251.22
754228,3251.22
754231,3251.22
754239,3251.22
754240,3251.22
754244,3251.22
754245,3251.22
754246,3251.22
754248,3251.22
754250,3251.22
754253,3251.22
754289,3251.22
754290,4493.97
754292,3212.77
754293,4493.97
754295,4493.97
754296,3212.77
755001,3212.77
755003,3212.77
755004,3212.77
755005,3212.77
755006,3212.77
755007,3212.77
755008,3212.77
755009,3212.77
755010,3212.77
755011,3212.77
755012,3212.77
755013,3212.77
755014,3212.77
755015,3212.77
755016,3212.77
755017,3212.77
755018,3212.77
755019,3212.77
755020,3212.77
755022,3212.77
755023,3212.77
755024,3212.77
755025,3212.77
755026,3212.77
755027,3212.77
755028,3212.77
755036,3212.77
755043,3212.77
755044,3212.77
755049,3212.77
755050,3212.77
755061,3251.22
755062,3212.77
756100,3868.84
756101,3868.84
756111,3868.84
756112,3868.84
756113,3868.84
756114,3868.84
756115,3868.84
756116,3868.84
756117,3868.84
756118,3868.84
756119,3868.84
756120,3868.84
756121,3868.84
756122,3868.84
756123,3868.84
756124,3868.84
756125,3868.84
756127,3868.84
756128,3868.84
756129,3868.84
756130,3868.84
756131,3868.84
756132,3868.84
756133,3868.84
756135,3868.84
756137,3868.84
756138,3868.84
756139,3868.84
756144,3868.84
756162,3868.84
756163,3868.84
756164,3868.84
756165,3868.84
756167,3868.84
756168,3868.84
756171,3868.84
756181,3868.84
757001,2261.63
757002,2261.63
757003,2261.63
757014,2261.63
757016,2261.63
757017,2261.63
757018,2261.63
757019,2261.63
757020,2261.63
757021,2261.63
757022,2261.63
757023,2261.63
757024,2261.63
757025,2261.63
757026,2261.63
757027,2261.63
757028,2261.63
757029,2261.63
757030,2261.63
757031,2261.63
757032,2261.63
757033,2261.63
757034,2261.63
757035,2261.63
757036,2261.63
757037,2261.63
757038,2261.63
757039,2261.63
757040,2261.63
757041,2261.63
757042,2261.63
757043,2261.63
757045,2261.63
757046,2261.63
757047,2261.63
757048,2261.63
757049,2261.63
757050,2261.63
757051,2261.63
757052,2261.63
757053,2261.63
757054,2261.63
757055,2261.63
757073,2261.63
757074,2261.63
757075,2261.63
757077,2261.63
757079,2261.63
757081,2261.63
757082,2261.63
757083,2261.63
757084,2261.63
757085,2261.63
757086,2261.63
757087,2261.63
757092,2261.63
757093,2261.63
757100,2261.63
757101,2261.63
757102,2261.63
757103,2261.63
757104,2261.63
757105,2261.63
757106,2261.63
757107,2261.63
758001,2842.73
758002,2842.73
758013,2842.73
758014,2842.73
758015,2842.73
758016,2842.73
758017,2842.73
758018,2842.73
758019,2842.73
758020,2842.73
758021,2842.73
758022,2842.73
758023,2842.73
758025,2842.73
758026,2842.73
758027,2842.73
758028,2842.73
758029,2842.73
758030,2842.73
758031,2842.73
758032,2842.73
758034,2842.73
758035,2842.73
758036,2842.73
758037,2842.73
758038,2842.73
758040,2842.73
758041,2842.73
758043,2842.73
758044,2842.73
758045,2842.73
758046,2842.73
758047,2842.73
758076,2842.73
758078,2842.73
758079,2842.73
758080,2842.73
758081,2842.73
758082,2842.73
758083,2842.73
758084,2842.73
758085,2842.73
759001,3270.72
759013,3270.72
759014,3270.72
759015,3270.72
759016,3270.72
759017,3270.72
759018,3270.72
759019,3270.72
759020,3270.72
759021,3270.72
759022,3270.72
759023,3270.72
759024,3270.72
759025,3270.72
759026,3270.72
759027,3270.72
759028,3270.72
759039,3270.72
759120,3270.72
759121,3270.72
759123,3531.01
759146,3270.72
760001,3130.04
760002,3130.04
760003,3130.04
760004,3130.04
760005,3130.04
760006,3130.04
760007,3130.04
760008,3130.04
760010,3130.04
761001,3130.04
761002,3130.04
761003,3130.04
761004,3130.04
761005,3130.04
761006,3130.04
761007,3130.04
761008,3130.04
761009,3130.04
761010,3130.04
761011,3130.04
761012,3130.04
761013,3130.04
761014,3130.04
761015,2114.85
761016,2114.85
761017,2114.85
761018,3130.04
761019,3130.04
761020,3130.04
761025,3130.04
761026,3130.04
761027,3130.04
761028,3130.04
761029,3130.04
761030,3130.04
761031,3130.04
761032,3130.04
761035,3130.04
761037,3130.04
761041,3130.04
761042,3130.04
761043,3130.04
761045,3130.04
761052,3130.04
761054,3130.04
761055,3130.04
761100,3130.04
761101,3130.04
761102,3130.04
761103,3130.04
761104,3130.04
761105,3130.04
761106,3130.04
761107,3130.04
761108,3130.04
761109,3130.04
761110,3130.04
761111,3130.04
761114,3130.04
761115,3130.04
761116,3130.04
761117,3130.04
761118,3130.04
761119,3130.04
761120,3130.04
761121,3130.04
761122,3130.04
761123,3130.04
761124,3130.04
761125,3130.04
761126,3130.04
761131,3130.04
761132,3130.04
761133,3130.04
761140,3130.04
761141,3130.04
761143,3130.04
761144,3130.04
761146,3130.04
761151,3130.04
761200,2114.85
761201,2114.85
761206,2114.85
761207,2114.85
761208,2114.85
761209,3130.04
761210,2114.85
761211,2114.85
761212,2114.85
761213,2114.85
761214,2114.85
761215,2114.85
761217,2114.85
762001,2197.14
762002,2197.14
762010,2197.14
762011,2197.14
762012,2197.14
762013,2795.53
762014,2795.53
762015,2795.53
762016,2795.53
762017,2795.53
762018,2795.53
762019,2197.14
762020,2795.53
762021,2197.14
762022,2197.14
762023,2795.53
762024,2795.53
762026,2795.53
762027,2197.14
762028,2197.14
762029,2197.14
762030,2795.53
762100,2197.14
762101,2197.14
762102,2197.14
762103,2197.14
762104,2197.14
762105,2197.14
762106,2197.14
762107,2197.14
762109,2197.14
762110,2197.14
762112,2197.14
763001,2522.49
763002,2522.49
763003,2522.49
763004,2522.49
763008,2522.49
764001,2522.49
764002,2522.49
764003,2522.49
764004,2522.49
764005,2522.49
764006,2522.49
764011,2522.49
764014,2522.49
764020,2522.49
764021,2522.49
764027,2522.49
764028,2522.49
764036,2522.49
764037,2522.49
764038,2522.49
764039,2522.49
764040,2522.49
764041,2522.49
764042,2522.49
764043,2522.49
764044,2527.88
764045,2527.88
764046,2527.88
764047,2527.88
764051,2527.88
764052,2527.88
764055,2522.49
764056,2522.49
764057,2522.49
764058,2522.49
764062,2124.41
764081,2522.49
764086,2527.88
764087,2527.88
765001,2124.41
765002,2124.41
765013,2522.49
765015,2124.41
765016,2124.41
765017,2124.41
765018,2124.41
765019,2124.41
765020,2124.41
765021,2124.41
765022,2124.41
765023,2124.41
765024,2124.41
765025,2124.41
765026,2124.41
765029,2124.41
765033,2124.41
765034,2124.41
766001,2217.66
766002,2217.66
766011,2217.66
766012,2217.66
766013,2217.66
766014,2217.66
766015,2217.66
766016,2217.66
766017,2217.66
766018,2217.66
766019,2217.66
766020,2217.66
766023,2217.66
766026,2217.66
766027,2217.66
766028,2217.66
766029,2217.66
766031,2217.66
766032,2217.66
766036,2217.66
766037,2217.66
766100,2217.66
766101,2217.66
766102,2217.66
766103,2217.66
766104,2665.5
766105,2665.5
766106,2665.5
766107,2665.5
766108,2665.5
766110,2217.66
766111,2665.5
766118,2665.5
767001,2726.17
767002,2726.17
767020,2726.17
767021,2726.17
767022,2726.17
767024,2726.17
767025,2726.17
767026,2726.17
767027,2726.17
767028,2726.17
767029,2726.17
767030,2726.17
767032,2726.17
767033,2726.17
767035,2726.17
767037,2726.17
767038,2726.17
767039,2726.17
767040,2726.17
767041,2726.17
767042,2726.17
767046,2726.17
767048,2726.17
767060,2726.17
767061,2726.17
767065,2726.17
767066,2726.17
767067,2726.17
767070,2726.17
768001,3417.05
768003,3417.05
768004,3417.05
768005,3417.05
768006,3417.05
768016,3417.05
768017,3417.05
768018,3417.05
768019,3417.05
768020,3417.05
768025,3417.05
768027,3445.49
768028,3445.49
768029,3445.49
768030,3445.49
768031,3445.49
768032,3445.49
768033,3445.49
768034,3445.49
768035,3445.49
768036,3445.49
768037,3445.49
768038,3445.49
768039,3445.49
768040,3445.49
768042,3445.49
768045,3445.49
768048,3445.49
768049,3445.49
768050,3445.49
768052,3445.49
768102,3445.49
768103,3445.49
768104,3445.49
768105,3417.05
768106,3417.05
768107,3417.05
768111,3445.49
768112,3417.05
768113,3417.05
768115,3445.49
768118,3417.05
768200,3417.05
768201,3835.21
768202,3835.21
768203,3835.21
768204,3835.21
768211,3835.21
768212,3417.05
768213,3835.21
768214,3417.05
768215,3835.21
768216,3835.21
768217,3835.21
768218,3835.21
768219,3835.21
768220,3835.21
768221,3417.05
768222,3417.05
768224,3417.05
768225,3835.21
768226,3835.21
768227,3417.05
768228,3417.05
768234,3835.21
781001,4349.19
781003,4349.19
781004,4349.19
781005,4349.19
781006,4349.19
781007,4349.19
781008,4349.19
781009,4349.19
781010,4349.19
781011,4349.19
781012,4349.19
781013,4349.19
781014,4349.19
781015,4349.19
781016,4349.19
781017,4349.19
781018,4349.19
781019,4349.19
781020,4349.19
781021,4349.19
781022,4349.19
781023,4349.19
781024,4349.19
781025,4349.19
781026,4349.19
781027,4349.19
781028,4349.19
781029,4349.19
781030,4349.19
781031,4349.19
781032,4349.19
781034,4349.19
781035,4349.19
781036,4349.19
781037,4349.19
781038,4349.19
781039,4349.19
781040,4349.19
781101,4349.19
781102,4349.19
781103,4349.19
781104,4349.19
781120,4349.19
781121,4349.19
781122,4349.19
781123,4349.19
781124,4349.19
781125,4349.19
781126,4887.14
781127,4349.19
781128,4349.19
781129,4349.19
781131,4349.19
781132,4349.19
781133,4349.19
781134,4349.19
781135,4349.19
781136,4349.19
781137,4349.19
781138,4887.14
781141,4349.19
781150,4349.19
781171,4349.19
781301,3052.16
781302,3052.16
781303,4887.14
781304,4887.14
781305,3052.16
781306,4887.14
781307,3052.16
781308,3052.16
781309,3052.16
781310,4887.14
781311,3052.16
781312,4887.14
781313,3052.16
781314,3052.16
781315,3052.16
781316,3052.16
781317,3052.16
781318,3052.16
781319,3052.16
781321,3052.16
781325,3052.16
781326,3052.16
781327,3052.16
781328,3052.16
781329,3052.16
781330,3052.16
781333,4887.14
781334,4887.14
781335,4887.14
781337,4887.14
781338,4887.14
781339,4887.14
781340,4887.14
781341,4887.14
781343,4887.14
781344,4887.14
781346,4887.14
781347,4887.14
781348,4887.14
781349,4887.14
781350,4887.14
781351,4887.14
781352,3052.16
781353,4887.14
781354,4349.19
781355,4887.14
781360,4887.14
781364,4349.19
781365,4349.19
781366,4349.19
781367,4887.14
781368,4887.14
781369,4887.14
781370,4887.14
781371,4887.14
781372,4887.14
781373,4887.14
781374,4887.14
781375,4887.14
781376,4349.19
781377,4887.14
781378,4887.14
781380,4349.19
781381,4349.19
781382,4349.19
782001,2066.38
782002,2066.38
782003,2066.38
782101,2066.38
782102,2066.38
782103,2066.38
782105,3107.57
782120,2066.38
782122,2066.38
782123,2066.38
782124,2066.38
782125,2066.38
782135,2066.38
782136,2066.38
782137,2066.38
782138,2066.38
782140,2066.38
782141,2066.38
782142,2066.38
782143,2066.38
782144,2066.38
782401,4349.19
782402,4349.19
782403,4349.19
782425,2066.38
782426,2066.38
782427,2066.38
782428,2066.38
782429,2066.38
782435,2066.38
782439,2066.38
782440,2066.38
782442,2066.38
782445,2066.38
782446,2066.38
783101,2932.43
783120,2932.43
783122,2932.43
783123,2932.43
783124,2932.43
783125,2932.43
783126,2932.43
783127,2292.84
783128,2292.84
783129,2932.43
783130,2932.43
783131,2292.84
783132,2932.43
783133,2932.43
783134,2932.43
783135,2292.84
783301,2292.84
783323,2292.84
783324,2292.84
783325,2292.84
783330,2292.84
783331,2292.84
783332,2949.72
783333,2949.72
783334,2292.84
783335,2292.84
783336,2949.72
783337,2949.72
783339,2292.84
783345,2949.72
783346,2949.72
783347,2949.72
783348,2292.84
783349,2292.84
783350,2949.72
783354,2949.72
783360,2949.72
783361,2949.72
783369,2949.72
783370,2949.72
783371,2292.84
783372,2949.72
783373,3424.88
783375,2949.72
783376,2949.72
783380,3424.88
783381,3424.88
783382,3424.88
783383,3424.88
783384,3424.88
783385,3424.88
783388,3424.88
783389,3424.88
783390,3424.88
783391,3424.88
783392,3424.88
783393,3424.88
783394,3424.88
784001,2074.07
784010,2074.07
784025,2074.07
784026,2074.07
784027,2074.07
784028,2074.07
784101,2074.07
784102,2074.07
784103,2074.07
784104,2074.07
784105,2074.07
784110,2074.07
784111,2074.07
784112,2074.07
784113,4393.18
784114,4393.18
784115,4393.18
784116,4393.18
784117,2074.07
784125,4393.18
784144,4393.18
784145,4393.18
784146,4393.18
784147,4393.18
784148,4393.18
784149,2074.07
784150,2074.07
784153,2074.07
784154,2074.07
784160,4796.65
784161,4796.65
784163,4796.65
784164,4796.65
784165,4796.65
784166,2074.07
784167,2074.07
784168,2074.07
784169,2074.07
784170,2074.07
784171,2074.07
784172,2074.07
784173,2074.07
784174,2074.07
784175,2074.07
784176,2074.07
784177,2074.07
784178,2074.07
784179,2074.07
784180,2074.07
784182,2074.07
784184,2074.07
784189,2074.07
784190,4393.18
784501,2074.07
784502,2074.07
784504,2074.07
784505,2074.07
784506,2074.07
784507,4393.18
784508,4393.18
784509,4393.18
784510,4393.18
784513,4393.18
784514,4393.18
784521,4393.18
784522,4393.18
784523,4393.18
784524,4393.18
784525,4393.18
784526,4393.18
784527,4393.18
784528,4393.18
784529,4393.18
785001,3078.54
785004,3078.54
785006,3078.54
785007,3078.54
785008,3078.54
785009,3078.54
785010,3078.54
785013,3078.54
785014,3078.54
785015,3078.54
785101,3078.54
785102,3078.54
785104,3078.54
785105,3078.54
785106,3078.54
785107,3078.54
785108,3078.54
785110,3078.54
785111,3078.54
785112,3078.54
785601,3474.91
785602,3474.91
785603,3474.91
785609,3474.91
785610,3474.91
785611,3474.91
785612,3474.91
785613,3474.91
785614,3474.91
785615,3474.91
785616,3078.54
785618,3474.91
785619,3474.91
785621,3474.91
785622,3474.91
785625,3474.91
785626,3474.91
785630,3078.54
785631,3078.54
785632,3078.54
785633,3078.54
785634,3078.54
785635,3078.54
785636,3078.54
785675,3626.06
785676,3626.06
785699,3474.91
785700,3078.54
785702,3474.91
785703,3474.91
785704,3078.54
786001,3626.06
786002,3626.06
786003,3626.06
786004,3626.06
786005,3626.06
786006,3626.06
786007,3626.06
786008,3626.06
786010,3626.06
786012,3626.06
786101,3626.06
786102,3626.06
786103,3626.06
786125,3405.07
786126,3405.07
786145,3405.07
786146,3405.07
786147,3405.07
786150,3405.07
786151,3405.07
786152,3405.07
786153,3405.07
786154,3405.07
786155,3405.07
786156,3405.07
786157,3405.07
786158,3405.07
786159,3405.07
786160,3405.07
786170,3405.07
786171,3405.07
786174,3405.07
786179,3405.07
786181,3405.07
786182,3405.07
786183,3405.07
786184,3626.06
786187,3405.07
786188,3405.07
786189,3405.07
786190,3405.07
786191,3626.06
786192,3405.07
786601,3405.07
786602,3626.06
786610,3626.06
786611,3626.06
786612,3626.06
786613,3626.06
786614,3626.06
786621,3626.06
786622,3626.06
786623,3626.06
786692,3626.06
787001,4796.65
787023,4796.65
787026,3297.89
787031,4796.65
787032,4796.65
787033,4796.65
787034,3297.89
787035,3297.89
787051,4796.65
787052,4796.65
787053,4796.65
787054,4796.65
787055,4796.65
787056,4796.65
787057,3297.89
787058,3297.89
787059,3297.89
787060,3297.89
787061,3297.89
787110,3297.89
788001,4085.94
788002,4085.94
788003,4085.94
788004,4085.94
788005,4085.94
788006,4085.94
788007,4085.94
788009,4085.94
788010,4085.94
788011,4085.94
788013,4085.94
788014,4085.94
788015,4085.94
788025,4085.94
788026,4085.94
788030,4085.94
