pincode,state,district,psu_branch_count
382022,GUJARAT,GANDHINAGAR,1
382024,GUJARAT,GANDHINAGAR,2
382028,GUJARAT,GANDHINAGAR,6
382042,GUJARAT,GANDHINAGAR,3
382045,GUJARAT,GANDHINAGAR,1
382050,GUJARAT,GANDHINAGAR,1
382305,GUJARAT,GANDHINAGAR,9
382308,GUJARAT,GANDHINAGAR,1
382315,GUJARAT,GANDHINAGAR,5
382320,GUJARAT,GANDHINAGAR,1
382321,GUJARAT,GANDHINAGAR,3
382325,GUJARAT,GANDHINAGAR,1
382328,GUJARAT,GANDHINAGAR,1
382355,GUJARAT,GANDHINAGAR,12
382419,GUJARAT,GANDHINAGAR,1
382421,GUJARAT,GANDHINAGAR,32
382422,GUJARAT,GANDHINAGAR,1
382423,GUJARAT,GANDHINAGAR,5
382426,GUJARAT,GANDHINAGAR,2
382428,GUJARAT,GANDHINAGAR,3
382442,GUJARAT,GANDHINAGAR,1
382610,GUJARAT,GANDHINAGAR,3
382620,GUJARAT,GANDHINAGAR,2
382630,GUJARAT,GANDHINAGAR,1
382640,GUJARAT,GANDHINAGAR,2
382650,GUJARAT,GANDHINAGAR,3
382721,GUJARAT,GANDHINAGAR,31
382729,GUJARAT,GANDHINAGAR,6
382735,GUJARAT,GANDHINAGAR,4
382810,GUJARAT,GANDHINAGAR,5
382835,GUJARAT,GANDHINAGAR,1
382845,GUJARAT,GANDHINAGAR,10
382855,GUJARAT,GANDHINAGAR,1
362140,GUJARAT,GIR SOMNATH,1
362150,GUJARAT,GIR SOMNATH,7
362152,GUJARAT,GIR SOMNATH,2
362255,GUJARAT,GIR SOMNATH,4
362265,GUJARAT,GIR SOMNATH,11
362266,GUJARAT,GIR SOMNATH,4
362268,GUJARAT,GIR SOMNATH,8
362269,GUJARAT,GIR SOMNATH,1
362275,GUJARAT,GIR SOMNATH,2
362276,GUJARAT,GIR SOMNATH,2
362277,GUJARAT,GIR SOMNATH,1
362510,GUJARAT,GIR SOMNATH,4
362530,GUJARAT,GIR SOMNATH,4
362550,GUJARAT,GIR SOMNATH,3
362560,GUJARAT,GIR SOMNATH,13
362565,GUJARAT,GIR SOMNATH,1
362710,GUJARAT,GIR SOMNATH,1
362720,GUJARAT,GIR SOMNATH,7
362721,GUJARAT,GIR SOMNATH,1
362722,GUJARAT,GIR SOMNATH,1
362725,GUJARAT,GIR SOMNATH,2
360520,GUJARAT,JAMNAGAR,2
360530,GUJARAT,JAMNAGAR,5
360531,GUJARAT,JAMNAGAR,3
360540,GUJARAT,JAMNAGAR,2
361001,GUJARAT,JAMNAGAR,16
361002,GUJARAT,JAMNAGAR,1
361003,GUJARAT,JAMNAGAR,1
361004,GUJARAT,JAMNAGAR,11
361005,GUJARAT,JAMNAGAR,14
361006,GUJARAT,JAMNAGAR,10
361007,GUJARAT,JAMNAGAR,2
361008,GUJARAT,JAMNAGAR,7
361011,GUJARAT,JAMNAGAR,1
361012,GUJARAT,JAMNAGAR,3
361110,GUJARAT,JAMNAGAR,3
361120,GUJARAT,JAMNAGAR,3
361130,GUJARAT,JAMNAGAR,3
361140,GUJARAT,JAMNAGAR,4
361141,GUJARAT,JAMNAGAR,1
361150,GUJARAT,JAMNAGAR,2
361160,GUJARAT,JAMNAGAR,6
361162,GUJARAT,JAMNAGAR,3
361170,GUJARAT,JAMNAGAR,4
361210,GUJARAT,JAMNAGAR,6
361220,GUJARAT,JAMNAGAR,1
361240,GUJARAT,JAMNAGAR,1
361250,GUJARAT,JAMNAGAR,1
361280,GUJARAT,JAMNAGAR,1
361330,GUJARAT,JAMNAGAR,1
362001,GUJARAT,JUNAGADH,30
362002,GUJARAT,JUNAGADH,5
362003,GUJARAT,JUNAGADH,1
362005,GUJARAT,JUNAGADH,1
362011,GUJARAT,JUNAGADH,2
362014,GUJARAT,JUNAGADH,1
362015,GUJARAT,JUNAGADH,1
362020,GUJARAT,JUNAGADH,7
362030,GUJARAT,JUNAGADH,2
362037,GUJARAT,JUNAGADH,1
362110,GUJARAT,JUNAGADH,3
362120,GUJARAT,JUNAGADH,6
362130,GUJARAT,JUNAGADH,5
362135,GUJARAT,JUNAGADH,2
362205,GUJARAT,JUNAGADH,3
362210,GUJARAT,JUNAGADH,1
362215,GUJARAT,JUNAGADH,2
362216,GUJARAT,JUNAGADH,1
362220,GUJARAT,JUNAGADH,17
362222,GUJARAT,JUNAGADH,1
362224,GUJARAT,JUNAGADH,1
362225,GUJARAT,JUNAGADH,4
362226,GUJARAT,JUNAGADH,1
362229,GUJARAT,JUNAGADH,1
362240,GUJARAT,JUNAGADH,1
362245,GUJARAT,JUNAGADH,4
362250,GUJARAT,JUNAGADH,3
362258,GUJARAT,JUNAGADH,1
362260,GUJARAT,JUNAGADH,2
362263,GUJARAT,JUNAGADH,3
362280,GUJARAT,JUNAGADH,1
362310,GUJARAT,JUNAGADH,4
362315,GUJARAT,JUNAGADH,1
362440,GUJARAT,JUNAGADH,1
362610,GUJARAT,JUNAGADH,2
362620,GUJARAT,JUNAGADH,5
362625,GUJARAT,JUNAGADH,1
362630,GUJARAT,JUNAGADH,6
362640,GUJARAT,JUNAGADH,1
310070,GUJARAT,KACHCHH,1
370001,GUJARAT,KACHCHH,31
370020,GUJARAT,KACHCHH,11
370030,GUJARAT,KACHCHH,10
370040,GUJARAT,KACHCHH,11
370070,GUJARAT,KACHCHH,1
370105,GUJARAT,KACHCHH,5
370110,GUJARAT,KACHCHH,14
370135,GUJARAT,KACHCHH,1
370140,GUJARAT,KACHCHH,6
370145,GUJARAT,KACHCHH,1
370150,GUJARAT,KACHCHH,2
370155,GUJARAT,KACHCHH,1
370160,GUJARAT,KACHCHH,1
370165,GUJARAT,KACHCHH,6
370201,GUJARAT,KACHCHH,23
370205,GUJARAT,KACHCHH,7
370210,GUJARAT,KACHCHH,3
370220,GUJARAT,KACHCHH,1
370230,GUJARAT,KACHCHH,3
370240,GUJARAT,KACHCHH,5
370405,GUJARAT,KACHCHH,1
370410,GUJARAT,KACHCHH,2
370421,GUJARAT,KACHCHH,11
370425,GUJARAT,KACHCHH,1
370427,GUJARAT,KACHCHH,7
370429,GUJARAT,KACHCHH,1
370430,GUJARAT,KACHCHH,5
370435,GUJARAT,KACHCHH,1
370445,GUJARAT,KACHCHH,7
370450,GUJARAT,KACHCHH,1
370455,GUJARAT,KACHCHH,1
370460,GUJARAT,KACHCHH,2
370465,GUJARAT,KACHCHH,9
370472,GUJARAT,KACHCHH,1
370475,GUJARAT,KACHCHH,1
370485,GUJARAT,KACHCHH,6
370510,GUJARAT,KACHCHH,2
370511,GUJARAT,KACHCHH,1
370605,GUJARAT,KACHCHH,1
370615,GUJARAT,KACHCHH,3
370620,GUJARAT,KACHCHH,1
370625,GUJARAT,KACHCHH,3
370627,GUJARAT,KACHCHH,1
370630,GUJARAT,KACHCHH,1
370645,GUJARAT,KACHCHH,1
370655,GUJARAT,KACHCHH,3
370665,GUJARAT,KACHCHH,1
370675,GUJARAT,KACHCHH,2
387001,GUJARAT,KHEDA,27
387002,GUJARAT,KHEDA,4
387011,GUJARAT,KHEDA,1
387101,GUJARAT,KHEDA,1
387110,GUJARAT,KHEDA,3
387115,GUJARAT,KHEDA,3
387120,GUJARAT,KHEDA,6
387130,GUJARAT,KHEDA,13
387230,GUJARAT,KHEDA,2
387305,GUJARAT,KHEDA,1
387315,GUJARAT,KHEDA,2
387320,GUJARAT,KHEDA,3
387325,GUJARAT,KHEDA,1
387330,GUJARAT,KHEDA,2
387331,GUJARAT,KHEDA,1
387335,GUJARAT,KHEDA,4
387340,GUJARAT,KHEDA,1
387345,GUJARAT,KHEDA,2
387350,GUJARAT,KHEDA,6
387355,GUJARAT,KHEDA,5
387360,GUJARAT,KHEDA,3
387365,GUJARAT,KHEDA,2
387370,GUJARAT,KHEDA,5
387375,GUJARAT,KHEDA,2
387380,GUJARAT,KHEDA,3
387385,GUJARAT,KHEDA,1
387411,GUJARAT,KHEDA,3
387430,GUJARAT,KHEDA,5
387510,GUJARAT,KHEDA,2
387520,GUJARAT,KHEDA,2
387530,GUJARAT,KHEDA,3
387540,GUJARAT,KHEDA,2
387550,GUJARAT,KHEDA,2
387560,GUJARAT,KHEDA,2
387610,GUJARAT,KHEDA,4
387620,GUJARAT,KHEDA,10
387630,GUJARAT,KHEDA,8
387635,GUJARAT,KHEDA,1
387640,GUJARAT,KHEDA,4
387650,GUJARAT,KHEDA,2
387655,GUJARAT,KHEDA,1
388225,GUJARAT,KHEDA,6
388230,GUJARAT,KHEDA,2
388235,GUJARAT,KHEDA,3
388245,GUJARAT,KHEDA,3
388250,GUJARAT,KHEDA,6
388254,GUJARAT,KHEDA,1
328728,GUJARAT,MAHESANA,1
381170,GUJARAT,MAHESANA,1
382165,GUJARAT,MAHESANA,2
382705,GUJARAT,MAHESANA,5
382709,GUJARAT,MAHESANA,1
382710,GUJARAT,MAHESANA,1
382711,GUJARAT,MAHESANA,2
382715,GUJARAT,MAHESANA,11
382730,GUJARAT,MAHESANA,2
382732,GUJARAT,MAHESANA,1
382740,GUJARAT,MAHESANA,2
382815,GUJARAT,MAHESANA,1
382820,GUJARAT,MAHESANA,1
382825,GUJARAT,MAHESANA,3
382830,GUJARAT,MAHESANA,3
382840,GUJARAT,MAHESANA,2
382850,GUJARAT,MAHESANA,2
382860,GUJARAT,MAHESANA,2
382865,GUJARAT,MAHESANA,1
382870,GUJARAT,MAHESANA,12
384001,GUJARAT,MAHESANA,14
384002,GUJARAT,MAHESANA,20
384003,GUJARAT,MAHESANA,1
384120,GUJARAT,MAHESANA,2
384130,GUJARAT,MAHESANA,2
384140,GUJARAT,MAHESANA,1
384160,GUJARAT,MAHESANA,1
384170,GUJARAT,MAHESANA,14
384205,GUJARAT,MAHESANA,2
384210,GUJARAT,MAHESANA,8
384212,GUJARAT,MAHESANA,2
384215,GUJARAT,MAHESANA,1
384305,GUJARAT,MAHESANA,1
384310,GUJARAT,MAHESANA,2
384315,GUJARAT,MAHESANA,16
384320,GUJARAT,MAHESANA,1
384325,GUJARAT,MAHESANA,7
384330,GUJARAT,MAHESANA,3
384335,GUJARAT,MAHESANA,1
384345,GUJARAT,MAHESANA,1
384355,GUJARAT,MAHESANA,7
384360,GUJARAT,MAHESANA,1
384380,GUJARAT,MAHESANA,1
384385,GUJARAT,MAHESANA,1
384412,GUJARAT,MAHESANA,1
384421,GUJARAT,MAHESANA,1
384430,GUJARAT,MAHESANA,1
384435,GUJARAT,MAHESANA,1
384440,GUJARAT,MAHESANA,4
384445,GUJARAT,MAHESANA,1
388239,GUJARAT,MAHISAGAR,2
388255,GUJARAT,MAHISAGAR,7
388260,GUJARAT,MAHISAGAR,4
388265,GUJARAT,MAHISAGAR,1
388270,GUJARAT,MAHISAGAR,2
389220,GUJARAT,MAHISAGAR,4
389230,GUJARAT,MAHISAGAR,15
389232,GUJARAT,MAHISAGAR,2
389240,GUJARAT,MAHISAGAR,3
389250,GUJARAT,MAHISAGAR,2
389260,GUJARAT,MAHISAGAR,6
389265,GUJARAT,MAHISAGAR,1
363330,GUJARAT,MORBI,13
363341,GUJARAT,MORBI,1
363621,GUJARAT,MORBI,16
363622,GUJARAT,MORBI,1
363630,GUJARAT,MORBI,2
363641,GUJARAT,MORBI,28
363642,GUJARAT,MORBI,17
363650,GUJARAT,MORBI,6
363655,GUJARAT,MORBI,1
363660,GUJARAT,MORBI,3
363670,GUJARAT,MORBI,1
391120,GUJARAT,NARMADA,3
391121,GUJARAT,NARMADA,1
392201,GUJARAT,NARMADA,1
393025,GUJARAT,NARMADA,2
393040,GUJARAT,NARMADA,3
393041,GUJARAT,NARMADA,1
393050,GUJARAT,NARMADA,2
393140,GUJARAT,NARMADA,2
393145,GUJARAT,NARMADA,15
393151,GUJARAT,NARMADA,2
393160,GUJARAT,NARMADA,1
393683,GUJARAT,NAVSARI,1
396040,GUJARAT,NAVSARI,5
396060,GUJARAT,NAVSARI,3
396110,GUJARAT,NAVSARI,1
396310,GUJARAT,NAVSARI,6
396321,GUJARAT,NAVSARI,10
396325,GUJARAT,NAVSARI,1
396331,GUJARAT,NAVSARI,1
396350,GUJARAT,NAVSARI,3
396360,GUJARAT,NAVSARI,4
396370,GUJARAT,NAVSARI,1
396380,GUJARAT,NAVSARI,1
396403,GUJARAT,NAVSARI,1
396406,GUJARAT,NAVSARI,2
396409,GUJARAT,NAVSARI,1
396412,GUJARAT,NAVSARI,1
396415,GUJARAT,NAVSARI,2
396418,GUJARAT,NAVSARI,1
396421,GUJARAT,NAVSARI,1
396424,GUJARAT,NAVSARI,4
396427,GUJARAT,NAVSARI,2
396430,GUJARAT,NAVSARI,1
396433,GUJARAT,NAVSARI,1
396436,GUJARAT,NAVSARI,5
396439,GUJARAT,NAVSARI,2
396440,GUJARAT,NAVSARI,2
396445,GUJARAT,NAVSARI,40
396450,GUJARAT,NAVSARI,4
396460,GUJARAT,NAVSARI,2
396463,GUJARAT,NAVSARI,3
396466,GUJARAT,NAVSARI,1
396469,GUJARAT,NAVSARI,2
396472,GUJARAT,NAVSARI,1
396475,GUJARAT,NAVSARI,3
396521,GUJARAT,NAVSARI,14
396530,GUJARAT,NAVSARI,1
396560,GUJARAT,NAVSARI,5
396570,GUJARAT,NAVSARI,1
396580,GUJARAT,NAVSARI,5
396585,GUJARAT,NAVSARI,1
396590,GUJARAT,NAVSARI,2
388710,GUJARAT,PANCH MAHALS,1
388713,GUJARAT,PANCH MAHALS,2
388715,GUJARAT,PANCH MAHALS,1
389001,GUJARAT,PANCH MAHALS,23
389002,GUJARAT,PANCH MAHALS,2
389110,GUJARAT,PANCH MAHALS,2
389115,GUJARAT,PANCH MAHALS,4
389120,GUJARAT,PANCH MAHALS,5
389210,GUJARAT,PANCH MAHALS,4
389310,GUJARAT,PANCH MAHALS,3
389320,GUJARAT,PANCH MAHALS,4
389330,GUJARAT,PANCH MAHALS,6
389340,GUJARAT,PANCH MAHALS,4
389341,GUJARAT,PANCH MAHALS,1
389350,GUJARAT,PANCH MAHALS,17
389360,GUJARAT,PANCH MAHALS,1
389365,GUJARAT,PANCH MAHALS,4
389370,GUJARAT,PANCH MAHALS,1
389390,GUJARAT,PANCH MAHALS,2
384110,GUJARAT,PATAN,2
384151,GUJARAT,PATAN,11
384154,GUJARAT,PATAN,1
384220,GUJARAT,PATAN,3
384221,GUJARAT,PATAN,1
384225,GUJARAT,PATAN,3
384240,GUJARAT,PATAN,3
384242,GUJARAT,PATAN,1
384245,GUJARAT,PATAN,2
384246,GUJARAT,PATAN,2
384255,GUJARAT,PATAN,1
384260,GUJARAT,PATAN,1
384265,GUJARAT,PATAN,20
384270,GUJARAT,PATAN,1
384272,GUJARAT,PATAN,1
384275,GUJARAT,PATAN,1
384285,GUJARAT,PATAN,3
384290,GUJARAT,PATAN,1
385340,GUJARAT,PATAN,4
385360,GUJARAT,PATAN,2
300575,GUJARAT,PORBANDAR,1
360545,GUJARAT,PORBANDAR,1
360550,GUJARAT,PORBANDAR,2
360570,GUJARAT,PORBANDAR,2
360575,GUJARAT,PORBANDAR,26
360576,GUJARAT,PORBANDAR,1
360577,GUJARAT,PORBANDAR,1
360578,GUJARAT,PORBANDAR,3
360579,GUJARAT,PORBANDAR,4
360590,GUJARAT,PORBANDAR,4
362230,GUJARAT,PORBANDAR,3
362650,GUJARAT,PORBANDAR,5
360001,GUJARAT,RAJKOT,61
360002,GUJARAT,RAJKOT,28
360003,GUJARAT,RAJKOT,12
360004,GUJARAT,RAJKOT,16
360005,GUJARAT,RAJKOT,30
360006,GUJARAT,RAJKOT,4
360007,GUJARAT,RAJKOT,5
360020,GUJARAT,RAJKOT,3
360021,GUJARAT,RAJKOT,7
360022,GUJARAT,RAJKOT,5
360023,GUJARAT,RAJKOT,3
360024,GUJARAT,RAJKOT,9
360025,GUJARAT,RAJKOT,5
360030,GUJARAT,RAJKOT,3
360035,GUJARAT,RAJKOT,3
360040,GUJARAT,RAJKOT,3
360045,GUJARAT,RAJKOT,1
360050,GUJARAT,RAJKOT,9
360055,GUJARAT,RAJKOT,3
360060,GUJARAT,RAJKOT,1
360070,GUJARAT,RAJKOT,1
360080,GUJARAT,RAJKOT,1
360110,GUJARAT,RAJKOT,7
360189,GUJARAT,RAJKOT,1
360311,GUJARAT,RAJKOT,22
360320,GUJARAT,RAJKOT,1
360330,GUJARAT,RAJKOT,2
360360,GUJARAT,RAJKOT,1
360370,GUJARAT,RAJKOT,15
360375,GUJARAT,RAJKOT,1
360380,GUJARAT,RAJKOT,3
360400,GUJARAT,RAJKOT,2
360405,GUJARAT,RAJKOT,2
360410,GUJARAT,RAJKOT,15
360421,GUJARAT,RAJKOT,1
360430,GUJARAT,RAJKOT,1
360440,GUJARAT,RAJKOT,3
360450,GUJARAT,RAJKOT,2
360452,GUJARAT,RAJKOT,1
360460,GUJARAT,RAJKOT,1
360470,GUJARAT,RAJKOT,1
360480,GUJARAT,RAJKOT,2
360490,GUJARAT,RAJKOT,12
364450,GUJARAT,RAJKOT,2
364465,GUJARAT,RAJKOT,1
364470,GUJARAT,RAJKOT,1
364485,GUJARAT,RAJKOT,1
364490,GUJARAT,RAJKOT,2
380405,GUJARAT,RAJKOT,1
323255,GUJARAT,SABAR KANTHA,1
383001,GUJARAT,SABAR KANTHA,26
383006,GUJARAT,SABAR KANTHA,1
383010,GUJARAT,SABAR KANTHA,1
383030,GUJARAT,SABAR KANTHA,2
383110,GUJARAT,SABAR KANTHA,3
383120,GUJARAT,SABAR KANTHA,2
383205,GUJARAT,SABAR KANTHA,5
383210,GUJARAT,SABAR KANTHA,2
383215,GUJARAT,SABAR KANTHA,5
383220,GUJARAT,SABAR KANTHA,4
383225,GUJARAT,SABAR KANTHA,2
383235,GUJARAT,SABAR KANTHA,3
383255,GUJARAT,SABAR KANTHA,3
383270,GUJARAT,SABAR KANTHA,5
383276,GUJARAT,SABAR KANTHA,1
383305,GUJARAT,SABAR KANTHA,2
383307,GUJARAT,SABAR KANTHA,2
383410,GUJARAT,SABAR KANTHA,3
383421,GUJARAT,SABAR KANTHA,1
383422,GUJARAT,SABAR KANTHA,3
383430,GUJARAT,SABAR KANTHA,10
383434,GUJARAT,SABAR KANTHA,2
383440,GUJARAT,SABAR KANTHA,2
383450,GUJARAT,SABAR KANTHA,3
383460,GUJARAT,SABAR KANTHA,4
383462,GUJARAT,SABAR KANTHA,1
388030,GUJARAT,SABAR KANTHA,1
315003,GUJARAT,SURAT,1
394101,GUJARAT,SURAT,4
394105,GUJARAT,SURAT,4
394107,GUJARAT,SURAT,2
394110,GUJARAT,SURAT,9
394111,GUJARAT,SURAT,2
394120,GUJARAT,SURAT,5
394130,GUJARAT,SURAT,4
394140,GUJARAT,SURAT,1
394150,GUJARAT,SURAT,3
394160,GUJARAT,SURAT,5
394170,GUJARAT,SURAT,1
394180,GUJARAT,SURAT,2
394185,GUJARAT,SURAT,5
394190,GUJARAT,SURAT,1
394210,GUJARAT,SURAT,17
394220,GUJARAT,SURAT,1
394221,GUJARAT,SURAT,6
394230,GUJARAT,SURAT,17
394235,GUJARAT,SURAT,1
394240,GUJARAT,SURAT,3
394248,GUJARAT,SURAT,2
394250,GUJARAT,SURAT,3
394270,GUJARAT,SURAT,4
394305,GUJARAT,SURAT,5
394310,GUJARAT,SURAT,4
394315,GUJARAT,SURAT,4
394317,GUJARAT,SURAT,1
394320,GUJARAT,SURAT,3
394321,GUJARAT,SURAT,1
394325,GUJARAT,SURAT,5
394326,GUJARAT,SURAT,2
394327,GUJARAT,SURAT,3
394330,GUJARAT,SURAT,2
394335,GUJARAT,SURAT,3
394340,GUJARAT,SURAT,3
394345,GUJARAT,SURAT,1
394350,GUJARAT,SURAT,3
394352,GUJARAT,SURAT,1
394355,GUJARAT,SURAT,4
394405,GUJARAT,SURAT,1
394410,GUJARAT,SURAT,1
394421,GUJARAT,SURAT,1
394430,GUJARAT,SURAT,2
394440,GUJARAT,SURAT,2
394445,GUJARAT,SURAT,2
394510,GUJARAT,SURAT,13
394515,GUJARAT,SURAT,1
394516,GUJARAT,SURAT,1
394517,GUJARAT,SURAT,1
394518,GUJARAT,SURAT,2
394520,GUJARAT,SURAT,2
394530,GUJARAT,SURAT,2
394540,GUJARAT,SURAT,12
394550,GUJARAT,SURAT,3
394601,GUJARAT,SURAT,13
394602,GUJARAT,SURAT,2
394620,GUJARAT,SURAT,1
395001,GUJARAT,SURAT,24
395002,GUJARAT,SURAT,36
395003,GUJARAT,SURAT,33
395004,GUJARAT,SURAT,15
395005,GUJARAT,SURAT,14
395006,GUJARAT,SURAT,23
395007,GUJARAT,SURAT,50
395008,GUJARAT,SURAT,5
395009,GUJARAT,SURAT,41
395010,GUJARAT,SURAT,17
395013,GUJARAT,SURAT,3
395017,GUJARAT,SURAT,9
395019,GUJARAT,SURAT,1
395023,GUJARAT,SURAT,3
395105,GUJARAT,SURAT,1
395245,GUJARAT,SURAT,1
396510,GUJARAT,SURAT,2
363001,GUJARAT,SURENDRANAGAR,16
363002,GUJARAT,SURENDRANAGAR,3
363020,GUJARAT,SURENDRANAGAR,4
363030,GUJARAT,SURENDRANAGAR,4
363035,GUJARAT,SURENDRANAGAR,3
363040,GUJARAT,SURENDRANAGAR,2
363110,GUJARAT,SURENDRANAGAR,3
363115,GUJARAT,SURENDRANAGAR,1
363310,GUJARAT,SURENDRANAGAR,14
363320,GUJARAT,SURENDRANAGAR,1
363334,GUJARAT,SURENDRANAGAR,1
363410,GUJARAT,SURENDRANAGAR,2
363411,GUJARAT,SURENDRANAGAR,1
363421,GUJARAT,SURENDRANAGAR,10
363423,GUJARAT,SURENDRANAGAR,2
363425,GUJARAT,SURENDRANAGAR,1
363427,GUJARAT,SURENDRANAGAR,1
363430,GUJARAT,SURENDRANAGAR,4
363440,GUJARAT,SURENDRANAGAR,1
363510,GUJARAT,SURENDRANAGAR,1
363520,GUJARAT,SURENDRANAGAR,3
363530,GUJARAT,SURENDRANAGAR,3
363775,GUJARAT,SURENDRANAGAR,1
365520,GUJARAT,SURENDRANAGAR,1
382745,GUJARAT,SURENDRANAGAR,3
382750,GUJARAT,SURENDRANAGAR,2
382760,GUJARAT,SURENDRANAGAR,1
382765,GUJARAT,SURENDRANAGAR,3
382770,GUJARAT,SURENDRANAGAR,1
382775,GUJARAT,SURENDRANAGAR,3
394360,GUJARAT,TAPI,1
394365,GUJARAT,TAPI,1
394370,GUJARAT,TAPI,3
394375,GUJARAT,TAPI,3
394380,GUJARAT,TAPI,1
394390,GUJARAT,TAPI,1
394630,GUJARAT,TAPI,3
394633,GUJARAT,TAPI,1
394635,GUJARAT,TAPI,3
394640,GUJARAT,TAPI,3
394650,GUJARAT,TAPI,16
394651,GUJARAT,TAPI,1
394655,GUJARAT,TAPI,1
394660,GUJARAT,TAPI,1
394670,GUJARAT,TAPI,7
394680,GUJARAT,TAPI,2
381510,GUJARAT,VADODARA,1
390001,GUJARAT,VADODARA,40
390002,GUJARAT,VADODARA,14
390003,GUJARAT,VADODARA,2
390004,GUJARAT,VADODARA,5
390005,GUJARAT,VADODARA,8
390006,GUJARAT,VADODARA,4
390007,GUJARAT,VADODARA,27
390008,GUJARAT,VADODARA,5
390009,GUJARAT,VADODARA,6
390010,GUJARAT,VADODARA,9
390011,GUJARAT,VADODARA,17
390012,GUJARAT,VADODARA,9
390013,GUJARAT,VADODARA,2
390014,GUJARAT,VADODARA,7
390015,GUJARAT,VADODARA,6
390016,GUJARAT,VADODARA,5
390017,GUJARAT,VADODARA,7
390018,GUJARAT,VADODARA,12
390019,GUJARAT,VADODARA,28
390020,GUJARAT,VADODARA,21
390021,GUJARAT,VADODARA,18
390022,GUJARAT,VADODARA,9
390023,GUJARAT,VADODARA,10
390024,GUJARAT,VADODARA,10
390025,GUJARAT,VADODARA,3
391101,GUJARAT,VADODARA,5
391105,GUJARAT,VADODARA,6
391107,GUJARAT,VADODARA,4
391110,GUJARAT,VADODARA,11
391111,GUJARAT,VADODARA,2
391115,GUJARAT,VADODARA,2
391210,GUJARAT,VADODARA,4
391220,GUJARAT,VADODARA,3
391240,GUJARAT,VADODARA,11
391243,GUJARAT,VADODARA,7
391244,GUJARAT,VADODARA,3
391250,GUJARAT,VADODARA,4
391310,GUJARAT,VADODARA,2
391320,GUJARAT,VADODARA,1
391330,GUJARAT,VADODARA,6
391340,GUJARAT,VADODARA,2
391345,GUJARAT,VADODARA,2
391346,GUJARAT,VADODARA,2
391350,GUJARAT,VADODARA,4
391410,GUJARAT,VADODARA,10
391421,GUJARAT,VADODARA,2
391430,GUJARAT,VADODARA,3
391440,GUJARAT,VADODARA,17
391441,GUJARAT,VADODARA,1
391445,GUJARAT,VADODARA,4
391450,GUJARAT,VADODARA,2
391460,GUJARAT,VADODARA,1
391510,GUJARAT,VADODARA,6
391520,GUJARAT,VADODARA,1
391530,GUJARAT,VADODARA,2
391535,GUJARAT,VADODARA,1
391740,GUJARAT,VADODARA,5
391745,GUJARAT,VADODARA,3
391750,GUJARAT,VADODARA,2
391760,GUJARAT,VADODARA,10
391761,GUJARAT,VADODARA,1
391765,GUJARAT,VADODARA,1
391770,GUJARAT,VADODARA,8
391774,GUJARAT,VADODARA,2
391775,GUJARAT,VADODARA,2
391776,GUJARAT,VADODARA,3
391780,GUJARAT,VADODARA,4
392310,GUJARAT,VADODARA,1
393105,GUJARAT,VADODARA,2
393346,GUJARAT,VADODARA,1
397080,GUJARAT,VADODARA,1
396001,GUJARAT,VALSAD,25
396002,GUJARAT,VALSAD,1
396007,GUJARAT,VALSAD,4
396020,GUJARAT,VALSAD,5
396030,GUJARAT,VALSAD,2
396035,GUJARAT,VALSAD,3
396045,GUJARAT,VALSAD,2
396050,GUJARAT,VALSAD,11
396055,GUJARAT,VALSAD,1
396065,GUJARAT,VALSAD,1
396105,GUJARAT,VALSAD,5
396112,GUJARAT,VALSAD,1
396115,GUJARAT,VALSAD,1
396120,GUJARAT,VALSAD,1
396125,GUJARAT,VALSAD,7
396126,GUJARAT,VALSAD,3
396130,GUJARAT,VALSAD,1
396135,GUJARAT,VALSAD,2
396140,GUJARAT,VALSAD,1
396145,GUJARAT,VALSAD,3
396150,GUJARAT,VALSAD,2
396155,GUJARAT,VALSAD,4
396165,GUJARAT,VALSAD,2
396170,GUJARAT,VALSAD,3
396171,GUJARAT,VALSAD,5
396175,GUJARAT,VALSAD,1
396185,GUJARAT,VALSAD,2
396191,GUJARAT,VALSAD,17
396195,GUJARAT,VALSAD,17
396375,GUJARAT,VALSAD,4
396385,GUJARAT,VALSAD,2
396540,GUJARAT,VALSAD,2
385320,GUJARAT,VAV-THARAD,2
385330,GUJARAT,VAV-THARAD,2
385565,GUJARAT,VAV-THARAD,6
385566,GUJARAT,VAV-THARAD,1
385570,GUJARAT,VAV-THARAD,2
385575,GUJARAT,VAV-THARAD,2
133001,HARYANA,AMBALA,38
133004,HARYANA,AMBALA,7
133005,HARYANA,AMBALA,2
133021,HARYANA,AMBALA,1
133101,HARYANA,AMBALA,1
133102,HARYANA,AMBALA,2
133104,HARYANA,AMBALA,10
133201,HARYANA,AMBALA,8
133202,HARYANA,AMBALA,2
133203,HARYANA,AMBALA,3
133205,HARYANA,AMBALA,2
133207,HARYANA,AMBALA,2
134001,HARYANA,AMBALA,5
134002,HARYANA,AMBALA,7
134003,HARYANA,AMBALA,29
134005,HARYANA,AMBALA,1
134007,HARYANA,AMBALA,8
134008,HARYANA,AMBALA,1
134201,HARYANA,AMBALA,1
134202,HARYANA,AMBALA,4
134203,HARYANA,AMBALA,13
134206,HARYANA,AMBALA,1
135105,HARYANA,AMBALA,1
136006,HARYANA,AMBALA,1
124114,HARYANA,BHIWANI,1
125021,HARYANA,BHIWANI,6
125035,HARYANA,BHIWANI,1
125040,HARYANA,BHIWANI,1
